episode,seed,method,scenario,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
5933,1,NavRL,C,60.645,22.702,21.105,0.7242,1.508
5934,1,NavRL,C,61.685,21.54,20.688,0.7296,1.5252
5935,1,NavRL,C,62.614,23.231,21.283,0.7278,1.5366
5936,1,NavRL,C,58.91,24.75,21.324,0.7414,1.6263
5937,1,NavRL,C,61.525,23.673,19.903,0.7527,1.6631
5938,1,NavRL,C,61.469,23.559,19.363,0.7295,1.689
5939,1,NavRL,C,61.925,23.721,18.568,0.716,1.7379
5940,1,NavRL,C,64.512,23.787,19.145,0.7187,1.7814
5941,1,NavRL,C,64.941,22.044,21.39,0.722,1.7809
5942,1,NavRL,C,63.462,22.83,21.451,0.7221,1.7036
5943,1,NavRL,C,64.098,22.717,21.069,0.7058,1.6979
5944,1,NavRL,C,67.438,21.422,17.918,0.6889,1.6415
5945,1,NavRL,C,66.088,21.744,16.68,0.7118,1.5993
5946,1,NavRL,C,66.136,23.692,16.583,0.7177,1.5288
5947,1,NavRL,C,63.132,22.724,15.852,0.7129,1.5127
5948,1,NavRL,C,61.669,23.375,15.199,0.7188,1.5044
5949,1,NavRL,C,63.199,23.484,15.577,0.7051,1.4965
5950,1,NavRL,C,64.176,24.009,16.916,0.7078,1.5826
5951,1,NavRL,C,63.289,23.924,18.764,0.7184,1.5566
5952,1,NavRL,C,61.897,24.063,19.465,0.7179,1.5362
5953,1,NavRL,C,62.468,24.845,20.57,0.7341,1.5444
5954,1,NavRL,C,62.955,25.542,20.631,0.7343,1.5109
5955,1,NavRL,C,61.708,25.32,21.615,0.7365,1.5816
5956,1,NavRL,C,62.42,27.005,20.424,0.7378,1.6815
5957,1,NavRL,C,64.75,26.557,18.196,0.7457,1.62
5958,1,NavRL,C,63.493,24.91,17.637,0.756,1.6295
5959,1,NavRL,C,64.747,26.288,17.773,0.7531,1.6531
5960,1,NavRL,C,63.785,27.007,17.7,0.7683,1.6246
5961,1,NavRL,C,63.86,26.684,18.423,0.7773,1.5821
5962,1,NavRL,C,64.106,25.147,17.968,0.7545,1.6632
5963,1,NavRL,C,64.273,25.646,17.917,0.7489,1.6696
5964,1,NavRL,C,65.563,26.316,17.833,0.7532,1.6172
5965,1,NavRL,C,62.652,27.75,16.75,0.7541,1.5871
5966,1,NavRL,C,63.28,24.632,15.43,0.7322,1.4701
5967,1,NavRL,C,64.126,21.063,14.416,0.7225,1.4841
5968,1,NavRL,C,64.039,22.248,15.451,0.7342,1.4861
5969,1,NavRL,C,64.309,20.215,16.939,0.7377,1.5014
5970,1,NavRL,C,65.446,20.76,16.225,0.7225,1.509
5971,1,NavRL,C,65.971,24.439,17.427,0.7318,1.5468
5972,1,NavRL,C,64.481,25.589,16.667,0.7209,1.6301
5973,1,NavRL,C,65.099,27.142,17.905,0.7227,1.6844
5974,1,NavRL,C,64.865,27.672,16.442,0.712,1.623
5975,1,NavRL,C,64.726,25.839,16.205,0.7159,1.5934
5976,1,NavRL,C,64.984,25.366,15.524,0.7188,1.5901
5977,1,NavRL,C,64.158,25.906,15.444,0.7285,1.5976
5978,1,NavRL,C,66.08,24.766,15.454,0.7165,1.6345
5979,1,NavRL,C,63.404,25.28,14.863,0.7195,1.5643
5980,1,NavRL,C,62.848,24.406,16.782,0.7241,1.4851
5981,1,NavRL,C,65.631,23.003,16.868,0.7315,1.4965
5982,1,NavRL,C,66.47,22.561,18.696,0.7358,1.4978
5983,1,NavRL,C,67.47,22.767,16.111,0.7293,1.5086
5984,1,NavRL,C,67.72,26.566,17.528,0.7364,1.426
5985,1,NavRL,C,65.394,26.527,19.85,0.7419,1.4273
5986,1,NavRL,C,64.12,26.388,19.847,0.7677,1.4235
5987,1,NavRL,C,64.478,25.575,21.157,0.7478,1.4059
5988,1,NavRL,C,62.395,24.919,19.682,0.7594,1.5581
5989,1,NavRL,C,65.102,25.128,18.243,0.7496,1.5593
5990,1,NavRL,C,64.421,25.9,19.313,0.7543,1.5489
5991,1,NavRL,C,63.891,24.797,18.291,0.7495,1.57
5992,1,NavRL,C,62.278,26.883,19.301,0.7652,1.6364
5993,1,NavRL,C,61.48,24.505,18.729,0.7487,1.6198
5994,1,NavRL,C,63.796,25.046,19.563,0.7544,1.6513
5995,1,NavRL,C,63.053,25.692,20.671,0.7516,1.6322
5996,1,NavRL,C,64.375,24.876,17.795,0.7375,1.7219
5997,1,NavRL,C,65.609,23.597,20.101,0.7215,1.6375
5998,1,NavRL,C,65.428,23.061,18.721,0.7274,1.6647
5999,1,NavRL,C,66.436,22.778,18.624,0.7421,1.6042
6000,1,NavRL,C,65.005,22.159,18.188,0.7358,1.6579
6001,1,NavRL,C,66.402,22.458,18.062,0.7399,1.6503
6002,1,NavRL,C,66.776,23.713,14.104,0.7404,1.6265
6003,1,NavRL,C,63.618,24.22,16.461,0.7502,1.6618
6004,1,NavRL,C,62.897,23.623,16.84,0.7712,1.6604
6005,1,NavRL,C,64.358,24.188,17.442,0.7768,1.6391
6006,1,NavRL,C,66.618,25.463,17.261,0.7679,1.681
6007,1,NavRL,C,64.26,24.74,18.005,0.7548,1.6269
6008,1,NavRL,C,66.583,27.921,18.797,0.7545,1.6164
6009,1,NavRL,C,65.345,27.912,17.723,0.7498,1.6169
6010,1,NavRL,C,65.453,26.843,17.089,0.7316,1.5023
6011,1,NavRL,C,62.532,25.146,17.95,0.7367,1.4374
6012,1,NavRL,C,62.448,27.637,18.675,0.7527,1.3766
6013,1,NavRL,C,61.562,25.572,19.096,0.7597,1.2907
6014,1,NavRL,C,61.337,25.606,19.696,0.7544,1.3128
6015,1,NavRL,C,60.276,29.188,19.896,0.7498,1.3934
6016,1,NavRL,C,60.482,28.115,22.698,0.7362,1.4543
6017,1,NavRL,C,60.303,28.231,22.298,0.7496,1.4533
6018,1,NavRL,C,61.211,27.517,22.819,0.7391,1.4611
6019,1,NavRL,C,61.902,25.168,23.578,0.7664,1.5886
6020,1,NavRL,C,60.593,25.264,24.633,0.7529,1.5295
6021,1,NavRL,C,61.175,24.659,22.809,0.7545,1.494
6022,1,NavRL,C,63.91,25.174,21.731,0.7576,1.4914
6023,1,NavRL,C,63.268,23.938,21.92,0.7573,1.5559
6024,1,NavRL,C,65.215,22.351,20.958,0.7424,1.5997
6025,1,NavRL,C,64.9,23.658,19.857,0.7399,1.6686
6026,1,NavRL,C,63.435,22.643,20.446,0.7358,1.5859
6027,1,NavRL,C,62.013,22.701,19.76,0.762,1.5158
6028,1,NavRL,C,63.612,22.554,19.905,0.765,1.5833
6029,1,NavRL,C,62.871,23.863,19.071,0.7708,1.5243
6030,1,NavRL,C,63.524,24.59,18.207,0.7781,1.5709
6031,1,NavRL,C,64.388,25.589,17.534,0.7693,1.5466
6032,1,NavRL,C,63.849,25.661,17.45,0.7766,1.5757
6033,1,NavRL,C,63.364,26.645,17.867,0.7622,1.5736
6034,1,NavRL,C,64.533,26.987,15.709,0.7622,1.5645
6035,1,NavRL,C,63.965,25.116,15.573,0.7372,1.5188
6036,1,NavRL,C,66.087,23.516,16.564,0.7329,1.5658
6037,1,NavRL,C,67.319,26.717,16.537,0.7538,1.5843
6038,1,NavRL,C,66.239,26.622,17.62,0.7526,1.6146
6039,1,NavRL,C,68.017,25.037,18.602,0.749,1.589
6040,1,NavRL,C,70.691,26.182,19.772,0.7492,1.5632
6041,1,NavRL,C,68.715,26.196,20.067,0.7563,1.4893
6042,1,NavRL,C,67.094,26.803,20.552,0.7495,1.5146
6043,1,NavRL,C,64.446,25.042,21.383,0.7465,1.5614
6044,1,NavRL,C,65.707,23.101,20.351,0.7495,1.4616
6045,1,NavRL,C,64.78,23.749,19.213,0.7542,1.4334
6046,1,NavRL,C,65.039,24.801,20.431,0.7554,1.5008
6047,1,NavRL,C,63.949,25.633,20.57,0.7584,1.4542
6048,1,NavRL,C,64.97,25.712,19.348,0.7395,1.4552
6049,1,NavRL,C,65.65,25.202,20.451,0.7312,1.4137
6050,1,NavRL,C,64.618,24.088,20.289,0.7145,1.4105
6051,1,NavRL,C,60.93,22.731,20.166,0.7203,1.3504
6052,1,NavRL,C,62.461,23.828,20.047,0.7256,1.2869
6053,1,NavRL,C,60.849,25.31,20.326,0.7333,1.3974
6054,1,NavRL,C,62.696,25.921,18.438,0.7394,1.3561
6055,1,NavRL,C,61.097,26.335,15.95,0.7365,1.4385
6056,1,NavRL,C,61.071,26.08,15.974,0.7506,1.5369
6057,1,NavRL,C,61.643,23.715,14.885,0.7585,1.5169
6058,1,NavRL,C,62.146,21.883,16.286,0.7647,1.5683
6059,1,NavRL,C,63.256,21.347,16.565,0.7558,1.6401
6060,1,NavRL,C,62.954,21.808,17.639,0.7532,1.5081
6061,1,NavRL,C,64.007,20.833,16.971,0.7364,1.4915
6062,1,NavRL,C,63.487,22.746,16.522,0.7391,1.5223
6063,1,NavRL,C,62.87,24.886,19.548,0.7352,1.5065
6064,1,NavRL,C,65.341,23.113,19.804,0.7523,1.5725
6065,1,NavRL,C,63.867,22.164,21.262,0.7533,1.602
6066,1,NavRL,C,64.376,21.826,20.79,0.7475,1.5408
6067,1,NavRL,C,62.293,23.268,19.03,0.7562,1.6559
6068,1,NavRL,C,63.084,24.179,17.398,0.756,1.6295
6069,1,NavRL,C,62.465,23.617,16.755,0.7596,1.6303
6070,1,NavRL,C,61.325,22.178,18.371,0.7472,1.6019
6071,1,NavRL,C,57.698,23.105,18.239,0.748,1.5768
6072,1,NavRL,C,58.077,24.375,19.146,0.7328,1.6253
6073,1,NavRL,C,59.165,21.086,17.967,0.719,1.5156
6074,1,NavRL,C,61.145,21.447,18.102,0.7304,1.5212
6075,1,NavRL,C,61.479,21.994,19.122,0.721,1.5374
6076,1,NavRL,C,62.107,21.546,17.733,0.7375,1.588
6077,1,NavRL,C,65.499,21.784,17.496,0.7357,1.5249
6078,1,NavRL,C,62.964,21.526,16.878,0.7432,1.5249
6079,1,NavRL,C,63.528,21.472,16.853,0.747,1.5479
6080,1,NavRL,C,63.912,21.378,18.382,0.7488,1.5303
6081,1,NavRL,C,63.294,18.767,20.384,0.7345,1.4691
6082,1,NavRL,C,63.72,17.792,19.183,0.7299,1.5396
6083,1,NavRL,C,65.906,18.335,18.582,0.7358,1.5055
6084,1,NavRL,C,66.556,19.139,16.713,0.7392,1.4935
6085,1,NavRL,C,67.562,19.951,16.961,0.7317,1.4513
6086,1,NavRL,C,65.318,23.823,15.709,0.7287,1.4818
6087,1,NavRL,C,66.281,23.862,15.846,0.7195,1.4951
6088,1,NavRL,C,66.152,24.804,17.243,0.7236,1.5641
6089,1,NavRL,C,66.069,26.101,16.099,0.7253,1.5627
6090,1,NavRL,C,66.545,26.932,17.523,0.712,1.5232
6091,1,NavRL,C,66.24,26.011,18.298,0.7135,1.4804
6092,1,NavRL,C,65.735,26.111,20.857,0.7016,1.4457
6093,1,NavRL,C,65.82,24.393,19.856,0.7077,1.4335
6094,1,NavRL,C,67.228,23.796,21.552,0.7279,1.4287
6095,1,NavRL,C,67.634,25.556,23.0,0.7191,1.417
6096,1,NavRL,C,67.16,25.239,23.087,0.7236,1.467
6097,1,NavRL,C,66.584,24.804,19.904,0.7177,1.4897
6098,1,NavRL,C,65.993,24.848,19.016,0.7141,1.5154
6099,1,NavRL,C,66.302,26.202,19.034,0.7173,1.5334
6100,1,NavRL,C,65.614,26.224,19.5,0.7081,1.5029
6101,1,NavRL,C,64.845,26.826,18.082,0.7004,1.4711
6102,1,NavRL,C,64.419,26.537,16.869,0.714,1.5282
6103,1,NavRL,C,64.786,27.016,18.276,0.7194,1.5522
6104,1,NavRL,C,65.37,26.316,19.064,0.7057,1.5129
6105,1,NavRL,C,64.165,24.809,18.45,0.7015,1.5462
6106,1,NavRL,C,62.383,25.138,16.069,0.697,1.6051
6107,1,NavRL,C,62.879,26.719,18.574,0.683,1.5674
6108,1,NavRL,C,62.136,27.352,18.662,0.7068,1.4706
6109,1,NavRL,C,62.764,28.263,19.874,0.7275,1.4859
6110,1,NavRL,C,63.645,28.877,19.002,0.7314,1.4704
6111,1,NavRL,C,64.958,32.333,19.653,0.7309,1.4776
6112,1,NavRL,C,65.841,30.778,19.63,0.7262,1.3688
6113,1,NavRL,C,67.557,28.204,20.593,0.7274,1.4
6114,1,NavRL,C,67.263,28.976,18.764,0.7143,1.5016
6115,1,NavRL,C,65.609,28.47,20.016,0.7152,1.5965
6116,1,NavRL,C,64.211,27.102,20.204,0.7129,1.6055
6117,1,NavRL,C,63.209,28.127,19.032,0.7231,1.5066
6118,1,NavRL,C,61.88,27.946,20.295,0.7287,1.5496
6119,1,NavRL,C,62.494,27.524,17.826,0.7488,1.5763
6120,1,NavRL,C,60.973,26.801,19.256,0.7414,1.6021
6121,1,NavRL,C,61.994,23.07,18.047,0.7331,1.5691
6122,1,NavRL,C,62.88,22.807,18.454,0.7433,1.6118
6123,1,NavRL,C,61.007,21.996,17.359,0.7283,1.6021
6124,1,NavRL,C,62.145,19.379,19.298,0.7408,1.5895
6125,1,NavRL,C,60.758,18.777,18.525,0.742,1.557
6126,1,NavRL,C,58.484,20.06,19.215,0.7416,1.4739
6127,1,NavRL,C,59.936,22.044,18.69,0.7371,1.4913
6128,1,NavRL,C,60.128,22.526,20.679,0.747,1.5485
6129,1,NavRL,C,59.652,22.753,18.681,0.7237,1.5121
6130,1,NavRL,C,60.263,21.725,19.821,0.7277,1.5625
6131,1,NavRL,C,59.33,23.043,18.908,0.7098,1.5461
6132,1,NavRL,C,61.336,23.905,19.691,0.7198,1.5241
6133,1,NavRL,C,63.273,23.41,19.209,0.7226,1.4945
6134,1,NavRL,C,64.169,23.829,18.615,0.7222,1.5025
6135,1,NavRL,C,64.368,23.565,19.545,0.7332,1.5354
6136,1,NavRL,C,66.649,22.395,19.459,0.7409,1.5865
6137,1,NavRL,C,66.607,24.343,19.377,0.7453,1.5132
6138,1,NavRL,C,64.61,24.566,18.951,0.7506,1.451
6139,1,NavRL,C,62.926,24.6,16.337,0.7689,1.4408
6140,1,NavRL,C,63.553,27.459,18.28,0.7674,1.4979
6141,1,NavRL,C,64.727,26.16,17.024,0.7677,1.4794
6142,1,NavRL,C,65.823,26.76,18.985,0.7769,1.5112
6143,1,NavRL,C,66.378,26.946,20.329,0.7747,1.4002
6144,1,NavRL,C,65.738,27.211,18.936,0.7758,1.4039
6145,1,NavRL,C,65.866,26.475,21.005,0.789,1.3978
6146,1,NavRL,C,66.175,24.875,19.788,0.7882,1.4123
6147,1,NavRL,C,67.617,23.834,19.402,0.7964,1.4908
6148,1,NavRL,C,65.803,23.832,18.054,0.8005,1.5382
6149,1,NavRL,C,65.46,23.267,15.899,0.794,1.5487
6150,1,NavRL,C,66.03,24.169,16.043,0.786,1.5555
6151,1,NavRL,C,67.808,27.949,16.029,0.8026,1.621
6152,1,NavRL,C,64.482,27.164,16.102,0.8168,1.586
6153,1,NavRL,C,63.574,25.759,16.133,0.8276,1.558
6154,1,NavRL,C,63.864,27.949,17.053,0.8181,1.4511
6155,1,NavRL,C,62.527,27.71,16.426,0.8182,1.3517
6156,1,NavRL,C,63.856,27.671,16.679,0.8086,1.3384
6157,1,NavRL,C,64.498,27.122,17.484,0.7945,1.2821
6158,1,NavRL,C,63.809,26.185,18.233,0.7825,1.2848
6159,1,NavRL,C,63.198,25.611,20.458,0.7895,1.389
6160,1,NavRL,C,64.6,25.55,21.711,0.7734,1.3286
6161,1,NavRL,C,64.429,25.631,19.752,0.7437,1.4217
6162,1,NavRL,C,64.272,26.437,18.668,0.7379,1.3934
6163,1,NavRL,C,64.298,25.96,19.541,0.7389,1.4704
6164,1,NavRL,C,65.92,26.742,19.92,0.7442,1.525
6165,1,NavRL,C,66.557,24.422,22.123,0.7372,1.5142
6166,1,NavRL,C,66.578,25.014,22.961,0.7366,1.5241
6167,1,NavRL,C,63.37,22.544,22.828,0.7371,1.492
6168,1,NavRL,C,65.705,21.868,23.797,0.7263,1.4972
6169,1,NavRL,C,65.66,23.253,23.193,0.7254,1.5325
6170,1,NavRL,C,65.042,23.745,21.174,0.7334,1.6041
6171,1,NavRL,C,64.563,24.742,21.538,0.7419,1.6364
6172,1,NavRL,C,63.446,25.12,23.188,0.7336,1.5484
6173,1,NavRL,C,65.84,23.752,21.572,0.7278,1.5941
6174,1,NavRL,C,65.025,22.831,21.189,0.73,1.5413
6175,1,NavRL,C,63.926,22.005,23.833,0.7174,1.5659
6176,1,NavRL,C,64.799,21.704,23.524,0.7316,1.6031
6177,1,NavRL,C,63.182,23.131,21.631,0.7363,1.5791
6178,1,NavRL,C,63.088,21.693,18.666,0.7344,1.5968
6179,1,NavRL,C,64.856,21.721,18.408,0.737,1.612
6180,1,NavRL,C,63.867,21.842,18.157,0.7474,1.5634
6181,1,NavRL,C,64.652,22.592,18.807,0.7417,1.5795
6182,1,NavRL,C,63.679,23.619,19.128,0.7362,1.567
6183,1,NavRL,C,67.094,22.604,18.031,0.746,1.6536
6184,1,NavRL,C,68.541,22.02,18.723,0.7434,1.7383
6185,1,NavRL,C,72.738,21.921,20.026,0.7439,1.6652
6186,1,NavRL,C,69.47,19.92,20.361,0.7456,1.6283
6187,1,NavRL,C,68.825,21.208,20.77,0.7386,1.5762
6188,1,NavRL,C,66.19,21.7,19.598,0.7421,1.6883
6189,1,NavRL,C,66.904,23.115,17.203,0.7529,1.634
6190,1,NavRL,C,67.538,23.41,18.686,0.7462,1.6583
6191,1,NavRL,C,67.907,24.42,17.682,0.7389,1.516
6192,1,NavRL,C,65.535,25.561,19.465,0.7339,1.4566
6193,1,NavRL,C,65.965,22.798,19.983,0.732,1.4689
6194,1,NavRL,C,67.885,23.255,18.094,0.7283,1.4705
6195,1,NavRL,C,65.889,24.11,15.366,0.7428,1.4215
6196,1,NavRL,C,65.769,22.674,15.056,0.7319,1.5244
6197,1,NavRL,C,64.229,24.382,15.251,0.704,1.5696
6198,1,NavRL,C,65.621,24.246,14.982,0.6932,1.5192
6199,1,NavRL,C,63.267,25.544,12.27,0.6987,1.6234
6200,1,NavRL,C,64.494,24.465,13.757,0.7087,1.7281
6201,1,NavRL,C,62.657,23.868,14.695,0.7021,1.8194
6202,1,NavRL,C,61.658,24.901,16.029,0.6999,1.8277
6203,1,NavRL,C,62.02,25.726,16.636,0.6908,1.8179
6204,1,NavRL,C,61.588,25.934,16.09,0.6933,1.7147
6205,1,NavRL,C,62.097,25.089,16.705,0.7038,1.7043
6206,1,NavRL,C,63.708,25.156,16.282,0.7056,1.6176
6207,1,NavRL,C,62.521,25.001,17.811,0.7169,1.5837
6208,1,NavRL,C,60.046,24.087,15.866,0.7139,1.598
6209,1,NavRL,C,62.074,23.391,15.229,0.7226,1.5022
6210,1,NavRL,C,62.018,21.686,14.174,0.7246,1.5787
6211,1,NavRL,C,62.48,21.797,13.82,0.7215,1.6471
6212,1,NavRL,C,64.322,22.329,15.186,0.7224,1.6258
6213,1,NavRL,C,65.674,19.88,14.769,0.7248,1.6288
6214,1,NavRL,C,63.69,19.038,13.815,0.7218,1.6129
6215,1,NavRL,C,65.138,20.635,13.417,0.729,1.7156
6216,1,NavRL,C,65.824,23.845,15.286,0.7247,1.6854
6217,1,NavRL,C,64.111,24.964,14.996,0.7273,1.6176
6218,1,NavRL,C,64.003,25.081,16.142,0.7367,1.6514
6219,1,NavRL,C,63.456,25.189,17.404,0.7153,1.6003
6220,1,NavRL,C,66.26,26.309,16.082,0.7203,1.6402
6221,1,NavRL,C,66.688,24.342,17.468,0.7388,1.5864
6222,1,NavRL,C,67.535,23.237,18.133,0.7127,1.6635
6223,1,NavRL,C,67.95,21.966,19.307,0.7284,1.7329
6224,1,NavRL,C,65.348,20.728,20.399,0.7199,1.7425
6225,1,NavRL,C,66.52,21.164,21.624,0.715,1.6347
6226,1,NavRL,C,66.274,22.435,21.282,0.7329,1.5707
6227,1,NavRL,C,63.199,22.48,20.711,0.7319,1.6826
6228,1,NavRL,C,62.123,23.724,22.007,0.7429,1.637
6229,1,NavRL,C,62.479,23.11,21.35,0.7428,1.5444
6230,1,NavRL,C,61.101,22.867,22.058,0.744,1.4491
6231,1,NavRL,C,62.233,24.231,21.882,0.7164,1.4252
6232,1,NavRL,C,62.427,24.194,22.215,0.7211,1.4853
6233,1,NavRL,C,62.74,23.6,20.524,0.728,1.654
6234,1,NavRL,C,65.684,21.152,18.992,0.737,1.6044
6235,1,NavRL,C,66.217,20.271,18.982,0.7428,1.5858
6236,1,NavRL,C,65.413,22.016,18.462,0.7381,1.5998
6237,1,NavRL,C,65.562,21.992,18.818,0.7436,1.5783
6238,1,NavRL,C,65.391,23.677,19.358,0.758,1.5655
6239,1,NavRL,C,63.624,22.779,16.692,0.7448,1.5128
6240,1,NavRL,C,63.078,24.044,18.805,0.7149,1.4726
6241,1,NavRL,C,62.518,24.394,20.647,0.7213,1.4501
6242,1,NavRL,C,62.968,25.586,23.797,0.7204,1.4146
6243,1,NavRL,C,64.614,24.952,23.118,0.7312,1.3975
6244,1,NavRL,C,64.355,25.092,22.457,0.7381,1.4668
6245,1,NavRL,C,61.834,27.029,19.376,0.7445,1.4997
6246,1,NavRL,C,64.61,28.87,21.162,0.752,1.4915
6247,1,NavRL,C,64.112,29.07,21.613,0.7504,1.4587
6248,1,NavRL,C,66.322,30.379,22.827,0.7265,1.4902
6249,1,NavRL,C,65.944,30.529,22.254,0.7288,1.4648
6250,1,NavRL,C,67.856,27.764,22.366,0.7295,1.4679
6251,1,NavRL,C,66.147,26.569,22.03,0.7331,1.4396
6252,1,NavRL,C,66.763,24.408,22.481,0.7278,1.4428
6253,1,NavRL,C,67.282,24.535,22.227,0.7364,1.4508
6254,1,NavRL,C,67.114,23.472,22.391,0.7355,1.5581
6255,1,NavRL,C,68.819,24.56,21.597,0.7392,1.4834
6256,1,NavRL,C,68.495,25.373,21.181,0.7453,1.4856
6257,1,NavRL,C,66.381,23.569,21.744,0.754,1.4359
6258,1,NavRL,C,66.626,25.225,20.731,0.7569,1.4238
6259,1,NavRL,C,67.879,25.17,19.014,0.7401,1.4157
6260,1,NavRL,C,66.057,25.352,18.561,0.7439,1.538
6261,1,NavRL,C,66.42,24.662,19.041,0.7497,1.5547
6262,1,NavRL,C,65.389,24.419,15.422,0.7523,1.5599
6263,1,NavRL,C,65.843,25.281,15.372,0.7625,1.5923
6264,1,NavRL,C,65.438,23.318,15.015,0.7558,1.5227
6265,1,NavRL,C,67.583,22.378,14.128,0.7454,1.4109
6266,1,NavRL,C,66.532,22.995,15.175,0.7519,1.3887
6267,1,NavRL,C,67.526,23.379,16.404,0.7456,1.3452
6268,1,NavRL,C,65.058,24.829,16.996,0.7465,1.394
6269,1,NavRL,C,65.413,22.858,15.208,0.7446,1.3964
6270,1,NavRL,C,65.142,24.654,14.915,0.7405,1.3687
6271,1,NavRL,C,65.807,23.578,16.14,0.7332,1.3343
6272,1,NavRL,C,66.267,23.647,15.118,0.7342,1.3932
6273,1,NavRL,C,65.636,24.509,16.382,0.7443,1.4171
6274,1,NavRL,C,66.958,23.373,17.013,0.7311,1.4173
6275,1,NavRL,C,66.999,23.4,16.886,0.7289,1.4539
6276,1,NavRL,C,69.468,23.582,16.955,0.7214,1.4353
6277,1,NavRL,C,68.905,24.013,16.858,0.7354,1.4164
6278,1,NavRL,C,66.611,25.934,16.037,0.7424,1.4101
6279,1,NavRL,C,66.71,25.541,15.592,0.7529,1.4446
6280,1,NavRL,C,66.253,25.73,15.781,0.771,1.3475
6281,1,NavRL,C,66.387,25.575,16.392,0.772,1.3746
6282,1,NavRL,C,66.146,26.744,17.751,0.7729,1.3615
6283,1,NavRL,C,64.27,26.707,18.325,0.7873,1.3586
6284,1,NavRL,C,63.151,22.677,19.673,0.8005,1.3548
6285,1,NavRL,C,62.975,22.983,18.164,0.799,1.5158
6286,1,NavRL,C,61.446,25.422,18.92,0.8003,1.5369
6287,1,NavRL,C,59.813,26.334,18.17,0.7936,1.5289
6288,1,NavRL,C,61.642,26.036,18.91,0.7732,1.5432
6289,1,NavRL,C,61.673,25.755,19.186,0.7775,1.4792
6290,1,NavRL,C,62.088,24.195,16.022,0.7817,1.5366
6291,1,NavRL,C,63.83,21.619,15.678,0.7604,1.4763
6292,1,NavRL,C,64.404,20.194,16.05,0.7709,1.5303
6293,1,NavRL,C,64.55,19.751,18.626,0.7717,1.4466
6294,1,NavRL,C,66.523,22.045,18.469,0.7486,1.5008
6295,1,NavRL,C,67.526,22.168,19.218,0.7459,1.4671
6296,1,NavRL,C,69.781,23.076,19.481,0.754,1.6168
6297,1,NavRL,C,69.613,25.23,19.187,0.7439,1.6191
6298,1,NavRL,C,70.233,25.162,18.285,0.7397,1.5743
6299,1,NavRL,C,68.936,24.818,18.642,0.7365,1.6089
6300,1,NavRL,C,68.459,24.815,17.711,0.7494,1.5837
6301,1,NavRL,C,65.399,25.182,19.38,0.7622,1.6147
6302,1,NavRL,C,68.544,25.606,19.456,0.774,1.5976
6303,1,NavRL,C,67.928,22.945,20.409,0.756,1.6285
6304,1,NavRL,C,65.657,23.469,20.437,0.7393,1.5727
6305,1,NavRL,C,66.731,21.722,21.433,0.727,1.5896
6306,1,NavRL,C,64.825,24.053,21.513,0.7067,1.5713
6307,1,NavRL,C,65.337,23.495,21.015,0.716,1.5345
6308,1,NavRL,C,67.184,23.314,20.567,0.7231,1.618
6309,1,NavRL,C,67.845,21.465,19.458,0.718,1.6298
6310,1,NavRL,C,67.113,22.556,20.365,0.7393,1.5732
6311,1,NavRL,C,65.641,23.484,20.22,0.7413,1.5597
6312,1,NavRL,C,65.439,23.57,20.484,0.7493,1.4976
6313,1,NavRL,C,69.512,22.546,21.087,0.737,1.5001
6314,1,NavRL,C,66.53,23.139,20.343,0.7368,1.5615
6315,1,NavRL,C,64.42,22.756,19.475,0.726,1.5049
6316,1,NavRL,C,63.212,22.201,20.007,0.7212,1.5677
6317,1,NavRL,C,65.794,24.487,19.957,0.7438,1.5903
6318,1,NavRL,C,66.581,25.5,21.046,0.724,1.5998
6319,1,NavRL,C,66.595,26.482,19.948,0.7217,1.6322
6320,1,NavRL,C,64.978,28.035,18.261,0.7404,1.6539
6321,1,NavRL,C,64.917,28.721,17.67,0.7428,1.7034
6322,1,NavRL,C,63.014,26.705,17.769,0.7552,1.7064
6323,1,NavRL,C,61.331,25.17,18.971,0.7549,1.6404
6324,1,NavRL,C,63.457,24.666,21.091,0.7566,1.6421
6325,1,NavRL,C,62.354,24.437,19.178,0.7458,1.5775
6326,1,NavRL,C,62.864,23.125,17.775,0.7409,1.5869
6327,1,NavRL,C,63.952,23.825,17.004,0.7398,1.5607
6328,1,NavRL,C,64.112,24.302,16.518,0.7548,1.5798
6329,1,NavRL,C,61.767,24.263,15.985,0.7627,1.5284
6330,1,NavRL,C,62.101,23.549,15.891,0.7642,1.5138
6331,1,NavRL,C,62.765,23.843,15.125,0.7429,1.5757
6332,1,NavRL,C,62.078,23.173,18.061,0.734,1.5286
6333,1,NavRL,C,64.491,22.215,19.269,0.7273,1.4987
6334,1,NavRL,C,63.164,23.812,18.458,0.7198,1.5293
6335,1,NavRL,C,63.189,24.442,15.636,0.7092,1.4997
6336,1,NavRL,C,62.071,24.695,16.324,0.7335,1.5314
6337,1,NavRL,C,62.357,25.022,17.413,0.7248,1.5176
6338,1,NavRL,C,60.045,23.723,16.969,0.7227,1.5716
6339,1,NavRL,C,61.094,24.395,17.461,0.7207,1.5448
6340,1,NavRL,C,62.25,24.889,19.559,0.7287,1.46
6341,1,NavRL,C,63.921,23.262,20.592,0.7243,1.4877
6342,1,NavRL,C,65.598,23.917,20.273,0.7071,1.4865
6343,1,NavRL,C,64.191,25.365,18.364,0.7045,1.5807
6344,1,NavRL,C,64.329,25.894,16.96,0.715,1.5124
