episode,seed,method,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
5402,6,NavRL,95.955,17.683,7.13,0.9581,1.34
5403,6,NavRL,98.362,15.83,7.945,0.9592,1.2232
5404,6,NavRL,95.056,17.574,8.487,0.955,1.238
5405,6,NavRL,95.083,16.928,8.826,0.9868,1.2977
5406,6,NavRL,97.237,18.879,7.072,0.983,1.2669
5407,6,NavRL,96.282,17.654,8.467,0.9754,1.2707
5408,6,NavRL,94.74,16.158,7.641,0.9676,1.2941
5409,6,NavRL,93.941,14.102,6.516,0.9535,1.3074
5410,6,NavRL,94.952,13.492,7.99,0.9392,1.1941
5411,6,NavRL,94.706,14.606,8.17,0.942,1.2894
5412,6,NavRL,94.62,14.478,7.244,0.9424,1.2971
5413,6,NavRL,97.596,12.917,6.079,0.9539,1.2813
5414,6,NavRL,94.877,9.277,6.402,0.9728,1.3323
5415,6,NavRL,93.261,10.398,7.925,0.9711,1.3432
5416,6,NavRL,93.103,11.041,6.415,0.9616,1.259
5417,6,NavRL,90.229,12.967,8.297,0.969,1.2737
5418,6,NavRL,91.899,14.295,9.425,0.9727,1.3093
5419,6,NavRL,94.857,9.891,8.003,0.9724,1.3668
5420,6,NavRL,93.721,8.764,6.632,0.9572,1.3812
5421,6,NavRL,93.721,9.97,7.785,0.9345,1.4356
5422,6,NavRL,95.318,8.654,7.484,0.9399,1.396
5423,6,NavRL,93.882,9.809,7.761,0.9169,1.4181
5424,6,NavRL,95.348,9.376,7.303,0.9375,1.3155
5425,6,NavRL,95.496,10.775,7.632,0.944,1.4137
5426,6,NavRL,95.932,10.307,5.585,0.9557,1.3597
5427,6,NavRL,96.081,13.976,6.789,0.9576,1.3994
5428,6,NavRL,94.157,14.541,7.867,0.9608,1.4734
5429,6,NavRL,94.719,14.038,9.405,0.9555,1.3796
5430,6,NavRL,96.406,12.079,9.765,0.9703,1.2824
5431,6,NavRL,96.01,11.228,10.818,1.0,1.2472
5432,6,NavRL,96.108,10.025,9.324,0.992,1.1525
5433,6,NavRL,97.617,10.578,9.174,0.9627,1.1426
5434,6,NavRL,97.925,8.714,8.495,0.9752,1.1698
5435,6,NavRL,97.685,10.922,8.101,0.9682,1.1954
5436,6,NavRL,96.896,11.129,9.308,0.9566,1.3009
5437,6,NavRL,98.254,12.286,9.022,0.9491,1.3335
5438,6,NavRL,99.572,11.598,7.661,0.9764,1.3003
5439,6,NavRL,98.471,12.417,6.526,0.9685,1.3136
5440,6,NavRL,98.772,15.344,6.701,0.9627,1.2672
5441,6,NavRL,97.03,15.393,7.997,0.9651,1.2697
5442,6,NavRL,96.712,14.75,7.186,0.9759,1.2118
5443,6,NavRL,99.298,13.976,7.298,0.9724,1.2543
5444,6,NavRL,100.0,15.186,7.424,0.9741,1.455
5445,6,NavRL,100.0,13.891,7.64,0.9671,1.3326
5446,6,NavRL,98.858,14.846,7.415,0.9756,1.3093
5447,6,NavRL,98.727,16.279,8.23,0.9797,1.3655
5448,6,NavRL,99.209,16.198,8.261,0.9776,1.3011
5449,6,NavRL,99.293,15.874,7.122,0.9706,1.2902
5450,6,NavRL,98.407,16.765,6.714,0.9709,1.3059
5451,6,NavRL,97.684,16.218,8.793,0.9708,1.3417
5452,6,NavRL,97.123,14.822,7.546,0.9516,1.2768
5453,6,NavRL,98.508,14.452,9.766,0.9541,1.2669
5454,6,NavRL,98.174,14.805,8.489,0.9588,1.3601
5455,6,NavRL,98.416,13.637,8.337,0.9787,1.39
5456,6,NavRL,97.044,13.859,8.048,0.9794,1.3584
5457,6,NavRL,95.0,13.545,9.16,0.9742,1.4906
5458,6,NavRL,95.25,13.398,8.776,0.9808,1.4646
5459,6,NavRL,95.503,12.644,7.663,0.9676,1.4081
5460,6,NavRL,96.803,11.635,6.425,0.9747,1.3637
5461,6,NavRL,95.1,10.153,7.657,0.9671,1.4315
5462,6,NavRL,94.684,11.348,7.745,0.9721,1.4293
5463,6,NavRL,92.212,11.527,7.309,0.9606,1.4103
5464,6,NavRL,94.23,12.356,8.992,0.9607,1.3778
5465,6,NavRL,92.936,12.829,8.2,0.9651,1.5314
5466,6,NavRL,94.528,12.097,8.325,0.9725,1.481
5467,6,NavRL,94.547,11.237,8.061,0.9543,1.4608
5468,6,NavRL,94.682,10.953,9.628,0.9541,1.5163
5469,6,NavRL,94.02,11.981,10.106,0.9497,1.482
5470,6,NavRL,92.957,12.412,8.199,0.985,1.4894
5471,6,NavRL,93.891,10.809,6.875,0.9929,1.3137
5472,6,NavRL,93.228,13.535,6.665,0.9877,1.3256
5473,6,NavRL,94.548,10.616,7.568,0.9782,1.3147
5474,6,NavRL,95.909,11.301,6.588,0.9742,1.2716
5475,6,NavRL,97.035,12.776,6.704,0.981,1.2943
5476,6,NavRL,96.799,12.39,4.612,0.9861,1.2678
5477,6,NavRL,95.297,12.077,1.73,0.9742,1.2196
5478,6,NavRL,94.456,12.084,2.841,0.9475,1.2122
5479,6,NavRL,92.163,14.451,5.099,0.961,1.1149
5480,6,NavRL,91.654,14.267,6.239,0.9626,1.1087
5481,6,NavRL,89.591,13.149,6.709,0.9697,1.1381
5482,6,NavRL,90.166,15.038,7.177,0.9636,1.1154
5483,6,NavRL,88.664,14.986,7.566,0.9615,1.0289
5484,6,NavRL,88.89,17.743,6.646,0.9614,1.0378
5485,6,NavRL,90.315,15.443,6.548,0.9507,1.1319
5486,6,NavRL,93.031,15.281,5.137,0.9724,1.1571
5487,6,NavRL,93.323,15.072,5.683,0.9606,1.1821
5488,6,NavRL,96.745,14.465,5.906,0.9552,1.2815
5489,6,NavRL,98.177,13.954,5.212,0.9462,1.399
5490,6,NavRL,97.457,12.806,6.503,0.961,1.384
5491,6,NavRL,98.807,14.67,7.051,0.9746,1.372
5492,6,NavRL,98.696,15.747,7.076,0.9657,1.3239
5493,6,NavRL,99.855,13.738,7.147,0.9791,1.3374
5494,6,NavRL,98.312,14.882,7.832,0.9788,1.296
5495,6,NavRL,98.897,13.395,8.767,0.9679,1.2279
5496,6,NavRL,96.845,12.345,7.284,0.963,1.2031
5497,6,NavRL,95.456,14.45,8.762,0.9523,1.2098
5498,6,NavRL,94.036,15.232,7.55,0.94,1.2633
5499,6,NavRL,95.106,13.728,7.094,0.9388,1.1884
5500,6,NavRL,93.362,11.688,6.961,0.9394,1.2642
5501,6,NavRL,96.303,13.127,6.261,0.9476,1.2184
5502,6,NavRL,98.732,12.981,6.459,0.9544,1.1832
5503,6,NavRL,97.116,12.324,7.244,0.9331,1.2317
5504,6,NavRL,95.806,13.57,8.073,0.9281,1.2597
5505,6,NavRL,98.088,14.412,10.235,0.9428,1.147
5506,6,NavRL,96.573,14.75,11.472,0.9409,1.2789
5507,6,NavRL,96.093,15.494,11.472,0.9609,1.2825
5508,6,NavRL,95.115,14.785,11.29,0.9586,1.3058
5509,6,NavRL,94.496,13.039,10.578,0.9657,1.2121
5510,6,NavRL,92.108,14.622,10.275,0.9682,1.232
5511,6,NavRL,94.404,13.827,10.273,0.9686,1.1676
5512,6,NavRL,94.793,13.083,8.988,0.9593,1.1719
5513,6,NavRL,94.588,12.859,10.258,0.9661,1.2285
5514,6,NavRL,95.862,11.369,11.69,0.9501,1.2728
5515,6,NavRL,98.878,12.126,10.06,0.961,1.1368
5516,6,NavRL,100.0,12.049,8.976,0.9597,1.1026
5517,6,NavRL,100.0,12.627,8.571,0.9386,1.2134
5518,6,NavRL,100.0,11.513,8.37,0.9486,1.2403
5519,6,NavRL,100.0,9.641,9.208,0.9503,1.2648
5520,6,NavRL,100.0,10.737,8.228,0.9347,1.1642
5521,6,NavRL,99.563,11.63,8.804,0.9389,1.2834
5522,6,NavRL,100.0,11.953,9.387,0.9347,1.2797
5523,6,NavRL,99.053,12.027,10.324,0.9545,1.3046
5524,6,NavRL,99.644,10.682,8.623,0.963,1.2747
5525,6,NavRL,98.513,12.971,10.039,0.9682,1.3134
5526,6,NavRL,100.0,13.6,10.075,0.9705,1.3202
5527,6,NavRL,100.0,15.166,8.727,0.9833,1.3627
5528,6,NavRL,98.104,15.903,9.334,0.9878,1.4016
5529,6,NavRL,97.168,13.559,10.717,0.988,1.4968
5530,6,NavRL,95.819,12.338,10.559,0.9905,1.4157
5531,6,NavRL,95.228,14.207,9.346,0.9748,1.4346
5532,6,NavRL,94.552,14.426,8.182,0.9772,1.4597
5533,6,NavRL,94.781,12.383,10.393,0.9894,1.329
5534,6,NavRL,94.426,10.585,10.634,0.9873,1.3117
5535,6,NavRL,93.206,11.516,10.994,0.9843,1.3096
5536,6,NavRL,93.406,10.825,10.647,0.9775,1.2094
5537,6,NavRL,95.39,11.876,9.982,0.9806,1.1593
5538,6,NavRL,97.231,12.245,8.686,0.9874,1.1547
5539,6,NavRL,98.392,12.398,8.878,0.9787,1.1222
5540,6,NavRL,98.726,14.19,9.409,0.977,1.1028
5541,6,NavRL,97.629,13.348,8.373,0.9754,1.0449
5542,6,NavRL,97.146,13.221,7.464,0.9617,1.0309
5543,6,NavRL,95.995,12.299,5.97,0.9477,1.2125
5544,6,NavRL,95.507,11.242,5.849,0.9441,1.2163
5545,6,NavRL,94.638,11.842,4.527,0.9646,1.2227
5546,6,NavRL,96.435,11.757,3.741,0.9742,1.2592
5547,6,NavRL,97.099,10.275,4.16,0.9679,1.2839
5548,6,NavRL,96.734,12.199,3.315,0.9835,1.1455
5549,6,NavRL,96.947,10.628,5.811,0.9741,1.087
5550,6,NavRL,95.801,11.658,5.41,0.9716,1.1054
5551,6,NavRL,96.956,11.047,7.715,0.9736,1.0491
5552,6,NavRL,97.199,14.56,8.03,0.9829,1.0072
5553,6,NavRL,96.163,11.122,9.819,0.9907,0.9076
5554,6,NavRL,94.276,13.355,9.057,0.9724,0.9977
5555,6,NavRL,95.139,12.14,8.546,0.9815,1.0164
5556,6,NavRL,96.584,12.576,9.046,0.9868,1.056
5557,6,NavRL,97.119,9.331,10.594,0.9857,1.086
5558,6,NavRL,98.0,9.083,10.789,0.9913,0.9645
5559,6,NavRL,97.493,8.785,10.863,0.9837,1.0405
5560,6,NavRL,97.14,10.757,8.201,0.968,1.1053
5561,6,NavRL,94.799,12.182,6.758,0.9759,1.1292
5562,6,NavRL,95.347,12.876,5.179,0.9781,1.1217
5563,6,NavRL,94.917,11.651,8.433,0.9631,1.1722
5564,6,NavRL,94.448,11.63,10.282,0.9359,1.2451
5565,6,NavRL,94.682,9.485,10.576,0.9355,1.2592
5566,6,NavRL,95.137,9.173,9.276,0.9669,1.2652
5567,6,NavRL,91.24,11.158,9.142,0.9593,1.3299
5568,6,NavRL,91.517,12.669,8.408,0.9601,1.2512
5569,6,NavRL,92.916,13.783,6.279,0.9783,1.2506
5570,6,NavRL,91.711,12.837,5.835,0.9637,1.3033
5571,6,NavRL,93.366,13.081,6.324,0.9923,1.2824
5572,6,NavRL,94.051,13.106,5.391,0.9847,1.3407
5573,6,NavRL,94.08,12.768,3.764,0.9694,1.2764
5574,6,NavRL,94.145,11.183,9.423,0.9683,1.2335
5575,6,NavRL,94.849,11.61,9.297,0.9569,1.2116
5576,6,NavRL,92.59,10.872,6.294,0.9633,1.1685
5577,6,NavRL,95.288,10.806,7.34,0.9673,1.1861
5578,6,NavRL,94.995,12.053,6.309,0.95,1.2099
5579,6,NavRL,94.366,13.189,5.867,0.9601,1.1829
5580,6,NavRL,92.718,13.993,5.141,0.9681,1.2176
5581,6,NavRL,94.92,14.299,4.508,0.9653,1.2532
5582,6,NavRL,94.937,15.071,6.385,0.961,1.2942
5583,6,NavRL,91.94,14.533,7.808,0.941,1.3106
5584,6,NavRL,89.814,14.295,7.946,0.9429,1.3465
5585,6,NavRL,91.1,12.985,6.885,0.9361,1.2425
5586,6,NavRL,92.664,13.046,6.2,0.9493,1.1653
5587,6,NavRL,93.321,12.307,5.912,0.9631,1.2036
5588,6,NavRL,95.029,14.782,4.988,0.9886,1.1311
5589,6,NavRL,94.922,16.183,2.883,0.9571,1.2146
5590,6,NavRL,92.981,14.273,1.178,0.9665,1.1672
5591,6,NavRL,93.024,13.745,1.083,0.9762,1.1927
5592,6,NavRL,95.767,10.921,5.116,0.9732,1.1305
5593,6,NavRL,96.592,10.673,6.887,0.9487,1.0612
5594,6,NavRL,98.139,10.662,6.562,0.9616,1.005
5595,6,NavRL,99.921,11.761,4.92,0.9739,0.9105
5596,6,NavRL,99.818,11.914,6.334,0.9583,1.0551
5597,6,NavRL,98.332,12.049,7.21,0.9337,1.0855
5598,6,NavRL,97.67,12.343,8.015,0.9485,1.0563
5599,6,NavRL,95.174,12.507,8.681,0.9438,1.0046
5600,6,NavRL,96.865,13.72,8.643,0.9501,0.8844
5601,6,NavRL,95.687,14.84,8.383,0.9462,1.0727
5602,6,NavRL,93.466,14.18,7.563,0.9671,1.0254
5603,6,NavRL,94.025,13.174,8.213,0.9651,1.0915
5604,6,NavRL,91.578,11.588,10.638,0.9643,1.1606
5605,6,NavRL,91.578,13.013,9.376,0.9476,1.3194
5606,6,NavRL,90.915,12.269,8.477,0.9584,1.3801
5607,6,NavRL,91.261,12.349,7.556,0.9777,1.3406
5608,6,NavRL,87.506,13.634,6.775,0.9726,1.4576
5609,6,NavRL,92.659,13.536,6.753,0.971,1.3769
5610,6,NavRL,92.713,11.484,6.161,0.9681,1.4329
5611,6,NavRL,93.076,12.182,7.552,0.9527,1.4606
5612,6,NavRL,95.534,11.119,7.049,0.9624,1.4382
5613,6,NavRL,96.389,10.505,8.921,0.9735,1.315
5614,6,NavRL,93.785,13.709,8.139,0.964,1.3787
5615,6,NavRL,95.88,12.166,5.207,0.9892,1.3721
5616,6,NavRL,95.099,13.963,4.47,0.9724,1.3623
5617,6,NavRL,96.787,12.172,2.897,0.9672,1.2704
5618,6,NavRL,98.404,11.349,2.816,0.9644,1.376
5619,6,NavRL,98.106,7.827,2.294,0.9958,1.351
5620,6,NavRL,95.751,10.217,1.947,0.9793,1.4
5621,6,NavRL,97.133,11.92,2.326,0.9743,1.3657
5622,6,NavRL,100.0,11.718,3.158,0.9676,1.3444
5623,6,NavRL,96.926,14.317,2.878,0.9511,1.3467
5624,6,NavRL,95.621,14.95,4.823,0.9433,1.2367
5625,6,NavRL,93.03,13.873,5.416,0.947,1.2468
5626,6,NavRL,92.654,13.802,5.785,0.9609,1.259
5627,6,NavRL,92.725,13.319,4.415,0.9543,1.2829
5628,6,NavRL,94.27,14.117,5.85,0.9419,1.227
5629,6,NavRL,92.251,16.803,4.908,0.9358,1.2629
5630,6,NavRL,93.139,16.313,5.98,0.9429,1.2877
5631,6,NavRL,93.151,15.323,5.162,0.9327,1.3295
5632,6,NavRL,90.836,14.563,4.821,0.9266,1.3427
5633,6,NavRL,93.325,15.376,4.835,0.9271,1.3601
5634,6,NavRL,95.864,15.16,5.127,0.9299,1.3353
5635,6,NavRL,97.835,15.29,4.027,0.9533,1.2934
5636,6,NavRL,93.996,13.058,7.246,0.9568,1.3475
5637,6,NavRL,93.718,12.862,8.159,0.9519,1.2
5638,6,NavRL,92.157,12.209,9.012,0.9349,1.332
5639,6,NavRL,94.02,13.249,9.916,0.933,1.3388
5640,6,NavRL,95.008,13.751,9.591,0.9146,1.1999
5641,6,NavRL,92.949,14.207,8.581,0.9192,1.2852
5642,6,NavRL,93.481,10.86,7.559,0.9295,1.3188
5643,6,NavRL,96.692,11.221,8.307,0.9358,1.3042
5644,6,NavRL,97.713,12.731,7.54,0.9476,1.3593
5645,6,NavRL,97.181,14.481,7.743,0.9485,1.3159
5646,6,NavRL,98.785,15.859,8.413,0.9535,1.2497
5647,6,NavRL,96.809,16.925,7.815,0.9399,1.2631
5648,6,NavRL,99.532,17.206,10.169,0.9449,1.2682
5649,6,NavRL,95.584,15.709,10.704,0.9454,1.3588
5650,6,NavRL,97.763,14.358,11.48,0.9335,1.3929
5651,6,NavRL,97.991,14.336,11.433,0.9267,1.361
5652,6,NavRL,95.105,15.681,10.382,0.9358,1.2601
5653,6,NavRL,95.974,16.613,9.704,0.9435,1.2376
5654,6,NavRL,99.03,13.642,10.905,0.9594,1.0811
5655,6,NavRL,96.925,14.279,8.889,0.9353,1.136
5656,6,NavRL,97.027,14.412,8.456,0.9171,1.1171
5657,6,NavRL,96.082,12.359,6.781,0.9392,1.0589
5658,6,NavRL,95.833,10.081,7.517,0.9494,0.9951
5659,6,NavRL,93.975,10.847,6.234,0.959,1.1285
5660,6,NavRL,95.458,9.068,7.558,0.9616,1.1996
5661,6,NavRL,97.371,8.182,5.57,0.9795,1.2163
5662,6,NavRL,95.501,8.318,5.799,0.9932,1.1942
5663,6,NavRL,95.323,7.822,3.168,0.9819,1.3034
5664,6,NavRL,95.778,8.986,2.625,0.9637,1.2243
5665,6,NavRL,94.268,8.904,3.591,0.965,1.2495
5666,6,NavRL,96.351,10.799,4.527,0.9613,1.1781
5667,6,NavRL,94.953,11.163,4.187,0.9411,1.2215
5668,6,NavRL,95.012,9.578,5.736,0.9266,1.2558
5669,6,NavRL,94.218,10.592,5.799,0.9256,1.2898
5670,6,NavRL,95.322,9.248,6.385,0.9274,1.3155
5671,6,NavRL,94.267,9.116,5.851,0.9266,1.3421
5672,6,NavRL,96.056,9.027,5.731,0.9359,1.383
5673,6,NavRL,94.735,8.672,7.411,0.9306,1.3612
5674,6,NavRL,95.345,8.245,5.917,0.9249,1.3914
5675,6,NavRL,98.485,9.478,4.488,0.9554,1.2766
5676,6,NavRL,97.963,8.981,6.855,0.9356,1.3178
5677,6,NavRL,98.593,10.09,8.667,0.9392,1.3015
5678,6,NavRL,95.875,10.998,8.517,0.9341,1.4321
5679,6,NavRL,94.953,12.426,8.337,0.9512,1.385
5680,6,NavRL,96.933,12.945,8.379,0.9655,1.3784
5681,6,NavRL,97.808,13.52,9.445,0.946,1.428
5682,6,NavRL,99.775,14.968,7.419,0.9642,1.3622
5683,6,NavRL,98.314,12.731,9.472,0.9837,1.3346
5684,6,NavRL,98.985,13.053,9.712,0.9779,1.2232
5685,6,NavRL,98.52,14.224,11.138,0.978,1.2525
5686,6,NavRL,97.565,13.015,9.544,0.9719,1.1873
5687,6,NavRL,96.62,14.131,8.933,0.9611,1.1633
5688,6,NavRL,97.687,12.517,8.927,0.9859,1.2079
5689,6,NavRL,96.71,14.112,12.272,0.9676,1.1751
5690,6,NavRL,95.515,14.478,12.152,0.941,1.1869
5691,6,NavRL,95.55,13.375,10.168,0.957,1.0489
5692,6,NavRL,96.631,12.349,8.953,0.9788,1.0555
5693,6,NavRL,96.518,11.059,9.662,0.9532,1.078
5694,6,NavRL,97.958,10.873,9.938,0.9548,1.0789
5695,6,NavRL,97.45,11.447,8.762,0.9339,1.121
5696,6,NavRL,98.801,10.672,9.984,0.9355,1.0988
5697,6,NavRL,100.0,11.731,10.884,0.9408,1.1986
5698,6,NavRL,99.963,11.42,11.26,0.9392,1.2592
5699,6,NavRL,99.798,10.874,10.534,0.9353,1.2183
5700,6,NavRL,99.746,9.549,10.601,0.953,1.2205
5701,6,NavRL,98.867,11.225,10.776,0.9618,1.1679
5702,6,NavRL,98.246,9.932,10.264,0.9769,1.101
5703,6,NavRL,97.393,11.519,9.468,0.9821,1.2221
5704,6,NavRL,97.807,11.956,7.546,0.9871,1.1864
5705,6,NavRL,97.185,11.834,8.878,0.967,1.1664
5706,6,NavRL,98.838,11.105,9.939,0.967,1.2038
5707,6,NavRL,100.0,8.343,7.281,0.9601,1.1913
5708,6,NavRL,99.759,10.696,6.857,0.9663,1.2417
5709,6,NavRL,100.0,11.832,6.958,0.9655,1.3172
5710,6,NavRL,100.0,13.252,5.075,0.9586,1.3102
5711,6,NavRL,99.919,10.741,6.344,0.9388,1.3261
5712,6,NavRL,99.407,9.977,8.549,0.9566,1.3119
5713,6,NavRL,98.624,10.154,9.211,0.9414,1.2985
5714,6,NavRL,95.948,9.182,7.473,0.9416,1.2936
5715,6,NavRL,95.394,10.537,6.631,0.9498,1.3003
5716,6,NavRL,97.032,7.759,4.808,0.9466,1.2643
5717,6,NavRL,98.174,6.61,7.059,0.9311,1.263
5718,6,NavRL,96.05,7.655,5.49,0.9225,1.3687
5719,6,NavRL,96.872,7.281,6.288,0.9131,1.3277
5720,6,NavRL,96.563,8.473,6.057,0.9256,1.3117
5721,6,NavRL,97.122,9.864,5.887,0.9252,1.3577
5722,6,NavRL,96.228,9.168,7.782,0.9375,1.351
5723,6,NavRL,94.814,12.414,5.722,0.9523,1.2852
5724,6,NavRL,95.911,8.9,4.11,0.976,1.219
5725,6,NavRL,96.11,11.124,3.812,0.9663,1.2299
5726,6,NavRL,99.026,11.376,6.887,0.947,1.3409
5727,6,NavRL,97.72,11.489,8.733,0.9388,1.4364
5728,6,NavRL,99.078,11.62,10.541,0.9356,1.3209
5729,6,NavRL,97.972,12.428,12.747,0.9384,1.3496
5730,6,NavRL,99.786,11.209,11.408,0.9476,1.3648
5731,6,NavRL,98.42,12.383,10.234,0.9449,1.3705
5732,6,NavRL,98.903,12.152,11.702,0.9489,1.3763
5733,6,NavRL,96.415,12.217,8.622,0.9525,1.3868
5734,6,NavRL,97.278,12.841,8.786,0.9668,1.4973
5735,6,NavRL,98.053,13.876,9.793,0.9634,1.4998
5736,6,NavRL,96.714,15.217,10.221,0.9536,1.48
5737,6,NavRL,95.581,15.499,9.839,0.939,1.484
5738,6,NavRL,97.02,14.819,9.07,0.942,1.468
5739,6,NavRL,94.924,13.25,8.579,0.9142,1.4778
5740,6,NavRL,96.217,14.521,9.687,0.9258,1.4377
5741,6,NavRL,95.397,15.69,9.714,0.9304,1.4458
5742,6,NavRL,93.251,14.443,7.869,0.9477,1.4339
5743,6,NavRL,95.419,12.782,8.355,0.9579,1.3346
5744,6,NavRL,94.8,14.735,5.563,0.9547,1.3609
5745,6,NavRL,95.723,15.011,6.731,0.9445,1.328
5746,6,NavRL,95.268,15.278,6.568,0.941,1.3683
5747,6,NavRL,94.131,13.434,7.505,0.9544,1.4061
5748,6,NavRL,94.724,12.15,9.444,0.9516,1.3934
5749,6,NavRL,92.893,12.719,8.621,0.9442,1.5232
5750,6,NavRL,95.744,12.704,7.881,0.9682,1.5537
5751,6,NavRL,95.146,11.825,6.127,0.9816,1.4948
5752,6,NavRL,95.262,11.124,7.65,0.9659,1.5526
5753,6,NavRL,96.373,11.853,8.24,0.9463,1.4916
5754,6,NavRL,97.368,11.88,8.596,0.9292,1.467
5755,6,NavRL,96.744,14.143,8.123,0.9467,1.5199
5756,6,NavRL,96.016,14.818,7.922,0.9358,1.442
5757,6,NavRL,92.667,15.655,7.243,0.9501,1.4312
5758,6,NavRL,92.35,15.164,6.572,0.9492,1.3889
5759,6,NavRL,92.858,15.072,5.219,0.9471,1.3065
5760,6,NavRL,93.303,16.399,5.029,0.9513,1.4261
5761,6,NavRL,95.033,15.221,4.346,0.9501,1.4513
5762,6,NavRL,96.419,14.215,4.776,0.959,1.3809
5763,6,NavRL,97.316,13.025,5.858,0.9469,1.4442
5764,6,NavRL,94.88,13.31,8.7,0.9362,1.4118
5765,6,NavRL,97.719,15.189,8.587,0.9388,1.3395
5766,6,NavRL,96.661,15.599,6.954,0.9178,1.3388
5767,6,NavRL,97.985,14.27,7.852,0.9287,1.2858
5768,6,NavRL,98.734,15.619,9.684,0.9406,1.3749
5769,6,NavRL,97.297,16.044,10.408,0.9213,1.4024
5770,6,NavRL,98.216,16.975,10.011,0.9197,1.3451
5771,6,NavRL,95.723,16.763,8.062,0.9281,1.4325
5772,6,NavRL,96.269,15.822,6.492,0.9391,1.3397
5773,6,NavRL,95.873,16.595,5.849,0.9662,1.3757
5774,6,NavRL,97.197,15.808,7.364,0.9654,1.4032
5775,6,NavRL,98.104,16.053,7.638,0.9637,1.4305
5776,6,NavRL,97.33,15.07,9.838,0.9539,1.3856
5777,6,NavRL,96.772,11.468,9.585,0.9516,1.3326
5778,6,NavRL,95.575,9.844,8.52,0.95,1.2368
5779,6,NavRL,98.112,10.498,8.292,0.9624,1.1688
5780,6,NavRL,98.685,11.461,8.45,0.9806,1.108
5781,6,NavRL,95.176,9.459,9.322,0.9562,1.0407
5782,6,NavRL,94.586,9.903,11.552,0.96,1.096
5783,6,NavRL,94.504,10.942,11.949,0.9581,1.1955
5784,6,NavRL,95.276,12.55,10.971,0.9756,1.1518
5785,6,NavRL,93.036,10.489,10.234,0.945,1.1822
5786,6,NavRL,94.236,10.173,8.228,0.9318,1.175
5787,6,NavRL,96.314,12.387,7.739,0.9253,1.2601
5788,6,NavRL,93.479,14.482,10.478,0.937,1.3499
5789,6,NavRL,93.026,13.61,11.68,0.9602,1.3283
5790,6,NavRL,92.071,12.152,12.231,0.9705,1.3868
5791,6,NavRL,92.473,14.42,11.247,0.963,1.3544
5792,6,NavRL,92.487,14.343,11.776,0.9593,1.3529
5793,6,NavRL,92.239,13.785,12.139,0.9369,1.4572
5794,6,NavRL,93.288,11.987,12.497,0.9545,1.3788
5795,6,NavRL,92.984,14.183,11.94,0.9616,1.3797
5796,6,NavRL,93.462,12.929,11.295,0.9478,1.3576
5797,6,NavRL,95.538,14.197,9.569,0.9253,1.4397
5798,6,NavRL,97.572,14.167,10.029,0.9187,1.3851
5799,6,NavRL,98.532,14.627,10.73,0.9282,1.2909
5800,6,NavRL,99.12,12.664,10.623,0.9329,1.3288
5801,6,NavRL,99.53,12.891,10.85,0.9322,1.3149
5802,6,NavRL,100.0,12.802,11.81,0.9458,1.3748
5803,6,NavRL,99.904,10.397,11.98,0.9386,1.3984
5804,6,NavRL,100.0,9.2,10.963,0.9266,1.3999
5805,6,NavRL,98.894,9.191,8.551,0.9189,1.4684
5806,6,NavRL,95.042,10.229,6.682,0.9048,1.3992
5807,6,NavRL,96.014,10.398,7.912,0.9049,1.3567
5808,6,NavRL,97.322,11.655,7.27,0.9226,1.3665
5809,6,NavRL,99.475,11.026,6.555,0.9058,1.3156
5810,6,NavRL,98.233,11.18,6.789,0.9218,1.2403
5811,6,NavRL,97.069,11.77,7.577,0.928,1.1498
5812,6,NavRL,93.672,11.399,7.219,0.937,1.2259
5813,6,NavRL,91.746,11.514,7.629,0.9447,1.3034
5814,6,NavRL,92.463,10.345,6.548,0.9431,1.1536
5815,6,NavRL,94.164,11.313,5.554,0.94,1.2048
5816,6,NavRL,92.349,10.901,6.787,0.9363,1.1643
5817,6,NavRL,91.58,9.728,6.281,0.9336,1.2317
5818,6,NavRL,93.495,9.975,8.321,0.9625,1.2469
5819,6,NavRL,91.908,10.998,9.015,0.9534,1.231
5820,6,NavRL,92.597,11.984,10.1,0.9651,1.3021
5821,6,NavRL,93.45,13.059,10.142,0.98,1.2444
5822,6,NavRL,93.204,13.98,10.255,0.9915,1.269
5823,6,NavRL,94.929,14.25,10.971,0.9752,1.3193
5824,6,NavRL,96.335,16.324,10.991,0.9752,1.2758
5825,6,NavRL,96.304,14.818,9.495,0.9977,1.2876
5826,6,NavRL,98.582,13.959,9.787,0.995,1.2691
5827,6,NavRL,96.471,13.875,10.707,0.9899,1.3181
5828,6,NavRL,97.698,15.102,9.625,0.9815,1.3309
5829,6,NavRL,95.51,14.579,10.362,1.0,1.323
5830,6,NavRL,97.004,14.903,11.441,0.9996,1.3395
5831,6,NavRL,98.185,12.665,12.642,0.9747,1.3562
5832,6,NavRL,94.964,12.818,9.836,0.9496,1.3527
5833,6,NavRL,95.975,13.652,9.003,0.9425,1.3065
5834,6,NavRL,95.626,13.499,11.082,0.9363,1.2836
5835,6,NavRL,97.946,13.314,10.092,0.9363,1.2063
5836,6,NavRL,97.767,12.0,9.533,0.962,1.1842
5837,6,NavRL,98.766,10.309,9.059,0.9717,1.1744
5838,6,NavRL,99.433,10.887,8.228,0.9677,1.1605
5839,6,NavRL,99.045,11.883,7.975,0.9761,1.1843
5840,6,NavRL,98.808,13.842,9.146,0.9568,1.2477
