episode,seed,method,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
4287,7,ViTPPO,85.187,16.296,15.644,0.8723,1.9183
4288,7,ViTPPO,84.89,16.589,16.523,0.8866,1.9751
4289,7,ViTPPO,84.133,16.574,14.867,0.8725,1.9207
4290,7,ViTPPO,85.305,16.15,14.189,0.8646,1.9571
4291,7,ViTPPO,86.857,16.329,14.257,0.8663,1.8925
4292,7,ViTPPO,89.286,15.716,13.642,0.8867,1.8876
4293,7,ViTPPO,89.827,17.678,13.839,0.881,1.9
4294,7,ViTPPO,89.223,17.284,12.802,0.8868,1.9102
4295,7,ViTPPO,87.705,16.696,11.995,0.8931,1.8265
4296,7,ViTPPO,85.631,17.764,12.424,0.8736,1.9305
4297,7,ViTPPO,86.095,18.864,13.206,0.8605,1.9069
4298,7,ViTPPO,88.437,16.35,9.728,0.8506,1.89
4299,7,ViTPPO,88.531,18.38,9.471,0.8527,1.8472
4300,7,ViTPPO,87.524,18.687,10.863,0.8621,1.8106
4301,7,ViTPPO,89.086,18.062,11.316,0.8665,1.7877
4302,7,ViTPPO,86.002,17.565,10.96,0.8519,1.8308
4303,7,ViTPPO,84.385,20.599,10.674,0.851,1.9954
4304,7,ViTPPO,86.176,20.02,11.105,0.878,1.9501
4305,7,ViTPPO,86.023,17.036,13.644,0.8742,1.9921
4306,7,ViTPPO,84.68,16.774,15.04,0.894,1.9363
4307,7,ViTPPO,85.522,16.275,15.13,0.8745,1.9038
4308,7,ViTPPO,85.205,17.756,15.256,0.8735,1.7934
4309,7,ViTPPO,86.735,16.627,19.093,0.9017,1.7478
4310,7,ViTPPO,87.127,17.103,17.657,0.9054,1.7642
4311,7,ViTPPO,86.938,16.521,16.53,0.8863,1.8271
4312,7,ViTPPO,87.586,16.432,16.187,0.8894,1.7988
4313,7,ViTPPO,89.523,15.177,15.184,0.8817,1.7257
4314,7,ViTPPO,88.247,16.866,14.385,0.884,1.7011
4315,7,ViTPPO,88.964,16.789,14.75,0.8612,1.7479
4316,7,ViTPPO,88.597,15.55,12.542,0.8521,1.7683
4317,7,ViTPPO,90.841,16.057,10.91,0.8566,1.7892
4318,7,ViTPPO,89.808,17.776,10.956,0.8372,1.7086
4319,7,ViTPPO,92.602,17.751,12.908,0.858,1.7071
4320,7,ViTPPO,95.423,17.328,14.088,0.8544,1.7336
4321,7,ViTPPO,95.326,15.794,13.619,0.8608,1.6516
4322,7,ViTPPO,93.035,15.815,14.328,0.8456,1.7153
4323,7,ViTPPO,93.426,17.5,13.663,0.8498,1.7068
4324,7,ViTPPO,94.518,15.657,14.015,0.8482,1.5713
4325,7,ViTPPO,90.06,16.087,12.579,0.8262,1.6447
4326,7,ViTPPO,89.039,17.859,12.593,0.8541,1.5765
4327,7,ViTPPO,90.985,18.79,14.155,0.8372,1.5262
4328,7,ViTPPO,88.727,18.305,13.804,0.8349,1.589
4329,7,ViTPPO,88.529,17.346,12.087,0.8393,1.5801
4330,7,ViTPPO,88.077,15.332,10.642,0.8616,1.5797
4331,7,ViTPPO,87.453,16.286,10.095,0.8501,1.5228
4332,7,ViTPPO,87.421,17.722,11.598,0.8692,1.559
4333,7,ViTPPO,89.738,17.904,12.578,0.875,1.5965
4334,7,ViTPPO,88.903,17.032,13.031,0.8764,1.709
4335,7,ViTPPO,85.939,16.659,13.297,0.8537,1.6529
4336,7,ViTPPO,86.919,16.907,14.797,0.8686,1.5712
4337,7,ViTPPO,87.78,18.372,16.922,0.8776,1.6386
4338,7,ViTPPO,87.89,17.556,17.011,0.8726,1.7195
4339,7,ViTPPO,89.635,20.409,15.027,0.8869,1.7101
4340,7,ViTPPO,91.14,19.672,14.667,0.8878,1.7155
4341,7,ViTPPO,89.82,19.992,14.018,0.8994,1.7154
4342,7,ViTPPO,88.378,18.731,14.349,0.898,1.6277
4343,7,ViTPPO,86.506,18.305,12.359,0.8875,1.7033
4344,7,ViTPPO,87.238,17.306,11.672,0.8739,1.6035
4345,7,ViTPPO,87.244,16.901,13.383,0.875,1.6446
4346,7,ViTPPO,85.957,17.926,13.114,0.8623,1.7461
4347,7,ViTPPO,84.983,19.101,14.828,0.8516,1.8269
4348,7,ViTPPO,86.923,19.396,14.017,0.8467,1.6662
4349,7,ViTPPO,87.398,17.765,15.4,0.8415,1.7697
4350,7,ViTPPO,85.562,17.698,15.706,0.8577,1.7453
4351,7,ViTPPO,86.837,19.847,17.385,0.8559,1.7564
4352,7,ViTPPO,85.446,20.633,18.653,0.8505,1.7633
4353,7,ViTPPO,85.326,18.203,17.611,0.8632,1.7772
4354,7,ViTPPO,85.009,19.102,16.726,0.8457,1.7626
4355,7,ViTPPO,84.72,18.46,16.479,0.86,1.7499
4356,7,ViTPPO,83.928,17.648,16.212,0.8611,1.7749
4357,7,ViTPPO,84.362,19.071,14.974,0.8391,1.7154
4358,7,ViTPPO,80.988,17.971,16.74,0.8242,1.7262
4359,7,ViTPPO,84.268,18.579,18.067,0.8449,1.7129
4360,7,ViTPPO,83.869,18.545,19.218,0.8233,1.8655
4361,7,ViTPPO,87.284,18.667,19.036,0.8343,1.8058
4362,7,ViTPPO,89.056,19.398,20.181,0.8408,1.8022
4363,7,ViTPPO,89.253,20.189,18.301,0.8602,1.7122
4364,7,ViTPPO,88.995,19.674,16.956,0.8589,1.7854
4365,7,ViTPPO,89.508,19.844,16.839,0.8603,1.694
4366,7,ViTPPO,91.769,19.071,14.428,0.8669,1.6495
4367,7,ViTPPO,91.268,19.0,16.828,0.8462,1.7532
4368,7,ViTPPO,90.793,18.53,18.536,0.8668,1.7384
4369,7,ViTPPO,88.845,18.902,20.381,0.8675,1.8875
4370,7,ViTPPO,89.108,18.891,18.112,0.8704,1.8792
4371,7,ViTPPO,89.354,18.049,17.88,0.8726,1.9428
4372,7,ViTPPO,88.142,18.529,18.104,0.8527,2.0456
4373,7,ViTPPO,85.816,17.14,18.048,0.8525,2.0473
4374,7,ViTPPO,84.83,15.892,16.537,0.8629,1.9083
4375,7,ViTPPO,82.348,14.964,17.598,0.8545,2.0566
4376,7,ViTPPO,82.221,16.53,18.051,0.8524,1.9822
4377,7,ViTPPO,84.968,15.845,17.259,0.8648,1.8846
4378,7,ViTPPO,83.894,16.031,15.15,0.8445,1.9389
4379,7,ViTPPO,85.083,15.793,16.904,0.8525,1.8724
4380,7,ViTPPO,83.96,16.283,16.182,0.856,1.9843
4381,7,ViTPPO,83.336,18.449,15.225,0.8554,1.9556
4382,7,ViTPPO,83.752,17.703,12.731,0.8651,1.8354
4383,7,ViTPPO,83.937,17.345,11.58,0.8646,1.7154
4384,7,ViTPPO,85.883,16.622,11.807,0.8874,1.71
4385,7,ViTPPO,85.14,15.476,11.791,0.8902,1.6982
4386,7,ViTPPO,84.436,13.432,12.771,0.8793,1.6517
4387,7,ViTPPO,84.841,12.957,11.254,0.8694,1.6242
4388,7,ViTPPO,84.898,15.843,13.273,0.8585,1.6521
4389,7,ViTPPO,85.866,16.54,14.417,0.8661,1.7423
4390,7,ViTPPO,86.309,15.55,13.534,0.8754,1.7262
4391,7,ViTPPO,84.476,13.702,15.18,0.8614,1.7827
4392,7,ViTPPO,88.9,15.675,14.747,0.852,1.7824
4393,7,ViTPPO,88.28,16.033,13.768,0.8702,1.8773
4394,7,ViTPPO,86.36,16.168,13.488,0.8714,1.9209
4395,7,ViTPPO,90.024,16.047,15.279,0.8969,1.9229
4396,7,ViTPPO,91.129,13.504,14.607,0.8771,1.913
4397,7,ViTPPO,90.365,14.284,14.833,0.8654,1.9684
4398,7,ViTPPO,90.856,15.192,15.64,0.8578,1.9703
4399,7,ViTPPO,93.142,14.504,13.194,0.8591,1.8199
4400,7,ViTPPO,90.331,16.468,12.455,0.8555,1.9006
4401,7,ViTPPO,89.896,18.264,15.37,0.8713,1.883
4402,7,ViTPPO,92.265,18.874,12.149,0.868,1.9257
4403,7,ViTPPO,90.825,17.715,10.211,0.8799,1.9136
4404,7,ViTPPO,91.764,17.545,7.727,0.8707,1.7637
4405,7,ViTPPO,94.625,18.637,7.923,0.8727,1.7357
4406,7,ViTPPO,93.682,19.087,7.192,0.8838,1.7287
4407,7,ViTPPO,91.456,19.525,9.379,0.8831,1.7836
4408,7,ViTPPO,91.01,19.99,11.697,0.8652,1.7285
4409,7,ViTPPO,89.811,18.847,11.94,0.8749,1.6878
4410,7,ViTPPO,88.074,19.353,13.41,0.8697,1.7354
4411,7,ViTPPO,86.844,17.76,14.589,0.8662,1.6753
4412,7,ViTPPO,87.526,17.639,15.225,0.8823,1.6394
4413,7,ViTPPO,85.559,18.414,16.686,0.8792,1.7549
4414,7,ViTPPO,87.959,20.386,16.714,0.8775,1.7505
4415,7,ViTPPO,87.335,17.805,16.53,0.8726,1.7949
4416,7,ViTPPO,86.364,17.117,15.175,0.8816,1.8253
4417,7,ViTPPO,88.913,16.271,16.214,0.8784,1.7501
4418,7,ViTPPO,87.73,17.717,16.903,0.865,1.7303
4419,7,ViTPPO,88.083,17.232,15.721,0.8556,1.7788
4420,7,ViTPPO,83.904,17.518,17.036,0.8543,1.7225
4421,7,ViTPPO,83.392,16.897,17.469,0.8555,1.6203
4422,7,ViTPPO,85.842,17.269,16.645,0.8599,1.5679
4423,7,ViTPPO,85.037,20.221,18.086,0.8527,1.7306
4424,7,ViTPPO,85.392,18.447,17.307,0.8664,1.6064
4425,7,ViTPPO,87.573,19.094,15.547,0.8573,1.5991
4426,7,ViTPPO,87.993,16.962,16.258,0.8478,1.6088
4427,7,ViTPPO,86.506,18.71,16.932,0.8615,1.6639
4428,7,ViTPPO,87.382,17.642,16.249,0.8687,1.7265
4429,7,ViTPPO,88.045,18.544,16.748,0.862,1.7572
4430,7,ViTPPO,89.274,17.109,15.88,0.8848,1.735
4431,7,ViTPPO,90.285,18.369,14.905,0.8847,1.6681
4432,7,ViTPPO,87.259,17.899,16.687,0.8594,1.7625
4433,7,ViTPPO,86.627,15.205,15.006,0.8741,1.764
4434,7,ViTPPO,87.305,15.384,11.602,0.8642,1.7593
4435,7,ViTPPO,87.302,14.721,12.037,0.8774,1.8264
4436,7,ViTPPO,89.135,13.793,11.351,0.8881,1.784
4437,7,ViTPPO,86.01,16.255,13.554,0.8977,1.8832
4438,7,ViTPPO,85.126,16.083,14.112,0.9026,1.8786
4439,7,ViTPPO,86.391,15.663,12.57,0.8899,1.9342
4440,7,ViTPPO,86.845,17.374,14.129,0.8735,1.9651
4441,7,ViTPPO,86.977,13.889,14.113,0.8844,1.8824
4442,7,ViTPPO,87.548,15.584,13.09,0.8888,1.7585
4443,7,ViTPPO,86.356,15.645,13.466,0.8882,1.71
4444,7,ViTPPO,84.794,18.358,16.182,0.8904,1.7966
4445,7,ViTPPO,85.702,17.585,16.059,0.8668,1.8127
4446,7,ViTPPO,85.632,17.495,13.875,0.8705,1.6346
4447,7,ViTPPO,85.069,16.328,11.968,0.8601,1.7504
4448,7,ViTPPO,86.218,15.982,12.078,0.852,1.7823
4449,7,ViTPPO,85.979,15.676,12.452,0.8593,1.8088
4450,7,ViTPPO,85.853,14.555,14.032,0.8784,1.741
4451,7,ViTPPO,85.088,17.246,15.087,0.869,1.8292
4452,7,ViTPPO,85.832,16.88,16.374,0.8923,1.6367
4453,7,ViTPPO,84.518,17.925,14.473,0.8807,1.6439
4454,7,ViTPPO,83.137,18.747,12.595,0.882,1.6991
4455,7,ViTPPO,83.161,18.393,12.456,0.8635,1.7016
4456,7,ViTPPO,85.687,16.409,11.711,0.8981,1.6336
4457,7,ViTPPO,84.918,16.088,14.856,0.8833,1.7048
4458,7,ViTPPO,85.198,15.27,15.048,0.9022,1.8393
4459,7,ViTPPO,84.15,14.552,12.621,0.8862,1.8544
4460,7,ViTPPO,85.361,14.092,12.241,0.8738,1.8554
4461,7,ViTPPO,84.305,15.075,12.153,0.876,1.8601
4462,7,ViTPPO,85.593,15.1,13.032,0.893,1.863
4463,7,ViTPPO,90.101,17.277,15.205,0.8918,1.7624
4464,7,ViTPPO,88.285,16.675,14.53,0.8914,1.8794
4465,7,ViTPPO,89.781,15.023,16.193,0.8847,1.8992
4466,7,ViTPPO,89.745,17.178,16.632,0.8902,1.8997
4467,7,ViTPPO,88.884,19.067,16.27,0.871,1.906
4468,7,ViTPPO,90.106,18.445,14.925,0.8911,2.0267
4469,7,ViTPPO,88.765,18.359,15.497,0.915,1.9229
4470,7,ViTPPO,85.466,17.982,15.954,0.902,1.9315
4471,7,ViTPPO,87.284,17.984,16.917,0.8904,1.7489
4472,7,ViTPPO,88.22,20.233,14.817,0.9136,1.7096
4473,7,ViTPPO,87.555,21.062,14.795,0.9036,1.7619
4474,7,ViTPPO,88.231,23.225,13.518,0.8875,1.6777
4475,7,ViTPPO,90.364,20.912,12.818,0.8813,1.611
4476,7,ViTPPO,86.929,20.449,14.12,0.8998,1.5878
4477,7,ViTPPO,89.29,20.054,13.161,0.8896,1.6302
4478,7,ViTPPO,89.588,20.901,12.856,0.8814,1.6531
4479,7,ViTPPO,89.725,20.592,13.709,0.8583,1.6663
4480,7,ViTPPO,88.337,20.437,13.678,0.8676,1.6239
4481,7,ViTPPO,90.371,19.911,13.238,0.8652,1.7437
4482,7,ViTPPO,88.851,20.547,12.812,0.8546,1.7558
4483,7,ViTPPO,86.954,17.085,15.442,0.8605,1.7529
4484,7,ViTPPO,87.17,16.991,14.083,0.868,1.7389
4485,7,ViTPPO,86.881,16.691,15.659,0.8761,1.7174
4486,7,ViTPPO,86.277,18.5,14.152,0.8827,1.7248
4487,7,ViTPPO,84.749,17.481,13.275,0.8845,1.6623
4488,7,ViTPPO,86.038,16.981,13.442,0.8781,1.626
4489,7,ViTPPO,85.485,19.499,11.221,0.8774,1.5875
4490,7,ViTPPO,84.662,21.324,11.325,0.8589,1.5959
4491,7,ViTPPO,86.342,20.714,13.384,0.8666,1.5169
4492,7,ViTPPO,84.737,21.488,14.798,0.859,1.6875
4493,7,ViTPPO,85.317,20.173,14.787,0.8644,1.7519
4494,7,ViTPPO,83.957,19.601,13.918,0.8637,1.7165
4495,7,ViTPPO,82.148,21.808,13.019,0.8624,1.8931
4496,7,ViTPPO,80.113,21.406,13.211,0.8689,1.8878
4497,7,ViTPPO,82.951,20.433,13.081,0.868,1.9026
4498,7,ViTPPO,83.858,19.757,15.203,0.8638,1.9428
4499,7,ViTPPO,85.536,22.199,15.97,0.8716,1.8523
4500,7,ViTPPO,85.179,20.938,17.419,0.858,1.8441
4501,7,ViTPPO,84.82,18.948,15.976,0.854,1.8087
4502,7,ViTPPO,83.596,20.034,16.781,0.8286,1.7895
4503,7,ViTPPO,81.139,22.129,16.688,0.8307,1.8098
4504,7,ViTPPO,79.899,21.054,15.096,0.8287,1.6932
4505,7,ViTPPO,81.094,18.71,14.905,0.8367,1.7299
4506,7,ViTPPO,81.609,20.935,15.83,0.826,1.7481
4507,7,ViTPPO,81.183,19.767,14.049,0.8379,1.6776
4508,7,ViTPPO,80.99,19.411,14.162,0.8491,1.6969
4509,7,ViTPPO,81.899,17.502,13.814,0.8758,1.7547
4510,7,ViTPPO,80.852,20.134,15.95,0.8639,1.8388
4511,7,ViTPPO,82.024,19.018,15.179,0.853,1.7938
4512,7,ViTPPO,83.633,20.612,14.341,0.843,1.7692
4513,7,ViTPPO,83.132,21.352,14.128,0.8285,1.7105
4514,7,ViTPPO,81.368,22.236,13.705,0.8258,1.8361
4515,7,ViTPPO,81.83,21.044,14.014,0.8304,1.7759
4516,7,ViTPPO,81.946,21.659,12.593,0.8329,1.7206
4517,7,ViTPPO,83.657,22.485,13.656,0.8392,1.7493
4518,7,ViTPPO,84.352,21.532,13.265,0.8358,1.6759
4519,7,ViTPPO,83.371,20.897,13.032,0.8549,1.7911
4520,7,ViTPPO,86.151,20.908,12.951,0.8387,1.7714
4521,7,ViTPPO,86.888,19.056,13.255,0.8411,1.7303
4522,7,ViTPPO,87.69,17.753,12.809,0.8544,1.8659
4523,7,ViTPPO,85.44,18.785,15.221,0.8606,1.7773
4524,7,ViTPPO,84.411,19.615,14.595,0.863,1.8123
4525,7,ViTPPO,81.492,21.808,15.8,0.8655,1.9084
4526,7,ViTPPO,81.298,20.896,16.956,0.8587,1.8974
4527,7,ViTPPO,80.497,22.091,14.544,0.8491,1.884
4528,7,ViTPPO,81.065,24.79,13.6,0.8449,1.8123
4529,7,ViTPPO,81.631,25.744,13.41,0.8585,1.813
4530,7,ViTPPO,79.402,23.56,13.315,0.8435,1.7981
4531,7,ViTPPO,80.92,20.38,10.337,0.8435,1.8491
4532,7,ViTPPO,79.442,21.392,11.803,0.8437,1.9395
4533,7,ViTPPO,81.592,22.402,12.551,0.8493,1.8741
4534,7,ViTPPO,85.069,21.843,13.906,0.8495,1.8406
4535,7,ViTPPO,84.802,21.321,14.008,0.8377,1.8499
4536,7,ViTPPO,85.806,20.44,11.834,0.8522,1.9171
4537,7,ViTPPO,84.28,18.506,12.626,0.8538,1.8669
4538,7,ViTPPO,86.124,17.626,11.967,0.8512,1.9136
4539,7,ViTPPO,85.558,17.665,10.031,0.8359,1.878
4540,7,ViTPPO,86.501,17.361,11.254,0.8328,1.9373
4541,7,ViTPPO,86.476,16.617,10.73,0.8414,1.8823
4542,7,ViTPPO,87.736,17.186,9.578,0.8429,1.9032
4543,7,ViTPPO,87.179,15.909,10.082,0.8501,1.9611
4544,7,ViTPPO,86.371,17.092,12.286,0.8368,1.8833
4545,7,ViTPPO,85.709,17.638,11.916,0.8423,1.9515
4546,7,ViTPPO,88.445,18.012,10.615,0.8404,1.8856
4547,7,ViTPPO,89.721,17.437,9.434,0.855,1.8845
4548,7,ViTPPO,89.203,15.841,9.721,0.8736,1.893
4549,7,ViTPPO,91.142,15.74,11.997,0.8731,1.8004
4550,7,ViTPPO,89.739,16.609,13.404,0.8714,1.8441
4551,7,ViTPPO,90.04,17.489,13.067,0.8694,1.859
4552,7,ViTPPO,88.996,20.387,11.808,0.8495,1.8536
4553,7,ViTPPO,89.013,20.897,11.89,0.8511,1.8797
4554,7,ViTPPO,88.276,19.704,13.489,0.8475,1.8378
4555,7,ViTPPO,86.698,19.721,12.05,0.8439,1.8833
4556,7,ViTPPO,86.878,20.162,11.491,0.8439,1.8344
4557,7,ViTPPO,86.01,20.546,12.078,0.8519,1.8868
4558,7,ViTPPO,85.868,21.63,11.792,0.8601,1.8901
4559,7,ViTPPO,83.058,22.286,13.899,0.8545,1.9347
4560,7,ViTPPO,83.425,23.598,14.538,0.8546,1.9709
4561,7,ViTPPO,85.31,25.632,15.65,0.8676,1.9491
4562,7,ViTPPO,83.353,23.163,16.028,0.8681,1.9119
4563,7,ViTPPO,83.903,20.051,15.032,0.8867,1.9149
4564,7,ViTPPO,83.868,22.01,16.106,0.876,1.9109
4565,7,ViTPPO,82.999,21.552,14.986,0.887,1.8756
4566,7,ViTPPO,85.647,22.845,15.972,0.887,1.8827
4567,7,ViTPPO,84.847,22.536,16.82,0.8629,1.9276
4568,7,ViTPPO,85.592,20.568,15.787,0.8832,1.8778
4569,7,ViTPPO,85.926,18.481,16.438,0.8775,1.9427
4570,7,ViTPPO,86.727,18.144,15.783,0.8822,1.8656
4571,7,ViTPPO,87.372,17.647,15.757,0.8631,1.7718
4572,7,ViTPPO,85.469,17.63,13.645,0.8627,1.7565
4573,7,ViTPPO,87.357,16.618,11.166,0.8902,1.6358
4574,7,ViTPPO,84.805,17.79,14.205,0.8875,1.7272
4575,7,ViTPPO,83.716,17.564,13.917,0.877,1.7262
4576,7,ViTPPO,82.85,17.157,12.681,0.8609,1.7304
4577,7,ViTPPO,81.586,18.209,10.554,0.8741,1.839
4578,7,ViTPPO,81.573,18.872,14.596,0.8699,1.7829
4579,7,ViTPPO,82.57,17.714,15.605,0.8866,1.7787
4580,7,ViTPPO,81.702,17.376,15.862,0.8807,1.6961
4581,7,ViTPPO,82.894,18.637,14.24,0.8666,1.7387
4582,7,ViTPPO,82.838,19.685,14.873,0.8576,1.812
4583,7,ViTPPO,82.539,19.481,13.288,0.8453,1.8875
4584,7,ViTPPO,85.339,19.5,13.908,0.8493,1.8646
4585,7,ViTPPO,85.672,16.758,14.687,0.8491,1.8337
4586,7,ViTPPO,86.884,17.053,13.73,0.863,1.7328
4587,7,ViTPPO,85.26,15.211,15.534,0.8452,1.8322
4588,7,ViTPPO,83.392,17.622,14.297,0.8453,1.8499
4589,7,ViTPPO,85.919,14.788,13.085,0.8532,1.8098
4590,7,ViTPPO,83.635,14.174,13.201,0.8554,1.8452
4591,7,ViTPPO,83.427,15.814,11.073,0.8508,1.7649
4592,7,ViTPPO,84.65,16.925,11.429,0.8431,1.7977
4593,7,ViTPPO,85.949,18.392,12.392,0.8412,1.8442
4594,7,ViTPPO,85.262,18.036,14.166,0.8491,1.8134
4595,7,ViTPPO,83.397,17.909,13.601,0.8394,1.7798
4596,7,ViTPPO,84.393,18.215,14.696,0.8356,1.7869
4597,7,ViTPPO,83.145,18.665,16.026,0.8245,1.7462
4598,7,ViTPPO,84.917,17.939,15.764,0.8584,1.7676
4599,7,ViTPPO,84.718,17.495,16.244,0.8574,1.6868
4600,7,ViTPPO,83.856,15.682,15.191,0.8331,1.7128
4601,7,ViTPPO,83.03,16.566,15.718,0.8561,1.7639
4602,7,ViTPPO,81.992,16.268,14.283,0.8578,1.7711
4603,7,ViTPPO,80.948,14.89,13.741,0.866,1.776
4604,7,ViTPPO,80.418,16.452,13.157,0.8816,1.8596
4605,7,ViTPPO,82.436,16.371,14.033,0.869,1.7986
4606,7,ViTPPO,84.187,15.405,14.058,0.8578,1.8405
4607,7,ViTPPO,86.269,15.697,14.391,0.8599,1.8103
4608,7,ViTPPO,87.359,12.683,14.127,0.874,1.7295
4609,7,ViTPPO,86.266,13.088,12.687,0.8775,1.8234
4610,7,ViTPPO,82.866,14.138,15.215,0.8666,1.8675
4611,7,ViTPPO,85.008,12.565,14.819,0.8945,1.7772
4612,7,ViTPPO,83.589,12.398,16.025,0.9024,1.7943
4613,7,ViTPPO,85.538,11.027,15.629,0.9064,1.6338
4614,7,ViTPPO,87.455,14.069,16.365,0.8834,1.6417
4615,7,ViTPPO,87.777,13.731,16.095,0.8743,1.7346
4616,7,ViTPPO,87.584,14.448,16.328,0.8914,1.7559
4617,7,ViTPPO,90.503,12.902,14.926,0.891,1.7387
4618,7,ViTPPO,90.607,12.877,17.816,0.8721,1.8245
4619,7,ViTPPO,90.414,14.552,17.515,0.865,1.6883
4620,7,ViTPPO,88.869,15.275,19.708,0.8809,1.7145
4621,7,ViTPPO,87.739,17.643,17.498,0.888,1.724
4622,7,ViTPPO,89.27,16.996,17.074,0.9035,1.7193
4623,7,ViTPPO,88.747,17.659,16.631,0.8958,1.8812
4624,7,ViTPPO,88.71,16.265,17.128,0.8847,1.8855
4625,7,ViTPPO,88.871,16.825,15.935,0.8774,1.8532
4626,7,ViTPPO,90.486,15.834,14.884,0.8829,1.8128
4627,7,ViTPPO,87.045,16.276,15.231,0.8908,1.8755
4628,7,ViTPPO,86.462,16.338,14.171,0.8803,1.8764
4629,7,ViTPPO,87.423,15.797,15.515,0.8752,1.9332
4630,7,ViTPPO,89.782,15.304,14.954,0.8788,1.8819
4631,7,ViTPPO,88.731,18.252,13.61,0.8777,1.7005
4632,7,ViTPPO,91.078,17.931,13.451,0.8648,1.7285
4633,7,ViTPPO,89.541,18.044,12.717,0.8651,1.6868
4634,7,ViTPPO,90.794,19.236,14.127,0.867,1.6198
4635,7,ViTPPO,87.371,18.466,15.322,0.857,1.6279
4636,7,ViTPPO,90.143,19.843,17.392,0.8713,1.6245
4637,7,ViTPPO,93.005,18.035,17.054,0.8909,1.6169
4638,7,ViTPPO,92.512,18.873,18.28,0.8917,1.7146
4639,7,ViTPPO,91.405,18.802,17.776,0.8954,1.8418
4640,7,ViTPPO,90.673,18.2,18.132,0.8966,1.7906
4641,7,ViTPPO,90.018,18.816,18.852,0.8839,1.7003
4642,7,ViTPPO,87.562,20.598,19.983,0.8607,1.815
4643,7,ViTPPO,91.454,17.895,17.49,0.8758,1.7056
4644,7,ViTPPO,91.472,17.717,15.337,0.8718,1.6772
4645,7,ViTPPO,92.522,18.052,14.763,0.8936,1.5857
4646,7,ViTPPO,93.333,17.567,14.976,0.8686,1.5881
4647,7,ViTPPO,92.323,17.913,16.06,0.8728,1.5307
4648,7,ViTPPO,88.404,18.543,16.001,0.9082,1.4788
4649,7,ViTPPO,85.25,18.432,15.682,0.8893,1.6579
4650,7,ViTPPO,85.392,18.367,14.625,0.8907,1.6541
4651,7,ViTPPO,84.374,18.258,12.613,0.8789,1.6374
4652,7,ViTPPO,87.377,16.917,12.104,0.8665,1.6592
4653,7,ViTPPO,86.682,18.177,10.692,0.8586,1.7027
4654,7,ViTPPO,85.62,17.896,10.948,0.8662,1.7578
4655,7,ViTPPO,81.017,18.026,13.182,0.8581,1.7931
4656,7,ViTPPO,79.182,20.537,12.839,0.8723,1.8501
4657,7,ViTPPO,82.188,18.846,13.817,0.8828,1.7501
4658,7,ViTPPO,82.118,20.213,12.456,0.8606,1.7616
4659,7,ViTPPO,84.319,19.416,12.071,0.8725,1.6656
4660,7,ViTPPO,80.788,19.344,12.359,0.8754,1.6978
4661,7,ViTPPO,80.218,18.635,13.192,0.8798,1.7857
4662,7,ViTPPO,82.54,18.948,15.322,0.8719,1.8294
4663,7,ViTPPO,83.327,19.131,15.841,0.8738,1.8646
4664,7,ViTPPO,83.819,20.091,14.879,0.8952,1.8736
4665,7,ViTPPO,82.984,18.154,11.226,0.8834,1.9979
4666,7,ViTPPO,85.009,19.491,12.511,0.8771,1.9326
4667,7,ViTPPO,86.327,20.811,13.552,0.8722,1.9155
4668,7,ViTPPO,88.317,19.864,16.415,0.8734,1.7905
4669,7,ViTPPO,89.535,21.993,14.622,0.8735,1.789
4670,7,ViTPPO,90.521,23.028,13.584,0.8799,1.7302
4671,7,ViTPPO,89.914,21.885,14.16,0.8942,1.617
4672,7,ViTPPO,89.746,16.872,13.855,0.887,1.5773
4673,7,ViTPPO,88.915,18.22,13.803,0.8842,1.6762
4674,7,ViTPPO,89.199,17.964,13.544,0.879,1.6033
4675,7,ViTPPO,87.475,18.01,12.67,0.8743,1.558
4676,7,ViTPPO,88.775,20.086,11.891,0.8691,1.5561
4677,7,ViTPPO,89.328,21.233,14.38,0.8657,1.5269
4678,7,ViTPPO,89.055,20.04,12.55,0.8757,1.4208
4679,7,ViTPPO,88.419,18.503,11.921,0.8744,1.476
4680,7,ViTPPO,87.34,18.875,12.568,0.8615,1.4968
4681,7,ViTPPO,88.556,16.672,14.017,0.8539,1.5149
4682,7,ViTPPO,86.534,17.657,14.875,0.837,1.681
4683,7,ViTPPO,88.611,17.356,14.905,0.8423,1.6817
4684,7,ViTPPO,89.723,15.994,15.295,0.864,1.6853
4685,7,ViTPPO,90.03,15.166,15.506,0.8407,1.6986
4686,7,ViTPPO,89.498,16.093,14.186,0.8496,1.6529
4687,7,ViTPPO,90.799,18.189,14.418,0.8517,1.6208
4688,7,ViTPPO,91.148,17.811,15.406,0.8443,1.656
4689,7,ViTPPO,87.592,18.666,13.548,0.8324,1.6499
4690,7,ViTPPO,88.252,17.405,14.782,0.8482,1.6393
4691,7,ViTPPO,86.911,17.483,13.677,0.8512,1.6827
4692,7,ViTPPO,86.762,17.881,12.203,0.8617,1.6643
4693,7,ViTPPO,86.168,19.221,12.844,0.8478,1.6384
4694,7,ViTPPO,88.71,18.072,12.614,0.8602,1.6146
4695,7,ViTPPO,88.163,17.399,11.686,0.8707,1.6182
4696,7,ViTPPO,87.664,17.736,11.805,0.8863,1.6534
4697,7,ViTPPO,89.54,16.241,11.298,0.9054,1.5726
4698,7,ViTPPO,87.652,15.53,12.564,0.8883,1.6505
4699,7,ViTPPO,84.867,15.833,12.838,0.8814,1.7364
