episode,seed,method,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
5936,7,MemDRL,92.074,15.292,16.376,0.9088,1.8297
5937,7,MemDRL,91.875,13.104,16.729,0.9045,1.7728
5938,7,MemDRL,91.789,13.827,16.944,0.8865,1.8437
5939,7,MemDRL,92.38,13.766,16.145,0.8913,1.7726
5940,7,MemDRL,90.435,16.138,15.146,0.9137,1.8222
5941,7,MemDRL,90.09,16.234,14.429,0.929,1.8757
5942,7,MemDRL,92.412,18.048,16.737,0.9135,1.8412
5943,7,MemDRL,92.466,18.272,17.868,0.9197,1.7926
5944,7,MemDRL,91.991,17.379,16.446,0.9404,1.8174
5945,7,MemDRL,92.339,16.793,20.051,0.9348,1.759
5946,7,MemDRL,92.545,16.427,19.814,0.9255,1.6751
5947,7,MemDRL,92.114,16.856,19.686,0.914,1.7127
5948,7,MemDRL,87.869,16.667,18.254,0.9227,1.7029
5949,7,MemDRL,87.118,19.27,16.561,0.9125,1.6685
5950,7,MemDRL,85.552,21.044,13.261,0.8992,1.6714
5951,7,MemDRL,82.799,19.321,13.212,0.8835,1.6724
5952,7,MemDRL,82.312,17.767,13.975,0.8982,1.6443
5953,7,MemDRL,81.585,15.612,13.458,0.917,1.634
5954,7,MemDRL,84.34,16.643,13.132,0.9287,1.7185
5955,7,MemDRL,86.499,17.573,12.243,0.9325,1.7838
5956,7,MemDRL,87.19,18.046,13.86,0.9391,1.7235
5957,7,MemDRL,87.517,16.646,11.906,0.9442,1.7159
5958,7,MemDRL,87.121,17.241,13.233,0.929,1.7572
5959,7,MemDRL,89.102,16.931,11.875,0.9257,1.732
5960,7,MemDRL,88.26,14.912,13.829,0.9108,1.6913
5961,7,MemDRL,87.884,14.566,15.054,0.9176,1.7448
5962,7,MemDRL,85.351,16.009,14.466,0.9255,1.6864
5963,7,MemDRL,86.652,17.392,15.27,0.9351,1.6811
5964,7,MemDRL,86.728,17.733,14.758,0.9358,1.6973
5965,7,MemDRL,87.844,17.075,16.007,0.9488,1.6998
5966,7,MemDRL,87.261,17.251,14.324,0.9372,1.7174
5967,7,MemDRL,86.104,15.954,13.781,0.929,1.6219
5968,7,MemDRL,84.711,15.93,15.013,0.922,1.6378
5969,7,MemDRL,86.205,17.47,11.652,0.929,1.5125
5970,7,MemDRL,85.965,16.843,12.02,0.9473,1.5893
5971,7,MemDRL,86.188,18.257,11.432,0.9295,1.5969
5972,7,MemDRL,89.156,17.858,11.363,0.9396,1.6163
5973,7,MemDRL,88.13,19.365,13.194,0.9299,1.6455
5974,7,MemDRL,87.068,19.242,13.58,0.9234,1.7506
5975,7,MemDRL,89.391,19.709,13.81,0.9254,1.5973
5976,7,MemDRL,91.928,18.028,13.787,0.9294,1.5464
5977,7,MemDRL,93.932,16.849,14.27,0.9199,1.6091
5978,7,MemDRL,95.123,14.821,13.505,0.9198,1.6366
5979,7,MemDRL,92.798,17.378,13.124,0.9075,1.6139
5980,7,MemDRL,94.463,15.241,14.181,0.8893,1.5271
5981,7,MemDRL,93.712,16.712,15.569,0.8928,1.5846
5982,7,MemDRL,92.587,17.9,14.113,0.9154,1.6645
5983,7,MemDRL,90.689,19.594,13.868,0.9144,1.6373
5984,7,MemDRL,90.488,20.28,14.582,0.9214,1.6422
5985,7,MemDRL,93.238,18.364,12.342,0.9361,1.626
5986,7,MemDRL,91.691,18.179,14.11,0.9491,1.618
5987,7,MemDRL,92.162,19.624,15.17,0.9688,1.6174
5988,7,MemDRL,92.469,17.214,18.058,0.9606,1.6793
5989,7,MemDRL,90.132,14.961,18.849,0.9523,1.8337
5990,7,MemDRL,90.26,14.778,18.271,0.9578,1.8216
5991,7,MemDRL,89.271,14.847,17.133,0.9473,1.7783
5992,7,MemDRL,90.452,16.042,16.718,0.95,1.7165
5993,7,MemDRL,89.573,16.123,18.307,0.9313,1.7221
5994,7,MemDRL,91.755,13.622,18.156,0.9247,1.6937
5995,7,MemDRL,87.244,15.445,18.234,0.9251,1.715
5996,7,MemDRL,87.002,15.38,17.163,0.9234,1.6969
5997,7,MemDRL,90.539,14.54,17.745,0.9404,1.6277
5998,7,MemDRL,88.78,15.793,17.651,0.9293,1.7755
5999,7,MemDRL,86.397,16.048,17.284,0.9313,1.7548
6000,7,MemDRL,86.272,16.777,18.512,0.9178,1.7839
6001,7,MemDRL,87.12,16.337,18.716,0.9085,1.7911
6002,7,MemDRL,87.965,15.986,17.872,0.9239,1.7318
6003,7,MemDRL,85.389,17.803,17.758,0.8984,1.8381
6004,7,MemDRL,85.745,17.831,15.709,0.9071,1.8682
6005,7,MemDRL,87.681,16.991,15.802,0.9063,1.8776
6006,7,MemDRL,87.152,15.382,15.598,0.9046,1.7971
6007,7,MemDRL,85.973,16.806,14.658,0.8775,1.8302
6008,7,MemDRL,85.663,15.864,13.383,0.8739,1.9368
6009,7,MemDRL,85.044,16.182,14.11,0.8814,1.8706
6010,7,MemDRL,86.441,17.623,13.509,0.8942,1.7794
6011,7,MemDRL,84.114,17.685,15.833,0.8886,1.7677
6012,7,MemDRL,83.897,15.921,15.941,0.8696,1.7246
6013,7,MemDRL,82.267,15.756,13.931,0.8718,1.6089
6014,7,MemDRL,82.705,14.306,13.772,0.8764,1.5118
6015,7,MemDRL,84.931,12.076,13.681,0.8883,1.5502
6016,7,MemDRL,86.15,13.809,12.723,0.8794,1.6509
6017,7,MemDRL,87.04,15.419,11.876,0.8806,1.6329
6018,7,MemDRL,86.797,16.033,9.691,0.8919,1.6389
6019,7,MemDRL,87.483,16.032,11.47,0.8948,1.674
6020,7,MemDRL,90.788,16.191,13.482,0.8974,1.6716
6021,7,MemDRL,90.795,18.035,12.559,0.8955,1.663
6022,7,MemDRL,90.026,17.935,12.436,0.87,1.7892
6023,7,MemDRL,89.207,18.739,13.529,0.8686,1.8018
6024,7,MemDRL,91.235,17.922,15.323,0.8832,1.7887
6025,7,MemDRL,92.295,18.839,14.929,0.8944,1.8104
6026,7,MemDRL,89.481,18.492,13.204,0.9049,1.6893
6027,7,MemDRL,91.827,18.835,11.572,0.9058,1.6584
6028,7,MemDRL,91.215,17.776,12.574,0.8899,1.7095
6029,7,MemDRL,91.045,18.314,13.358,0.8899,1.7266
6030,7,MemDRL,91.463,19.324,13.813,0.9195,1.7316
6031,7,MemDRL,85.874,20.539,13.655,0.9103,1.7221
6032,7,MemDRL,90.936,20.139,12.878,0.9159,1.6962
6033,7,MemDRL,91.313,19.854,12.164,0.8786,1.7958
6034,7,MemDRL,89.78,18.463,13.525,0.8839,1.766
6035,7,MemDRL,89.582,16.535,13.501,0.8971,1.7343
6036,7,MemDRL,90.205,15.939,14.935,0.8988,1.7666
6037,7,MemDRL,91.561,16.651,15.711,0.9186,1.7805
6038,7,MemDRL,91.954,17.459,15.367,0.922,1.7093
6039,7,MemDRL,92.924,16.345,15.508,0.9057,1.6253
6040,7,MemDRL,93.143,16.91,15.356,0.8981,1.6701
6041,7,MemDRL,91.758,17.321,14.359,0.9009,1.5892
6042,7,MemDRL,89.744,15.77,14.735,0.8938,1.5735
6043,7,MemDRL,89.253,17.668,14.4,0.9078,1.6724
6044,7,MemDRL,88.933,17.02,14.057,0.9222,1.633
6045,7,MemDRL,87.671,16.302,13.232,0.9165,1.5573
6046,7,MemDRL,85.798,17.28,12.442,0.8919,1.5943
6047,7,MemDRL,87.507,16.361,12.501,0.899,1.5923
6048,7,MemDRL,87.886,18.095,13.033,0.9142,1.6203
6049,7,MemDRL,90.559,19.64,13.213,0.9464,1.6285
6050,7,MemDRL,90.828,19.655,11.789,0.9264,1.6681
6051,7,MemDRL,91.767,20.057,11.307,0.9243,1.8149
6052,7,MemDRL,91.889,19.101,12.904,0.9324,1.8004
6053,7,MemDRL,92.125,20.577,13.388,0.911,1.8239
6054,7,MemDRL,94.341,19.499,14.153,0.9114,1.8529
6055,7,MemDRL,94.804,19.213,14.997,0.9177,1.8792
6056,7,MemDRL,93.483,16.453,12.373,0.9329,1.7997
6057,7,MemDRL,93.766,15.224,11.972,0.929,1.7499
6058,7,MemDRL,93.259,15.426,13.643,0.9287,1.7124
6059,7,MemDRL,92.424,15.894,14.346,0.9271,1.6485
6060,7,MemDRL,92.222,16.466,14.785,0.9266,1.7377
6061,7,MemDRL,90.293,15.761,13.823,0.911,1.7523
6062,7,MemDRL,88.944,18.409,13.35,0.8761,1.857
6063,7,MemDRL,91.106,16.768,15.06,0.8892,1.6875
6064,7,MemDRL,88.074,17.428,14.993,0.8844,1.7885
6065,7,MemDRL,90.136,18.573,14.659,0.908,1.7938
6066,7,MemDRL,88.677,19.887,16.911,0.8883,1.8102
6067,7,MemDRL,89.047,19.733,17.182,0.8897,1.7547
6068,7,MemDRL,88.228,18.542,15.224,0.9104,1.6759
6069,7,MemDRL,88.913,18.593,14.686,0.9256,1.6808
6070,7,MemDRL,88.221,19.84,13.911,0.9189,1.7134
6071,7,MemDRL,87.465,18.294,13.302,0.9164,1.6994
6072,7,MemDRL,84.654,17.301,12.344,0.888,1.7477
6073,7,MemDRL,86.172,17.988,11.347,0.9056,1.7483
6074,7,MemDRL,85.886,18.656,12.099,0.9281,1.7536
6075,7,MemDRL,86.799,19.266,9.695,0.9161,1.7357
6076,7,MemDRL,87.339,17.945,11.948,0.9036,1.7224
6077,7,MemDRL,86.515,17.608,11.469,0.8943,1.7617
6078,7,MemDRL,86.846,18.862,12.152,0.9076,1.7493
6079,7,MemDRL,86.016,18.633,13.694,0.909,1.9034
6080,7,MemDRL,88.361,18.442,11.548,0.9028,1.9074
6081,7,MemDRL,88.124,18.992,12.214,0.9218,1.9007
6082,7,MemDRL,88.203,17.643,14.955,0.9109,1.8374
6083,7,MemDRL,87.366,17.767,15.452,0.9305,1.8703
6084,7,MemDRL,87.313,17.096,15.146,0.9249,1.9653
6085,7,MemDRL,88.547,17.718,13.134,0.9341,1.8841
6086,7,MemDRL,86.995,17.791,10.88,0.9356,1.7965
6087,7,MemDRL,86.055,16.5,12.536,0.9268,1.8446
6088,7,MemDRL,90.69,16.939,11.521,0.9226,1.8123
6089,7,MemDRL,88.191,17.401,13.003,0.9148,1.8814
6090,7,MemDRL,88.751,18.222,12.542,0.9022,1.8669
6091,7,MemDRL,87.36,16.071,11.56,0.8828,1.9391
6092,7,MemDRL,84.646,16.994,12.522,0.8888,1.9378
6093,7,MemDRL,86.07,18.619,11.18,0.8569,2.0105
6094,7,MemDRL,88.733,17.916,11.466,0.8749,1.8293
6095,7,MemDRL,89.026,19.1,11.734,0.909,1.7872
6096,7,MemDRL,87.164,20.029,12.869,0.8984,1.8314
6097,7,MemDRL,86.147,19.603,13.6,0.8879,1.8316
6098,7,MemDRL,86.776,19.166,12.92,0.9115,1.8886
6099,7,MemDRL,84.86,20.86,11.283,0.9161,1.9541
6100,7,MemDRL,84.986,20.486,13.016,0.9192,1.9536
6101,7,MemDRL,86.079,21.13,14.309,0.922,1.9221
6102,7,MemDRL,86.39,20.158,15.221,0.9128,1.8006
6103,7,MemDRL,86.387,18.314,16.127,0.9023,1.7922
6104,7,MemDRL,88.844,17.623,15.662,0.9215,1.8085
6105,7,MemDRL,90.894,16.496,15.943,0.924,1.7147
6106,7,MemDRL,89.418,16.85,17.446,0.9046,1.6839
6107,7,MemDRL,89.354,16.549,17.346,0.9018,1.646
6108,7,MemDRL,86.456,17.093,16.259,0.9182,1.7248
6109,7,MemDRL,85.89,18.901,17.458,0.9333,1.7767
6110,7,MemDRL,83.99,18.185,16.027,0.9439,1.7713
6111,7,MemDRL,86.585,18.541,14.76,0.9387,1.7757
6112,7,MemDRL,87.051,18.744,12.578,0.9449,1.7316
6113,7,MemDRL,87.897,20.295,14.027,0.9427,1.7303
6114,7,MemDRL,85.614,20.053,13.842,0.9351,1.7723
6115,7,MemDRL,85.257,23.198,14.915,0.9294,1.7335
6116,7,MemDRL,84.742,22.586,14.236,0.9408,1.5961
6117,7,MemDRL,87.031,21.626,13.796,0.9018,1.6397
6118,7,MemDRL,86.168,20.164,14.265,0.9134,1.6737
6119,7,MemDRL,84.523,20.54,12.869,0.8925,1.6785
6120,7,MemDRL,83.525,21.328,13.097,0.8905,1.713
6121,7,MemDRL,82.097,22.162,12.948,0.897,1.6131
6122,7,MemDRL,82.703,22.882,13.081,0.9007,1.6264
6123,7,MemDRL,82.362,23.255,13.93,0.9195,1.613
6124,7,MemDRL,82.601,22.387,15.029,0.9267,1.6579
6125,7,MemDRL,80.525,21.508,12.912,0.9476,1.736
6126,7,MemDRL,80.695,22.312,12.835,0.9252,1.7259
6127,7,MemDRL,82.739,25.052,12.067,0.9306,1.6734
6128,7,MemDRL,83.974,24.858,12.664,0.9278,1.6697
6129,7,MemDRL,83.536,23.25,13.109,0.9147,1.6824
6130,7,MemDRL,84.405,22.002,15.662,0.9175,1.6191
6131,7,MemDRL,86.672,21.463,15.527,0.8972,1.7151
6132,7,MemDRL,84.015,20.394,14.684,0.8987,1.74
6133,7,MemDRL,86.24,18.243,14.982,0.9283,1.6687
6134,7,MemDRL,86.041,17.874,16.324,0.9261,1.7241
6135,7,MemDRL,83.725,20.105,14.891,0.9268,1.644
6136,7,MemDRL,83.908,19.498,13.351,0.9319,1.689
6137,7,MemDRL,85.058,19.519,13.936,0.9198,1.6977
6138,7,MemDRL,86.758,19.854,15.604,0.9241,1.7172
6139,7,MemDRL,84.67,18.663,16.261,0.9361,1.6702
6140,7,MemDRL,84.114,18.393,15.355,0.9252,1.7073
6141,7,MemDRL,85.165,17.377,13.512,0.9164,1.8105
6142,7,MemDRL,87.005,16.318,14.592,0.8988,1.8762
6143,7,MemDRL,88.903,18.658,14.982,0.9044,1.8791
6144,7,MemDRL,87.304,18.598,14.051,0.9165,1.7927
6145,7,MemDRL,87.645,19.268,12.235,0.911,1.9057
6146,7,MemDRL,85.723,18.517,9.829,0.9134,1.9133
6147,7,MemDRL,86.843,17.786,8.906,0.9058,1.8552
6148,7,MemDRL,86.905,17.109,10.173,0.908,1.8654
6149,7,MemDRL,87.514,15.347,11.215,0.9027,1.8952
6150,7,MemDRL,85.489,16.915,13.607,0.8986,1.8178
6151,7,MemDRL,88.947,15.951,16.008,0.8978,1.8361
6152,7,MemDRL,88.639,16.194,16.388,0.888,1.8263
6153,7,MemDRL,88.971,16.088,17.182,0.9002,1.7931
6154,7,MemDRL,86.614,16.878,16.277,0.9105,1.8379
6155,7,MemDRL,85.986,17.36,13.937,0.9026,1.8415
6156,7,MemDRL,85.073,18.684,14.352,0.8924,1.8644
6157,7,MemDRL,83.938,16.571,14.614,0.9046,1.8164
6158,7,MemDRL,87.72,15.516,11.972,0.9086,1.7802
6159,7,MemDRL,89.439,16.579,11.802,0.9249,1.8448
6160,7,MemDRL,88.525,17.88,10.315,0.9254,1.8512
6161,7,MemDRL,87.876,19.28,12.591,0.9077,1.8731
6162,7,MemDRL,90.446,18.195,11.098,0.9254,1.8383
6163,7,MemDRL,88.858,16.844,12.347,0.9246,1.8595
6164,7,MemDRL,90.364,16.347,13.099,0.9017,1.8345
6165,7,MemDRL,88.863,15.972,12.689,0.8855,1.9013
6166,7,MemDRL,88.517,15.334,13.427,0.8853,1.9123
6167,7,MemDRL,87.246,14.622,12.782,0.8869,1.7948
6168,7,MemDRL,87.099,14.585,14.623,0.8818,1.7509
6169,7,MemDRL,87.559,15.771,14.576,0.8867,1.8029
6170,7,MemDRL,85.953,14.929,14.781,0.8927,1.8145
6171,7,MemDRL,84.67,15.821,14.594,0.892,1.7905
6172,7,MemDRL,86.459,15.577,13.411,0.8789,1.7296
6173,7,MemDRL,87.331,15.159,14.978,0.8957,1.6157
6174,7,MemDRL,83.771,17.745,14.484,0.895,1.7483
6175,7,MemDRL,83.73,19.389,12.57,0.9029,1.7382
6176,7,MemDRL,84.943,18.779,13.313,0.9209,1.7306
6177,7,MemDRL,82.556,19.347,14.765,0.9157,1.7774
6178,7,MemDRL,82.076,18.855,15.706,0.9062,1.7789
6179,7,MemDRL,85.418,17.6,12.574,0.9272,1.6889
6180,7,MemDRL,86.43,16.986,11.719,0.9233,1.7908
6181,7,MemDRL,88.312,15.04,12.424,0.9186,1.7025
6182,7,MemDRL,89.299,16.499,14.441,0.9131,1.7141
6183,7,MemDRL,89.816,17.872,16.529,0.9156,1.6842
6184,7,MemDRL,89.225,20.168,14.711,0.9095,1.671
6185,7,MemDRL,89.716,19.369,13.285,0.9089,1.6976
6186,7,MemDRL,89.793,18.19,12.925,0.9219,1.5977
6187,7,MemDRL,89.285,16.095,13.478,0.9209,1.7059
6188,7,MemDRL,89.046,15.715,12.874,0.9177,1.7526
6189,7,MemDRL,91.158,14.985,13.69,0.898,1.7158
6190,7,MemDRL,90.855,14.009,14.201,0.904,1.7704
6191,7,MemDRL,91.202,14.515,15.812,0.9221,1.8333
6192,7,MemDRL,90.732,16.182,16.583,0.9223,1.7373
6193,7,MemDRL,89.456,16.937,18.282,0.9054,1.8314
6194,7,MemDRL,88.391,15.197,18.669,0.9211,1.8204
6195,7,MemDRL,88.503,15.812,18.598,0.9182,1.686
6196,7,MemDRL,88.098,16.342,16.742,0.9164,1.6984
6197,7,MemDRL,87.845,17.925,15.006,0.9127,1.7351
6198,7,MemDRL,84.85,15.515,14.659,0.9181,1.8044
6199,7,MemDRL,82.761,16.513,14.872,0.9173,1.8557
6200,7,MemDRL,85.238,17.989,15.728,0.921,1.8809
6201,7,MemDRL,88.863,18.316,15.697,0.9254,1.7562
6202,7,MemDRL,89.92,19.474,15.197,0.9269,1.8064
6203,7,MemDRL,91.021,18.565,15.141,0.9277,1.7007
6204,7,MemDRL,87.633,21.805,14.804,0.9278,1.7105
6205,7,MemDRL,90.177,19.909,15.177,0.9356,1.63
6206,7,MemDRL,87.857,20.134,14.892,0.9282,1.6043
6207,7,MemDRL,84.635,18.949,15.143,0.9433,1.5335
6208,7,MemDRL,83.814,19.162,16.811,0.9593,1.544
6209,7,MemDRL,85.139,16.855,16.933,0.9643,1.452
6210,7,MemDRL,85.296,16.413,15.948,0.9668,1.4527
6211,7,MemDRL,85.685,16.372,18.45,0.9579,1.4144
6212,7,MemDRL,84.342,16.389,17.362,0.9223,1.529
6213,7,MemDRL,82.06,15.032,15.683,0.9322,1.5972
6214,7,MemDRL,84.297,14.965,17.149,0.9289,1.5905
6215,7,MemDRL,84.26,14.9,16.482,0.9193,1.6054
6216,7,MemDRL,86.75,16.811,17.336,0.9189,1.6355
6217,7,MemDRL,86.157,17.158,19.584,0.9002,1.6725
6218,7,MemDRL,86.631,18.194,20.26,0.8973,1.7349
6219,7,MemDRL,88.099,18.798,19.059,0.9115,1.7569
6220,7,MemDRL,88.759,18.98,16.271,0.9006,1.7346
6221,7,MemDRL,87.475,16.384,14.009,0.8893,1.7398
6222,7,MemDRL,89.627,16.841,14.473,0.8859,1.7697
6223,7,MemDRL,88.652,17.205,16.169,0.8765,1.8355
6224,7,MemDRL,88.313,16.819,16.603,0.8685,1.8698
6225,7,MemDRL,90.84,14.388,16.89,0.8804,1.8525
6226,7,MemDRL,89.785,14.085,16.359,0.887,1.8089
6227,7,MemDRL,90.178,15.934,16.115,0.9119,1.8313
6228,7,MemDRL,89.618,14.724,17.071,0.9305,1.7829
6229,7,MemDRL,89.483,16.225,16.729,0.9231,1.798
6230,7,MemDRL,91.23,16.624,17.218,0.9171,1.6749
6231,7,MemDRL,90.88,15.404,17.111,0.9244,1.7164
6232,7,MemDRL,89.121,16.276,18.375,0.9468,1.7397
6233,7,MemDRL,86.045,17.015,16.624,0.9333,1.6145
6234,7,MemDRL,86.776,16.557,15.456,0.939,1.6258
6235,7,MemDRL,87.992,16.635,16.151,0.9359,1.6489
6236,7,MemDRL,87.682,16.785,16.872,0.9401,1.6458
6237,7,MemDRL,89.312,17.307,17.115,0.9265,1.6831
6238,7,MemDRL,89.857,19.317,17.011,0.9119,1.6658
6239,7,MemDRL,88.161,18.931,17.06,0.9097,1.7172
6240,7,MemDRL,86.227,18.519,14.851,0.8894,1.7318
6241,7,MemDRL,85.788,21.092,16.22,0.9041,1.7319
6242,7,MemDRL,84.433,21.105,15.599,0.9076,1.7979
6243,7,MemDRL,87.081,20.096,14.653,0.9244,1.736
6244,7,MemDRL,86.053,19.882,16.095,0.9216,1.7583
6245,7,MemDRL,87.03,19.945,16.092,0.9007,1.7876
6246,7,MemDRL,86.315,20.501,16.08,0.8947,1.7566
6247,7,MemDRL,84.688,21.669,15.876,0.9043,1.7285
6248,7,MemDRL,84.714,21.002,17.024,0.9071,1.7984
6249,7,MemDRL,83.655,18.473,15.97,0.9362,1.741
6250,7,MemDRL,83.143,17.581,16.974,0.9174,1.7305
6251,7,MemDRL,82.008,16.559,16.971,0.9135,1.8323
6252,7,MemDRL,83.024,19.043,15.897,0.893,1.8811
6253,7,MemDRL,88.289,19.663,13.033,0.9341,1.7898
6254,7,MemDRL,90.246,18.881,13.048,0.9271,1.8199
6255,7,MemDRL,91.007,19.864,12.105,0.9401,1.8234
6256,7,MemDRL,90.562,19.794,13.888,0.9446,1.859
6257,7,MemDRL,90.051,19.175,13.183,0.9502,1.7752
6258,7,MemDRL,89.179,16.644,13.206,0.9457,1.7136
6259,7,MemDRL,88.31,16.163,11.509,0.9348,1.6452
6260,7,MemDRL,87.198,16.027,11.643,0.9331,1.7384
6261,7,MemDRL,86.88,14.155,11.199,0.9313,1.6534
6262,7,MemDRL,86.75,14.053,10.924,0.9449,1.6822
6263,7,MemDRL,86.154,14.261,10.855,0.9436,1.6248
6264,7,MemDRL,89.248,15.27,9.63,0.9454,1.712
6265,7,MemDRL,86.744,15.216,11.441,0.9277,1.7668
6266,7,MemDRL,85.96,16.573,11.862,0.9256,1.8406
6267,7,MemDRL,86.799,18.052,13.207,0.9387,1.7124
6268,7,MemDRL,86.783,17.703,11.349,0.9439,1.7757
6269,7,MemDRL,89.04,17.084,11.802,0.9409,1.703
6270,7,MemDRL,89.891,17.83,12.934,0.9258,1.7113
6271,7,MemDRL,89.861,15.796,11.345,0.9,1.7581
6272,7,MemDRL,87.88,13.607,11.474,0.9001,1.6871
6273,7,MemDRL,88.474,17.377,12.806,0.8864,1.6586
6274,7,MemDRL,87.413,16.804,14.703,0.8925,1.6381
6275,7,MemDRL,89.687,17.217,13.841,0.8844,1.6276
6276,7,MemDRL,90.027,17.879,13.544,0.877,1.6562
6277,7,MemDRL,89.592,16.672,13.864,0.8874,1.6728
6278,7,MemDRL,89.103,16.067,12.099,0.892,1.612
6279,7,MemDRL,90.418,16.285,11.783,0.8956,1.613
6280,7,MemDRL,93.144,16.952,13.001,0.883,1.5752
6281,7,MemDRL,90.631,17.833,13.233,0.895,1.5611
6282,7,MemDRL,89.826,16.227,13.91,0.9036,1.5944
6283,7,MemDRL,89.334,16.767,15.272,0.9102,1.6036
6284,7,MemDRL,91.135,15.693,16.006,0.9114,1.6126
6285,7,MemDRL,89.689,18.462,16.284,0.8879,1.6926
6286,7,MemDRL,92.26,17.666,15.823,0.8742,1.4833
6287,7,MemDRL,89.215,16.885,16.177,0.8768,1.5517
6288,7,MemDRL,89.956,17.786,14.659,0.8931,1.5952
6289,7,MemDRL,92.233,16.368,15.572,0.8936,1.6009
6290,7,MemDRL,93.163,16.292,14.104,0.8923,1.5545
6291,7,MemDRL,94.829,18.321,14.211,0.9141,1.6047
6292,7,MemDRL,95.411,18.467,15.382,0.9143,1.5458
6293,7,MemDRL,95.661,17.185,14.684,0.9221,1.6142
6294,7,MemDRL,94.365,18.033,14.522,0.9063,1.6294
6295,7,MemDRL,93.164,15.719,15.307,0.9009,1.6119
6296,7,MemDRL,92.089,16.53,15.558,0.8833,1.6528
6297,7,MemDRL,93.19,17.205,15.423,0.8784,1.5865
6298,7,MemDRL,93.185,17.18,15.785,0.8567,1.6522
6299,7,MemDRL,93.13,17.1,15.971,0.8567,1.5756
6300,7,MemDRL,92.922,15.786,16.736,0.8605,1.5609
6301,7,MemDRL,91.72,17.116,17.122,0.8817,1.5953
6302,7,MemDRL,93.159,17.404,14.024,0.8747,1.5363
6303,7,MemDRL,93.298,16.755,15.616,0.8798,1.5874
6304,7,MemDRL,91.959,16.009,19.032,0.8831,1.6193
6305,7,MemDRL,89.797,15.571,17.788,0.8829,1.6071
6306,7,MemDRL,89.745,18.281,16.371,0.8892,1.5974
6307,7,MemDRL,92.908,16.763,16.518,0.9237,1.7349
6308,7,MemDRL,90.932,16.52,15.359,0.9289,1.6859
6309,7,MemDRL,90.718,17.439,13.681,0.9383,1.6445
6310,7,MemDRL,90.525,19.115,13.357,0.932,1.6184
6311,7,MemDRL,92.266,19.385,11.963,0.9265,1.5803
6312,7,MemDRL,92.531,18.279,11.687,0.8979,1.6038
6313,7,MemDRL,93.008,18.891,12.066,0.8816,1.5459
6314,7,MemDRL,94.297,19.775,11.189,0.903,1.5848
6315,7,MemDRL,93.733,19.888,12.574,0.8855,1.5479
6316,7,MemDRL,93.902,20.123,13.473,0.8815,1.5826
6317,7,MemDRL,93.491,17.955,12.054,0.8821,1.6778
6318,7,MemDRL,91.217,18.502,12.436,0.8747,1.74
6319,7,MemDRL,92.282,17.017,12.388,0.8776,1.7261
6320,7,MemDRL,91.225,15.657,12.464,0.8907,1.7416
6321,7,MemDRL,90.947,14.02,12.145,0.8898,1.6451
6322,7,MemDRL,90.304,15.332,11.3,0.8921,1.6583
6323,7,MemDRL,89.31,16.798,12.416,0.9014,1.6782
6324,7,MemDRL,88.868,17.066,14.702,0.8981,1.605
6325,7,MemDRL,87.286,17.442,13.265,0.89,1.6668
6326,7,MemDRL,87.57,16.115,13.684,0.8902,1.6086
6327,7,MemDRL,89.505,15.634,12.094,0.905,1.6585
6328,7,MemDRL,90.928,14.298,12.576,0.8898,1.7707
6329,7,MemDRL,87.82,13.807,14.031,0.8895,1.7023
6330,7,MemDRL,88.331,14.131,14.381,0.8836,1.6313
6331,7,MemDRL,90.194,15.079,15.881,0.8825,1.739
6332,7,MemDRL,92.711,14.19,15.498,0.9042,1.7087
6333,7,MemDRL,92.128,14.077,13.781,0.8952,1.8244
6334,7,MemDRL,91.116,16.597,13.419,0.9063,1.6946
6335,7,MemDRL,90.522,15.128,11.918,0.9129,1.726
6336,7,MemDRL,92.539,16.589,10.414,0.9108,1.6547
6337,7,MemDRL,89.899,18.424,13.135,0.9107,1.7257
6338,7,MemDRL,86.961,19.085,13.406,0.9027,1.6369
6339,7,MemDRL,86.59,17.669,11.51,0.9119,1.6166
6340,7,MemDRL,84.405,17.881,11.97,0.8855,1.6499
6341,7,MemDRL,86.068,16.892,13.805,0.8784,1.5878
6342,7,MemDRL,87.21,17.04,12.721,0.8839,1.6439
6343,7,MemDRL,88.139,16.608,14.985,0.9046,1.7454
6344,7,MemDRL,87.756,16.083,16.937,0.8915,1.7763
6345,7,MemDRL,90.353,15.088,13.406,0.8936,1.7183
6346,7,MemDRL,90.685,14.283,14.098,0.8966,1.7236
6347,7,MemDRL,89.971,15.764,12.707,0.9047,1.7706
6348,7,MemDRL,91.736,15.283,11.72,0.9245,1.6664
6349,7,MemDRL,87.096,15.7,12.616,0.9348,1.7391
6350,7,MemDRL,88.334,16.949,9.173,0.9544,1.8105
6351,7,MemDRL,88.08,16.531,11.217,0.939,1.8519
6352,7,MemDRL,89.596,17.011,12.303,0.9294,1.7141
6353,7,MemDRL,88.176,16.682,11.274,0.9339,1.7148
6354,7,MemDRL,86.797,17.206,12.884,0.9103,1.6744
6355,7,MemDRL,88.816,18.609,14.082,0.9093,1.7083
6356,7,MemDRL,87.259,17.655,16.672,0.9279,1.6255
6357,7,MemDRL,86.887,16.575,16.788,0.9184,1.6612
6358,7,MemDRL,86.965,15.817,15.779,0.9325,1.7014
6359,7,MemDRL,85.079,17.535,14.689,0.9161,1.7749
6360,7,MemDRL,85.299,18.033,15.127,0.9175,1.8252
