Episode,Scenario,Condition,CM_LateralDeviation_m,Observed_LateralDeviation_m,RelativeDegradation_percent
169,B,RM,0.5638,0.7305,29.57
169,B,RA,0.583,0.7546,29.42
170,B,RM,0.5679,0.7091,24.85
170,B,RA,0.5585,0.7612,36.28
171,B,RM,0.5716,0.7242,26.71
171,B,RA,0.5668,0.7721,36.22
172,B,RM,0.5631,0.702,24.67
172,B,RA,0.5695,0.7508,31.85
173,B,RM,0.5761,0.7173,24.52
173,B,RA,0.5738,0.7718,34.51
174,B,RM,0.5703,0.7033,23.33
174,B,RA,0.5747,0.7732,34.53
175,B,RM,0.5602,0.6975,24.51
175,B,RA,0.5716,0.77,34.72
176,B,RM,0.5714,0.7012,22.73
176,B,RA,0.5747,0.7521,30.87
177,B,RM,0.5621,0.7034,25.15
177,B,RA,0.5606,0.7889,40.73
178,B,RM,0.5652,0.7071,25.09
178,B,RA,0.5732,0.756,31.88
179,B,RM,0.5825,0.7071,21.39
179,B,RA,0.5741,0.7603,32.43
180,B,RM,0.577,0.7104,23.12
180,B,RA,0.5841,0.8051,37.83
181,B,RM,0.5694,0.7462,31.05
181,B,RA,0.5711,0.7466,30.74
182,B,RM,0.5712,0.727,27.27
182,B,RA,0.5834,0.7669,31.47
183,B,RM,0.5797,0.7227,24.67
183,B,RA,0.5663,0.7668,35.42
184,B,RM,0.5836,0.7053,20.86
184,B,RA,0.5811,0.768,32.17
185,B,RM,0.5662,0.7068,24.82
185,B,RA,0.5752,0.7683,33.56
186,B,RM,0.555,0.7145,28.74
186,B,RA,0.5843,0.7474,27.91
187,B,RM,0.5685,0.7077,24.48
187,B,RA,0.5756,0.7851,36.39
188,B,RM,0.5717,0.7418,29.77
188,B,RA,0.5741,0.7389,28.71
189,B,RM,0.5774,0.7255,25.63
189,B,RA,0.5684,0.7571,33.19
190,B,RM,0.5562,0.7203,29.52
190,B,RA,0.5818,0.8031,38.03
191,B,RM,0.5629,0.7433,32.04
191,B,RA,0.5782,0.7658,32.45
192,B,RM,0.5611,0.6877,22.54
192,B,RA,0.5655,0.7476,32.2
193,B,RM,0.5719,0.6931,21.21
193,B,RA,0.5678,0.796,40.18
194,B,RM,0.589,0.7022,19.22
194,B,RA,0.5833,0.7389,26.68
195,B,RM,0.5654,0.7149,26.45
195,B,RA,0.5708,0.8013,40.38
196,B,RM,0.5707,0.6864,20.29
196,B,RA,0.5643,0.7658,35.69
197,B,RM,0.5779,0.7161,23.91
197,B,RA,0.5689,0.7723,35.76
198,B,RM,0.5713,0.6998,22.5
198,B,RA,0.5659,0.7764,37.19
199,B,RM,0.5733,0.6999,22.07
199,B,RA,0.565,0.7613,34.75
200,B,RM,0.583,0.6986,19.82
200,B,RA,0.5605,0.7653,36.54
201,B,RM,0.5758,0.7209,25.2
201,B,RA,0.5696,0.7499,31.67
202,B,RM,0.5776,0.7225,25.09
202,B,RA,0.5758,0.7698,33.7
203,B,RM,0.5693,0.6954,22.16
203,B,RA,0.5682,0.7557,33.01
204,B,RM,0.5728,0.7472,30.46
204,B,RA,0.5501,0.7518,36.67
205,B,RM,0.5669,0.6925,22.16
205,B,RA,0.5563,0.772,38.76
206,B,RM,0.5706,0.6911,21.11
206,B,RA,0.5701,0.7838,37.5
207,B,RM,0.5698,0.723,26.89
207,B,RA,0.5676,0.7614,34.13
208,B,RM,0.5692,0.7353,29.18
208,B,RA,0.5886,0.7718,31.14
209,B,RM,0.5645,0.7183,27.24
209,B,RA,0.5676,0.7599,33.89
210,B,RM,0.5763,0.7241,25.63
210,B,RA,0.5784,0.7687,32.88
211,B,RM,0.5644,0.6837,21.15
211,B,RA,0.5662,0.7685,35.72
212,B,RM,0.5774,0.7006,21.34
212,B,RA,0.57,0.7713,35.31
213,B,RM,0.5765,0.7203,24.94
213,B,RA,0.563,0.7645,35.78
214,B,RM,0.5803,0.7041,21.32
214,B,RA,0.5615,0.7737,37.79
215,B,RM,0.5598,0.7025,25.49
215,B,RA,0.5658,0.7477,32.14
216,B,RM,0.5708,0.7267,27.31
216,B,RA,0.5759,0.7247,25.83
217,B,RM,0.5756,0.6991,21.47
217,B,RA,0.5647,0.7981,41.33
218,B,RM,0.5624,0.701,24.65
218,B,RA,0.5874,0.7667,30.52
219,B,RM,0.5704,0.7292,27.84
219,B,RA,0.5728,0.7684,34.16
220,B,RM,0.5779,0.7419,28.38
220,B,RA,0.5762,0.758,31.56
221,B,RM,0.5599,0.7227,29.08
221,B,RA,0.5741,0.7771,35.36
222,B,RM,0.572,0.7128,24.62
222,B,RA,0.565,0.7557,33.75
223,B,RM,0.5691,0.7089,24.57
223,B,RA,0.5527,0.7867,42.33
224,B,RM,0.5727,0.6998,22.19
224,B,RA,0.5673,0.7737,36.39
225,B,RM,0.5683,0.7227,27.17
225,B,RA,0.5874,0.7565,28.78
226,B,RM,0.5787,0.698,20.62
226,B,RA,0.567,0.7424,30.93
227,B,RM,0.5686,0.7124,25.31
227,B,RA,0.5753,0.7433,29.21
228,B,RM,0.5708,0.733,28.43
228,B,RA,0.5618,0.7749,37.92
229,B,RM,0.5844,0.7111,21.69
229,B,RA,0.5757,0.7436,29.16
230,B,RM,0.5715,0.7252,26.9
230,B,RA,0.5644,0.7482,32.56
231,B,RM,0.5733,0.7202,25.63
231,B,RA,0.5695,0.7839,37.64
232,B,RM,0.5596,0.7081,26.54
232,B,RA,0.566,0.7531,33.06
233,B,RM,0.5773,0.7097,22.92
233,B,RA,0.5655,0.7698,36.13
234,B,RM,0.5606,0.7157,27.67
234,B,RA,0.5667,0.7946,40.23
235,B,RM,0.5905,0.6994,18.46
235,B,RA,0.5627,0.7693,36.72
236,B,RM,0.5787,0.7075,22.26
236,B,RA,0.5798,0.7849,35.37
237,B,RM,0.5762,0.758,31.54
237,B,RA,0.5707,0.7885,38.17
238,B,RM,0.5689,0.6993,22.93
238,B,RA,0.566,0.7655,35.26
239,B,RM,0.5866,0.7139,21.7
239,B,RA,0.5654,0.77,36.2
240,B,RM,0.5714,0.703,23.02
240,B,RA,0.5712,0.7549,32.15
241,B,RM,0.5733,0.7022,22.48
241,B,RA,0.579,0.773,33.5
242,B,RM,0.5695,0.7007,23.03
242,B,RA,0.5678,0.7637,34.5
243,B,RM,0.5627,0.7145,26.98
243,B,RA,0.5762,0.7858,36.37
244,B,RM,0.5665,0.7165,26.48
244,B,RA,0.5727,0.7556,31.96
245,B,RM,0.5703,0.7287,27.78
245,B,RA,0.5855,0.7777,32.84
246,B,RM,0.571,0.7071,23.84
246,B,RA,0.5673,0.7911,39.45
247,B,RM,0.5897,0.7201,22.11
247,B,RA,0.5608,0.7777,38.68
248,B,RM,0.5737,0.7233,26.07
248,B,RA,0.5761,0.7746,34.45
249,B,RM,0.5764,0.7181,24.59
249,B,RA,0.5798,0.7779,34.18
250,B,RM,0.5821,0.7146,22.77
250,B,RA,0.5729,0.7595,32.57
251,B,RM,0.5757,0.704,22.29
251,B,RA,0.5755,0.7418,28.9
252,B,RM,0.5799,0.6881,18.67
252,B,RA,0.564,0.7603,34.82
253,B,RM,0.5739,0.6872,19.75
253,B,RA,0.5797,0.7222,24.57
254,B,RM,0.5741,0.705,22.79
254,B,RA,0.5707,0.7531,31.95
255,B,RM,0.5586,0.728,30.32
255,B,RA,0.561,0.7544,34.47
256,B,RM,0.5785,0.737,27.4
256,B,RA,0.5835,0.7614,30.49
257,B,RM,0.5649,0.7207,27.58
257,B,RA,0.5725,0.784,36.93
258,B,RM,0.5691,0.6923,21.66
258,B,RA,0.5813,0.7441,28.01
259,B,RM,0.5716,0.6983,22.17
259,B,RA,0.5756,0.7706,33.89
260,B,RM,0.5671,0.7155,26.18
260,B,RA,0.562,0.7945,41.38
261,B,RM,0.5822,0.719,23.49
261,B,RA,0.5812,0.7867,35.36
262,B,RM,0.5555,0.7301,31.43
262,B,RA,0.5706,0.7793,36.57
263,B,RM,0.5549,0.6983,25.85
263,B,RA,0.579,0.7798,34.67
264,B,RM,0.5687,0.6966,22.49
264,B,RA,0.5801,0.7694,32.62
265,B,RM,0.5668,0.7361,29.87
265,B,RA,0.5724,0.7695,34.44
266,B,RM,0.5695,0.7101,24.71
266,B,RA,0.5734,0.7539,31.49
267,B,RM,0.5787,0.711,22.85
267,B,RA,0.5829,0.7835,34.43
268,B,RM,0.5758,0.6979,21.21
268,B,RA,0.561,0.7898,40.79
269,B,RM,0.5789,0.7413,28.06
269,B,RA,0.5772,0.7573,31.2
270,B,RM,0.5725,0.7258,26.76
270,B,RA,0.5773,0.7626,32.1
271,B,RM,0.5862,0.7302,24.57
271,B,RA,0.5672,0.7584,33.72
272,B,RM,0.5742,0.7294,27.03
272,B,RA,0.5625,0.7671,36.37
273,B,RM,0.5768,0.7212,25.03
273,B,RA,0.5737,0.783,36.49
274,B,RM,0.5598,0.692,23.61
274,B,RA,0.5755,0.7512,30.54
275,B,RM,0.5716,0.7047,23.28
275,B,RA,0.5846,0.7773,32.97
276,B,RM,0.5669,0.7317,29.07
276,B,RA,0.5697,0.7972,39.93
277,B,RM,0.5769,0.7265,25.93
277,B,RA,0.5735,0.7851,36.88
278,B,RM,0.579,0.704,21.58
278,B,RA,0.5699,0.7645,34.16
279,B,RM,0.573,0.6872,19.93
279,B,RA,0.5725,0.787,37.46
280,B,RM,0.5803,0.7082,22.05
280,B,RA,0.5891,0.7778,32.04
281,B,RM,0.5772,0.7239,25.42
281,B,RA,0.5669,0.8001,41.14
282,B,RM,0.5654,0.7148,26.43
282,B,RA,0.5597,0.7565,35.16
283,B,RM,0.5729,0.7238,26.35
283,B,RA,0.5692,0.8149,43.16
284,B,RM,0.5575,0.6837,22.64
284,B,RA,0.5679,0.7653,34.76
285,B,RM,0.5811,0.7209,24.06
285,B,RA,0.577,0.7492,29.86
286,B,RM,0.5746,0.6838,19.0
286,B,RA,0.567,0.7851,38.46
287,B,RM,0.5719,0.6899,20.64
287,B,RA,0.5692,0.7911,38.99
288,B,RM,0.5722,0.692,20.94
288,B,RA,0.5605,0.7837,39.82
289,B,RM,0.5669,0.7262,28.1
289,B,RA,0.5673,0.7722,36.12
290,B,RM,0.5679,0.6839,20.42
290,B,RA,0.5719,0.7586,32.64
291,B,RM,0.5729,0.6903,20.5
291,B,RA,0.5606,0.8096,44.42
292,B,RM,0.566,0.677,19.61
292,B,RA,0.5716,0.7427,29.94
293,B,RM,0.5703,0.7213,26.48
293,B,RA,0.579,0.7711,33.18
294,B,RM,0.564,0.7023,24.52
294,B,RA,0.5689,0.7658,34.62
295,B,RM,0.5817,0.6978,19.96
295,B,RA,0.5843,0.7628,30.56
296,B,RM,0.5726,0.7201,25.77
296,B,RA,0.5747,0.7494,30.4
297,B,RM,0.5685,0.7151,25.79
297,B,RA,0.5649,0.7734,36.92
298,B,RM,0.5809,0.6832,17.6
298,B,RA,0.5636,0.7679,36.25
299,B,RM,0.5732,0.7307,27.48
299,B,RA,0.5753,0.7947,38.13
300,B,RM,0.5647,0.7359,30.31
300,B,RA,0.577,0.7714,33.7
301,B,RM,0.5784,0.724,25.18
301,B,RA,0.5593,0.8157,45.83
302,B,RM,0.5609,0.7145,27.4
302,B,RA,0.5609,0.7797,39.01
303,B,RM,0.5586,0.6978,24.93
303,B,RA,0.5954,0.7625,28.06
304,B,RM,0.5747,0.7459,29.78
304,B,RA,0.5635,0.7696,36.59
305,B,RM,0.5567,0.6846,22.98
305,B,RA,0.5737,0.7869,37.17
306,B,RM,0.5652,0.7176,26.96
306,B,RA,0.5708,0.7801,36.66
307,B,RM,0.5717,0.7171,25.43
307,B,RA,0.579,0.7686,32.76
308,B,RM,0.5692,0.6948,22.05
308,B,RA,0.5584,0.7836,40.33
309,B,RM,0.5668,0.6827,20.45
309,B,RA,0.5611,0.7345,30.89
310,B,RM,0.5627,0.7046,25.21
310,B,RA,0.5713,0.7108,24.42
311,B,RM,0.576,0.7075,22.84
311,B,RA,0.574,0.7703,34.19
312,B,RM,0.5648,0.7138,26.39
312,B,RA,0.5697,0.7713,35.4
313,B,RM,0.5665,0.7079,24.97
313,B,RA,0.5717,0.7801,36.46
314,B,RM,0.5503,0.7167,30.25
314,B,RA,0.566,0.7856,38.8
315,B,RM,0.5615,0.735,30.89
315,B,RA,0.5772,0.7574,31.23
316,B,RM,0.5787,0.7005,21.05
316,B,RA,0.564,0.7493,32.85
317,B,RM,0.5634,0.7207,27.93
317,B,RA,0.5671,0.7744,36.56
318,B,RM,0.5758,0.7134,23.89
318,B,RA,0.5696,0.7834,37.53
319,B,RM,0.5731,0.7177,25.23
319,B,RA,0.5815,0.7651,31.58
320,B,RM,0.5874,0.7245,23.33
320,B,RA,0.5658,0.7616,34.6
321,B,RM,0.5727,0.7075,23.54
321,B,RA,0.581,0.7832,34.8
322,B,RM,0.5747,0.7278,26.65
322,B,RA,0.5714,0.7565,32.41
323,B,RM,0.5643,0.7175,27.15
323,B,RA,0.5771,0.7534,30.55
324,B,RM,0.5774,0.7089,22.78
324,B,RA,0.582,0.7741,33.01
325,B,RM,0.5728,0.7319,27.78
325,B,RA,0.5681,0.7461,31.33
326,B,RM,0.5813,0.7366,26.7
326,B,RA,0.5568,0.7704,38.38
327,B,RM,0.5929,0.7149,20.57
327,B,RA,0.5689,0.7913,39.1
328,B,RM,0.5632,0.6942,23.25
328,B,RA,0.5867,0.7679,30.9
329,B,RM,0.5674,0.7227,27.37
329,B,RA,0.5752,0.7555,31.34
330,B,RM,0.5678,0.6883,21.22
330,B,RA,0.5828,0.7884,35.29
331,B,RM,0.568,0.7301,28.54
331,B,RA,0.5627,0.7362,30.84
332,B,RM,0.5722,0.7216,26.13
332,B,RA,0.571,0.7607,33.22
333,B,RM,0.5635,0.7116,26.28
333,B,RA,0.5554,0.7633,37.43
334,B,RM,0.5683,0.7089,24.73
334,B,RA,0.5656,0.7325,29.51
335,B,RM,0.5757,0.7195,24.98
335,B,RA,0.5607,0.7486,33.51
336,B,RM,0.5888,0.7368,25.13
336,B,RA,0.5656,0.7625,34.81
337,B,RM,0.5715,0.721,26.15
337,B,RA,0.5772,0.7868,36.31
338,B,RM,0.5863,0.6702,14.3
338,B,RA,0.5838,0.7652,31.08
339,B,RM,0.5778,0.7336,26.97
339,B,RA,0.5687,0.7405,30.21
340,B,RM,0.5805,0.685,18.0
340,B,RA,0.5754,0.7594,31.97
341,B,RM,0.568,0.7274,28.06
341,B,RA,0.5684,0.7577,33.3
342,B,RM,0.5648,0.7038,24.61
342,B,RA,0.5609,0.7383,31.62
343,B,RM,0.5677,0.7166,26.23
343,B,RA,0.5772,0.7631,32.22
344,B,RM,0.566,0.7031,24.21
344,B,RA,0.572,0.7776,35.95
345,B,RM,0.5703,0.7118,24.82
345,B,RA,0.5668,0.7794,37.49
346,B,RM,0.5831,0.7202,23.5
346,B,RA,0.5661,0.7676,35.59
347,B,RM,0.5749,0.7158,24.52
347,B,RA,0.5757,0.7875,36.79
348,B,RM,0.572,0.7113,24.33
348,B,RA,0.569,0.7815,37.36
349,B,RM,0.564,0.7258,28.67
349,B,RA,0.57,0.7633,33.92
350,B,RM,0.575,0.6781,17.93
350,B,RA,0.5739,0.7755,35.12
351,B,RM,0.5578,0.7038,26.16
351,B,RA,0.574,0.7696,34.08
352,B,RM,0.5637,0.7205,27.8
352,B,RA,0.5638,0.7677,36.16
353,B,RM,0.5691,0.7288,28.07
353,B,RA,0.5824,0.7495,28.68
354,B,RM,0.5675,0.7002,23.38
354,B,RA,0.5753,0.7522,30.75
355,B,RM,0.5712,0.7319,28.13
355,B,RA,0.5698,0.7593,33.25
356,B,RM,0.5694,0.7036,23.59
356,B,RA,0.5822,0.7772,33.49
357,B,RM,0.5664,0.7346,29.69
357,B,RA,0.5768,0.7729,33.98
358,B,RM,0.574,0.7235,26.05
358,B,RA,0.573,0.8002,39.63
359,B,RM,0.569,0.6929,21.76
359,B,RA,0.5634,0.8031,42.55
360,B,RM,0.5691,0.7055,23.97
360,B,RA,0.5791,0.7898,36.39
361,B,RM,0.5844,0.712,21.83
361,B,RA,0.5704,0.7553,32.42
362,B,RM,0.568,0.7068,24.44
362,B,RA,0.5686,0.7888,38.72
363,B,RM,0.5611,0.7135,27.17
363,B,RA,0.5656,0.7534,33.2
364,B,RM,0.5708,0.7067,23.81
364,B,RA,0.5723,0.7672,34.07
365,B,RM,0.5736,0.7131,24.32
365,B,RA,0.5762,0.7521,30.53
366,B,RM,0.5649,0.7041,24.65
366,B,RA,0.555,0.7734,39.36
367,B,RM,0.581,0.7043,21.23
367,B,RA,0.5758,0.7669,33.17
368,B,RM,0.5723,0.7143,24.8
368,B,RA,0.5663,0.7484,32.16
369,B,RM,0.5738,0.7099,23.72
369,B,RA,0.5776,0.7551,30.73
370,B,RM,0.5579,0.716,28.33
370,B,RA,0.5672,0.7443,31.22
371,B,RM,0.5798,0.7187,23.96
371,B,RA,0.5702,0.7442,30.51
372,B,RM,0.5673,0.7442,31.17
372,B,RA,0.5683,0.7569,33.19
373,B,RM,0.5584,0.7078,26.75
373,B,RA,0.5711,0.742,29.91
374,B,RM,0.5817,0.6804,16.96
374,B,RA,0.5894,0.769,30.46
375,B,RM,0.5669,0.6723,18.59
375,B,RA,0.5653,0.7705,36.31
376,B,RM,0.5776,0.7093,22.81
376,B,RA,0.5703,0.7865,37.93
377,B,RM,0.5719,0.7107,24.27
377,B,RA,0.5874,0.7583,29.09
378,B,RM,0.5754,0.7119,23.71
378,B,RA,0.571,0.7751,35.75
379,B,RM,0.5854,0.7638,30.46
379,B,RA,0.5698,0.7792,36.75
380,B,RM,0.5681,0.7272,28.02
380,B,RA,0.5668,0.7535,32.95
381,B,RM,0.573,0.7237,26.31
381,B,RA,0.571,0.7348,28.68
382,B,RM,0.588,0.7228,22.93
382,B,RA,0.5759,0.774,34.41
383,B,RM,0.5781,0.6996,21.03
383,B,RA,0.5725,0.7699,34.48
384,B,RM,0.5797,0.6916,19.31
384,B,RA,0.5789,0.751,29.72
385,B,RM,0.5656,0.7154,26.48
385,B,RA,0.5749,0.7484,30.17
386,B,RM,0.5737,0.7218,25.83
386,B,RA,0.5732,0.7797,36.02
387,B,RM,0.56,0.7127,27.28
387,B,RA,0.5696,0.7474,31.21
388,B,RM,0.5795,0.7188,24.03
388,B,RA,0.5791,0.7769,34.17
389,B,RM,0.5787,0.7149,23.54
389,B,RA,0.5776,0.7468,29.29
390,B,RM,0.5764,0.6962,20.78
390,B,RA,0.5713,0.7872,37.77
391,B,RM,0.5643,0.7212,27.8
391,B,RA,0.5725,0.759,32.56
392,B,RM,0.5742,0.7113,23.89
392,B,RA,0.5764,0.7835,35.92
393,B,RM,0.5623,0.7206,28.14
393,B,RA,0.5728,0.7838,36.84
394,B,RM,0.5675,0.7245,27.66
394,B,RA,0.5672,0.7954,40.22
395,B,RM,0.5739,0.7096,23.64
395,B,RA,0.5721,0.7662,33.93
396,B,RM,0.5644,0.7182,27.24
396,B,RA,0.5731,0.7483,30.57
397,B,RM,0.57,0.7041,23.52
397,B,RA,0.5671,0.734,29.43
398,B,RM,0.5688,0.741,30.27
398,B,RA,0.5749,0.762,32.54
399,B,RM,0.5799,0.7217,24.44
399,B,RA,0.5709,0.7922,38.77
400,B,RM,0.5757,0.6815,18.38
400,B,RA,0.5751,0.7689,33.69
401,B,RM,0.5712,0.7412,29.75
401,B,RA,0.5746,0.7539,31.2
402,B,RM,0.5717,0.706,23.5
402,B,RA,0.585,0.7872,34.57
403,B,RM,0.5805,0.7049,21.43
403,B,RA,0.581,0.7493,28.97
404,B,RM,0.5643,0.726,28.65
404,B,RA,0.5734,0.775,35.16
405,B,RM,0.5881,0.712,21.06
405,B,RA,0.5822,0.766,31.56
406,B,RM,0.574,0.7034,22.53
406,B,RA,0.5813,0.7547,29.83
407,B,RM,0.5789,0.7199,24.35
407,B,RA,0.5736,0.7766,35.4
408,B,RM,0.5837,0.7084,21.37
408,B,RA,0.565,0.7831,38.59
409,B,RM,0.5791,0.7059,21.9
409,B,RA,0.571,0.7842,37.33
410,B,RM,0.5754,0.7245,25.93
410,B,RA,0.5751,0.7426,29.11
411,B,RM,0.5742,0.7057,22.89
411,B,RA,0.5716,0.7807,36.58
412,B,RM,0.5811,0.7212,24.11
412,B,RA,0.5691,0.77,35.31
413,B,RM,0.579,0.6887,18.96
413,B,RA,0.5827,0.7632,30.98
414,B,RM,0.5693,0.7226,26.92
414,B,RA,0.5871,0.7647,30.25
415,B,RM,0.5733,0.712,24.19
415,B,RA,0.5709,0.781,36.81
416,B,RM,0.5827,0.7009,20.28
416,B,RA,0.575,0.7598,32.14
417,B,RM,0.5734,0.7111,24.02
417,B,RA,0.5809,0.7673,32.09
418,B,RM,0.5626,0.7203,28.03
418,B,RA,0.5661,0.7675,35.58
419,B,RM,0.5703,0.6996,22.67
419,B,RA,0.5745,0.7981,38.91
420,B,RM,0.5689,0.7076,24.37
420,B,RA,0.5657,0.7923,40.05
421,B,RM,0.5735,0.7338,27.94
421,B,RA,0.5704,0.7385,29.47
422,B,RM,0.5717,0.7409,29.6
422,B,RA,0.5693,0.7775,36.57
423,B,RM,0.5666,0.7299,28.81
423,B,RA,0.5698,0.7983,40.1
424,B,RM,0.5706,0.7138,25.1
424,B,RA,0.555,0.7725,39.18
425,B,RM,0.571,0.6923,21.25
425,B,RA,0.583,0.8009,37.36
426,B,RM,0.5889,0.7376,25.24
426,B,RA,0.578,0.7921,37.04
427,B,RM,0.573,0.7082,23.61
427,B,RA,0.5849,0.7354,25.73
428,B,RM,0.5763,0.713,23.72
428,B,RA,0.5805,0.7789,34.17
429,B,RM,0.5596,0.7066,26.28
429,B,RA,0.5727,0.7851,37.09
430,B,RM,0.5722,0.7329,28.09
430,B,RA,0.5727,0.772,34.8
431,B,RM,0.5664,0.6955,22.79
431,B,RA,0.5695,0.7718,35.52
432,B,RM,0.5789,0.6908,19.33
432,B,RA,0.5634,0.7901,40.24
433,B,RM,0.5618,0.7248,29.03
433,B,RA,0.5685,0.7363,29.52
434,B,RM,0.5726,0.7333,28.08
434,B,RA,0.5794,0.7979,37.72
435,B,RM,0.5865,0.7198,22.74
435,B,RA,0.5763,0.7737,34.24
436,B,RM,0.5717,0.7,22.45
436,B,RA,0.5719,0.7623,33.28
437,B,RM,0.5791,0.7242,25.06
437,B,RA,0.5743,0.7786,35.56
438,B,RM,0.5791,0.6783,17.13
438,B,RA,0.5676,0.7526,32.6
439,B,RM,0.5631,0.706,25.38
439,B,RA,0.5691,0.7782,36.74
440,B,RM,0.563,0.6907,22.69
440,B,RA,0.5673,0.779,37.32
441,B,RM,0.5851,0.6974,19.19
441,B,RA,0.5779,0.7836,35.58
442,B,RM,0.5705,0.7503,31.5
442,B,RA,0.5819,0.7668,31.77
443,B,RM,0.5635,0.7011,24.42
443,B,RA,0.5669,0.7523,32.7
444,B,RM,0.5656,0.6976,23.34
444,B,RA,0.5713,0.7981,39.7
445,B,RM,0.5825,0.7195,23.53
445,B,RA,0.5694,0.8139,42.95
446,B,RM,0.5756,0.7252,26.0
446,B,RA,0.559,0.7537,34.81
447,B,RM,0.5698,0.6932,21.66
447,B,RA,0.5639,0.7732,37.11
448,B,RM,0.583,0.7388,26.73
448,B,RA,0.5593,0.7501,34.11
449,B,RM,0.5654,0.6968,23.24
449,B,RA,0.5661,0.7483,32.19
450,B,RM,0.5655,0.7184,27.02
450,B,RA,0.5833,0.7777,33.31
451,B,RM,0.5771,0.7091,22.88
451,B,RA,0.5769,0.7807,35.32
452,B,RM,0.5696,0.6924,21.55
452,B,RA,0.5662,0.7863,38.87
453,B,RM,0.5706,0.7034,23.27
453,B,RA,0.5758,0.76,32.0
454,B,RM,0.5753,0.7377,28.23
454,B,RA,0.5662,0.7477,32.05
455,B,RM,0.5679,0.7189,26.6
455,B,RA,0.5761,0.7323,27.11
456,B,RM,0.5713,0.7119,24.61
456,B,RA,0.5649,0.7776,37.65
457,B,RM,0.5721,0.6759,18.14
457,B,RA,0.5674,0.7608,34.08
458,B,RM,0.572,0.737,28.85
458,B,RA,0.5727,0.7447,30.02
459,B,RM,0.5714,0.7238,26.68
459,B,RA,0.5696,0.7615,33.68
460,B,RM,0.5673,0.7294,28.56
460,B,RA,0.5825,0.7468,28.22
461,B,RM,0.5705,0.7457,30.71
461,B,RA,0.5709,0.7695,34.79
462,B,RM,0.5816,0.7213,24.04
462,B,RA,0.569,0.76,33.57
463,B,RM,0.5745,0.7303,27.13
463,B,RA,0.5608,0.7693,37.17
464,B,RM,0.5737,0.6834,19.13
464,B,RA,0.5695,0.7917,39.03
465,B,RM,0.5807,0.7169,23.46
465,B,RA,0.5712,0.7409,29.71
466,B,RM,0.5763,0.7021,21.83
466,B,RA,0.5762,0.7736,34.27
467,B,RM,0.5682,0.7666,34.91
467,B,RA,0.5728,0.7919,38.26
468,B,RM,0.5767,0.6862,18.98
468,B,RA,0.5766,0.7758,34.53
469,B,RM,0.5676,0.7032,23.89
469,B,RA,0.5589,0.7432,32.98
470,B,RM,0.5849,0.7276,24.38
470,B,RA,0.5533,0.7388,33.53
471,B,RM,0.5663,0.6827,20.54
471,B,RA,0.5925,0.7616,28.54
472,B,RM,0.5643,0.7064,25.19
472,B,RA,0.5685,0.7401,30.17
473,B,RM,0.5707,0.6675,16.95
473,B,RA,0.5865,0.7596,29.5
474,B,RM,0.57,0.6933,21.64
474,B,RA,0.5757,0.764,32.7
475,B,RM,0.5718,0.7023,22.82
475,B,RA,0.5679,0.7635,34.45
476,B,RM,0.5784,0.7095,22.66
476,B,RA,0.5543,0.748,34.94
477,B,RM,0.5587,0.7191,28.72
477,B,RA,0.5597,0.7456,33.22
478,B,RM,0.567,0.6944,22.47
478,B,RA,0.5736,0.7449,29.85
479,B,RM,0.5829,0.6848,17.47
479,B,RA,0.5689,0.7942,39.61
480,B,RM,0.5698,0.677,18.81
480,B,RA,0.5724,0.7753,35.45
481,B,RM,0.576,0.7076,22.85
481,B,RA,0.5737,0.7744,35.0
482,B,RM,0.5723,0.7508,31.2
482,B,RA,0.5757,0.7363,27.9
483,B,RM,0.5796,0.6869,18.5
483,B,RA,0.5688,0.7562,32.95
484,B,RM,0.5711,0.7143,25.08
484,B,RA,0.5741,0.7678,33.74
485,B,RM,0.5661,0.7154,26.36
485,B,RA,0.5939,0.7951,33.88
486,B,RM,0.565,0.739,30.8
486,B,RA,0.5649,0.7851,38.98
487,B,RM,0.5757,0.7411,28.73
487,B,RA,0.5799,0.7765,33.9
488,B,RM,0.562,0.7166,27.52
488,B,RA,0.5862,0.7681,31.03
489,B,RM,0.5772,0.6799,17.8
489,B,RA,0.5843,0.7622,30.44
490,B,RM,0.5714,0.6965,21.88
490,B,RA,0.5657,0.7796,37.81
491,B,RM,0.5697,0.6762,18.69
491,B,RA,0.5761,0.7609,32.09
492,B,RM,0.5842,0.7297,24.9
492,B,RA,0.5743,0.741,29.02
493,B,RM,0.5758,0.7346,27.58
493,B,RA,0.5663,0.7841,38.47
494,B,RM,0.5745,0.7312,27.29
494,B,RA,0.5721,0.7329,28.12
495,B,RM,0.5713,0.6784,18.75
495,B,RA,0.5892,0.747,26.78
496,B,RM,0.5653,0.7125,26.04
496,B,RA,0.5865,0.7727,31.74
497,B,RM,0.5727,0.7121,24.34
497,B,RA,0.5799,0.7404,27.68
498,B,RM,0.5684,0.7154,25.85
498,B,RA,0.5728,0.8023,40.06
499,B,RM,0.5765,0.7241,25.6
499,B,RA,0.5762,0.7623,32.29
500,B,RM,0.5773,0.7274,25.99
500,B,RA,0.5687,0.8003,40.72
1,C,RM,0.8102,0.9665,19.3
1,C,RA,0.7969,1.0641,33.53
2,C,RM,0.8035,0.971,20.84
2,C,RA,0.8089,1.0552,30.45
3,C,RM,0.8077,0.9519,17.84
3,C,RA,0.7946,1.0635,33.84
4,C,RM,0.812,0.9695,19.4
