episode,seed,method,scenario,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
5292,4,TD3,B,52.74,31.09,26.309,0.6185,2.3455
5293,4,TD3,B,52.725,29.393,26.157,0.6105,2.3069
5294,4,TD3,B,53.349,29.968,26.81,0.6047,2.2812
5295,4,TD3,B,56.668,30.245,25.176,0.6033,2.3512
5296,4,TD3,B,59.291,30.031,26.449,0.6076,2.3867
5297,4,TD3,B,58.888,32.573,26.648,0.6218,2.389
5298,4,TD3,B,58.841,31.123,24.689,0.6272,2.3911
5299,4,TD3,B,58.456,32.463,24.872,0.6286,2.3765
5300,4,TD3,B,59.351,31.896,26.16,0.6092,2.369
5301,4,TD3,B,59.523,32.488,25.884,0.6165,2.3866
5302,4,TD3,B,60.749,31.672,26.983,0.6316,2.4129
5303,4,TD3,B,56.238,31.276,26.154,0.6398,2.4303
5304,4,TD3,B,55.836,31.24,27.304,0.6259,2.3555
5305,4,TD3,B,57.512,31.948,27.671,0.6311,2.3445
5306,4,TD3,B,55.37,33.152,26.883,0.6243,2.3254
5307,4,TD3,B,55.988,35.89,26.81,0.6246,2.2763
5308,4,TD3,B,54.36,34.905,27.326,0.6092,2.3426
5309,4,TD3,B,55.914,36.139,26.407,0.6165,2.3163
5310,4,TD3,B,58.459,35.43,25.131,0.6172,2.3629
5311,4,TD3,B,57.769,33.357,24.964,0.6087,2.4037
5312,4,TD3,B,57.355,33.338,23.848,0.6149,2.3625
5313,4,TD3,B,56.118,32.961,24.239,0.5941,2.3209
5314,4,TD3,B,55.755,30.425,24.888,0.5903,2.2117
5315,4,TD3,B,54.404,29.954,25.574,0.5854,2.2392
5316,4,TD3,B,56.666,32.033,26.132,0.5923,2.3237
5317,4,TD3,B,56.192,32.506,25.532,0.5861,2.3156
5318,4,TD3,B,56.714,33.367,27.467,0.6081,2.3309
5319,4,TD3,B,56.53,34.042,26.74,0.5973,2.3819
5320,4,TD3,B,56.198,33.367,24.942,0.5812,2.2858
5321,4,TD3,B,56.393,34.078,24.27,0.5961,2.3706
5322,4,TD3,B,57.782,34.123,27.245,0.5902,2.3178
5323,4,TD3,B,58.057,32.896,26.605,0.5882,2.2848
5324,4,TD3,B,58.639,31.195,25.347,0.5945,2.2422
5325,4,TD3,B,57.453,30.894,25.244,0.59,2.2714
5326,4,TD3,B,56.859,29.749,24.743,0.5944,2.2957
5327,4,TD3,B,55.514,28.755,25.731,0.585,2.2032
5328,4,TD3,B,56.145,28.172,25.613,0.5999,2.24
5329,4,TD3,B,57.159,26.255,26.279,0.6005,2.1464
5330,4,TD3,B,56.315,27.861,25.546,0.6019,2.1658
5331,4,TD3,B,54.508,27.334,22.11,0.6177,2.1729
5332,4,TD3,B,55.753,29.922,24.416,0.604,2.0852
5333,4,TD3,B,54.924,27.728,24.468,0.6241,2.0673
5334,4,TD3,B,56.356,30.406,25.688,0.6162,2.0833
5335,4,TD3,B,55.082,31.074,23.554,0.6093,2.0723
5336,4,TD3,B,53.99,32.08,25.539,0.6133,2.0927
5337,4,TD3,B,52.345,31.943,27.027,0.6035,2.0114
5338,4,TD3,B,52.39,32.519,28.729,0.6023,2.0072
5339,4,TD3,B,54.442,33.617,28.718,0.5869,2.0599
5340,4,TD3,B,54.373,33.199,28.82,0.5835,2.1714
5341,4,TD3,B,54.67,32.992,28.228,0.5735,2.1644
5342,4,TD3,B,55.425,33.866,27.735,0.5869,2.1943
5343,4,TD3,B,54.838,35.184,26.794,0.5772,2.176
5344,4,TD3,B,54.549,36.839,25.605,0.5679,2.1577
5345,4,TD3,B,55.543,34.756,24.548,0.5631,2.1609
5346,4,TD3,B,56.225,34.981,24.801,0.5837,2.1742
5347,4,TD3,B,55.298,34.42,27.543,0.5984,2.2037
5348,4,TD3,B,55.99,33.624,26.787,0.6109,2.1372
5349,4,TD3,B,57.465,33.967,24.898,0.6205,2.24
5350,4,TD3,B,56.837,32.17,25.255,0.6046,2.2828
5351,4,TD3,B,53.519,32.952,23.379,0.5896,2.2017
5352,4,TD3,B,51.827,32.169,23.125,0.6044,2.2074
5353,4,TD3,B,51.667,34.191,23.354,0.6128,2.1776
5354,4,TD3,B,51.884,34.712,22.052,0.6228,2.2475
5355,4,TD3,B,51.405,32.793,23.191,0.6037,2.2289
5356,4,TD3,B,54.297,33.214,20.762,0.6063,2.2701
5357,4,TD3,B,55.533,34.026,22.99,0.5912,2.3585
5358,4,TD3,B,53.395,34.648,23.85,0.6039,2.3405
5359,4,TD3,B,53.765,34.026,22.707,0.6072,2.42
5360,4,TD3,B,53.323,33.851,23.403,0.6086,2.3699
5361,4,TD3,B,52.9,34.683,21.924,0.5949,2.3159
5362,4,TD3,B,55.117,32.96,23.33,0.5962,2.3287
5363,4,TD3,B,54.401,33.336,25.216,0.6038,2.2531
5364,4,TD3,B,56.506,33.416,25.806,0.5957,2.3079
5365,4,TD3,B,57.919,32.738,25.469,0.5867,2.3037
5366,4,TD3,B,60.184,33.874,25.442,0.5888,2.3356
5367,4,TD3,B,57.334,35.198,25.478,0.5825,2.3531
5368,4,TD3,B,57.551,34.352,24.531,0.5996,2.3895
5369,4,TD3,B,58.092,33.334,22.783,0.6119,2.3802
5370,4,TD3,B,59.1,34.351,22.544,0.6071,2.3266
5371,4,TD3,B,57.284,33.537,23.956,0.6084,2.258
5372,4,TD3,B,57.882,32.164,23.191,0.5942,2.1614
5373,4,TD3,B,55.502,31.915,23.16,0.5812,2.2248
5374,4,TD3,B,55.535,29.151,21.611,0.5914,2.2833
5375,4,TD3,B,55.348,29.106,21.627,0.5936,2.297
5376,4,TD3,B,56.877,30.426,21.218,0.5824,2.3016
5377,4,TD3,B,56.845,30.066,22.455,0.5702,2.3055
5378,4,TD3,B,57.2,31.229,23.854,0.6072,2.3027
5379,4,TD3,B,54.607,31.8,22.114,0.6098,2.3184
5380,4,TD3,B,55.487,32.773,21.451,0.6105,2.1758
5381,4,TD3,B,57.02,31.709,22.775,0.6054,2.2517
5382,4,TD3,B,59.366,33.211,22.608,0.6182,2.24
5383,4,TD3,B,59.483,33.069,25.098,0.6173,2.219
5384,4,TD3,B,59.492,34.01,27.448,0.6267,2.2224
5385,4,TD3,B,59.227,35.777,25.784,0.6117,2.1648
5386,4,TD3,B,58.064,38.092,23.039,0.5979,2.1428
5387,4,TD3,B,58.177,37.659,23.124,0.6016,2.2086
5388,4,TD3,B,58.487,38.949,22.499,0.6071,2.2818
5389,4,TD3,B,59.675,41.943,21.921,0.6165,2.3985
5390,4,TD3,B,58.322,40.028,22.192,0.6195,2.2454
5391,4,TD3,B,58.438,38.834,24.258,0.6036,2.222
5392,4,TD3,B,59.072,36.494,25.82,0.613,2.2196
5393,4,TD3,B,58.054,35.552,25.646,0.6083,2.2541
5394,4,TD3,B,58.896,32.151,28.247,0.623,2.2033
5395,4,TD3,B,59.506,34.669,28.843,0.6182,2.1775
5396,4,TD3,B,60.466,35.268,25.906,0.634,2.2254
5397,4,TD3,B,58.591,32.785,23.268,0.6261,2.2076
5398,4,TD3,B,55.745,31.629,23.236,0.6185,2.2331
5399,4,TD3,B,56.442,29.377,22.518,0.6131,2.2261
5400,4,TD3,B,56.877,30.062,22.761,0.6075,2.1904
5401,4,TD3,B,58.119,28.444,21.86,0.6006,2.1287
5402,4,TD3,B,57.892,28.783,21.409,0.5962,2.0974
5403,4,TD3,B,56.155,28.442,24.738,0.5906,2.2024
5404,4,TD3,B,57.889,29.428,24.38,0.5972,2.3132
5405,4,TD3,B,54.028,28.998,24.178,0.6035,2.3127
5406,4,TD3,B,54.606,28.854,23.163,0.6387,2.298
5407,4,TD3,B,56.324,30.554,25.129,0.6405,2.3628
5408,4,TD3,B,55.213,30.608,26.107,0.62,2.3781
5409,4,TD3,B,57.041,32.231,25.152,0.6035,2.441
5410,4,TD3,B,54.38,32.566,25.646,0.6189,2.4601
5411,4,TD3,B,52.244,31.99,24.152,0.6266,2.3939
5412,4,TD3,B,54.026,33.11,24.377,0.6277,2.3373
5413,4,TD3,B,55.173,34.357,25.464,0.626,2.4482
5414,4,TD3,B,53.021,33.032,24.814,0.6158,2.5156
5415,4,TD3,B,52.994,32.405,26.619,0.6308,2.4757
5416,4,TD3,B,53.013,31.488,27.682,0.6301,2.496
5417,4,TD3,B,54.789,31.629,28.314,0.6459,2.4518
5418,4,TD3,B,54.153,32.1,26.496,0.634,2.4419
5419,4,TD3,B,54.261,30.891,27.694,0.6424,2.4185
5420,4,TD3,B,53.806,30.051,26.85,0.6459,2.4214
5421,4,TD3,B,51.7,29.918,25.867,0.6378,2.4192
5422,4,TD3,B,53.797,30.781,25.517,0.6364,2.3532
5423,4,TD3,B,54.5,29.379,23.79,0.6346,2.3231
5424,4,TD3,B,55.623,30.183,24.499,0.6349,2.378
5425,4,TD3,B,55.464,31.239,27.113,0.6376,2.4685
5426,4,TD3,B,55.218,31.664,26.567,0.648,2.4296
5427,4,TD3,B,52.942,34.701,26.344,0.6486,2.4294
5428,4,TD3,B,51.617,35.78,25.677,0.6437,2.4529
5429,4,TD3,B,53.384,33.675,24.972,0.6257,2.4787
5430,4,TD3,B,53.024,34.366,25.334,0.6368,2.4421
5431,4,TD3,B,53.75,33.321,25.199,0.6494,2.4252
5432,4,TD3,B,53.869,32.589,24.876,0.6457,2.4673
5433,4,TD3,B,53.835,32.951,24.069,0.6443,2.471
5434,4,TD3,B,54.58,33.33,23.988,0.6483,2.4435
5435,4,TD3,B,53.304,32.699,24.299,0.6376,2.5077
5436,4,TD3,B,54.645,34.615,24.706,0.6339,2.5726
5437,4,TD3,B,57.184,34.288,24.205,0.6317,2.5067
5438,4,TD3,B,56.967,33.665,22.767,0.6204,2.5219
5439,4,TD3,B,55.362,31.819,24.593,0.6168,2.3739
5440,4,TD3,B,55.939,30.442,25.539,0.6273,2.3751
5441,4,TD3,B,57.389,30.419,25.246,0.6209,2.3525
5442,4,TD3,B,57.52,29.059,26.754,0.6097,2.2976
5443,4,TD3,B,57.758,30.449,27.041,0.6093,2.3491
5444,4,TD3,B,57.933,31.207,28.599,0.5973,2.3237
5445,4,TD3,B,57.907,30.917,28.377,0.6237,2.2507
5446,4,TD3,B,57.443,29.683,27.573,0.6233,2.257
5447,4,TD3,B,57.471,29.853,26.955,0.6167,2.3075
5448,4,TD3,B,55.267,30.329,26.34,0.6093,2.2786
5449,4,TD3,B,56.455,31.722,26.893,0.6301,2.3031
5450,4,TD3,B,55.472,31.09,25.122,0.6217,2.3499
5451,4,TD3,B,57.081,30.812,26.274,0.6273,2.3569
5452,4,TD3,B,57.897,30.903,26.325,0.6157,2.2541
5453,4,TD3,B,56.915,30.238,25.635,0.6074,2.2383
5454,4,TD3,B,56.259,27.878,26.562,0.6236,2.283
5455,4,TD3,B,56.12,29.382,26.426,0.6005,2.303
5456,4,TD3,B,55.064,29.82,26.471,0.6143,2.3598
5457,4,TD3,B,53.84,29.602,27.091,0.613,2.4132
5458,4,TD3,B,53.542,28.207,26.649,0.6119,2.4726
5459,4,TD3,B,55.521,31.281,28.135,0.6246,2.2996
5460,4,TD3,B,53.326,30.68,27.38,0.6274,2.26
5461,4,TD3,B,52.879,30.779,27.097,0.6334,2.2507
5462,4,TD3,B,53.952,31.613,25.722,0.6412,2.1819
5463,4,TD3,B,55.827,31.616,25.44,0.6328,2.2428
5464,4,TD3,B,55.191,31.11,25.879,0.6298,2.3228
5465,4,TD3,B,53.895,32.042,23.945,0.6265,2.4113
5466,4,TD3,B,53.668,33.158,21.979,0.6217,2.358
5467,4,TD3,B,53.215,35.569,22.249,0.6218,2.5291
5468,4,TD3,B,53.376,36.404,21.371,0.6212,2.4446
5469,4,TD3,B,54.832,35.302,22.429,0.6177,2.4155
5470,4,TD3,B,56.084,33.368,25.417,0.6279,2.3707
5471,4,TD3,B,54.12,32.802,25.494,0.6247,2.293
5472,4,TD3,B,53.494,33.769,24.041,0.6243,2.3191
5473,4,TD3,B,52.718,33.566,25.924,0.6263,2.2737
5474,4,TD3,B,53.015,33.472,27.906,0.605,2.2439
5475,4,TD3,B,53.984,34.579,26.027,0.591,2.2903
5476,4,TD3,B,54.49,34.651,25.959,0.5996,2.218
5477,4,TD3,B,55.257,34.373,26.327,0.6,2.1472
5478,4,TD3,B,54.635,31.957,27.458,0.6063,2.2247
5479,4,TD3,B,53.879,33.174,29.133,0.6194,2.2651
5480,4,TD3,B,54.408,32.984,26.1,0.6051,2.2854
5481,4,TD3,B,54.852,30.791,24.383,0.6122,2.2933
5482,4,TD3,B,53.033,29.5,23.953,0.6145,2.3482
5483,4,TD3,B,51.225,30.249,24.495,0.6231,2.3505
5484,4,TD3,B,51.368,29.631,23.682,0.6404,2.3441
5485,4,TD3,B,54.198,29.676,23.212,0.6488,2.1944
5486,4,TD3,B,55.544,29.638,23.655,0.6401,2.1868
5487,4,TD3,B,54.242,28.206,24.935,0.6281,2.2991
5488,4,TD3,B,57.21,30.241,25.8,0.5971,2.2113
5489,4,TD3,B,57.679,30.566,28.443,0.5946,2.2387
5490,4,TD3,B,58.258,30.646,28.944,0.6027,2.3301
5491,4,TD3,B,57.18,28.235,27.888,0.5856,2.3284
5492,4,TD3,B,55.075,29.217,27.348,0.6028,2.3817
5493,4,TD3,B,54.464,28.725,27.46,0.6097,2.3171
5494,4,TD3,B,56.612,28.518,25.367,0.6057,2.3254
5495,4,TD3,B,57.051,30.615,25.546,0.6004,2.2857
5496,4,TD3,B,59.547,28.804,26.799,0.606,2.2153
5497,4,TD3,B,61.448,29.829,25.569,0.5986,2.2081
5498,4,TD3,B,60.458,30.452,25.431,0.6123,2.3543
5499,4,TD3,B,60.845,31.424,26.777,0.5934,2.3376
5500,4,TD3,B,58.441,30.623,29.423,0.5886,2.2919
5501,4,TD3,B,55.054,31.383,27.652,0.5871,2.1927
5502,4,TD3,B,56.725,33.488,26.44,0.5932,2.1812
5503,4,TD3,B,56.376,34.058,27.464,0.5823,2.1971
5504,4,TD3,B,57.68,33.226,28.167,0.5833,2.2492
5505,4,TD3,B,55.054,31.623,28.144,0.5923,2.2557
5506,4,TD3,B,56.046,33.744,25.112,0.5989,2.1911
5507,4,TD3,B,56.855,31.906,25.639,0.6056,2.1666
5508,4,TD3,B,58.436,31.132,25.993,0.6195,2.1268
5509,4,TD3,B,58.691,29.293,25.553,0.6142,2.0814
5510,4,TD3,B,56.663,28.243,25.869,0.6126,2.0695
5511,4,TD3,B,57.273,28.292,28.513,0.6103,2.116
5512,4,TD3,B,56.476,28.775,28.343,0.6258,2.1982
5513,4,TD3,B,55.322,28.109,28.92,0.6105,2.1414
5514,4,TD3,B,55.088,29.42,28.804,0.5999,2.1171
5515,4,TD3,B,55.626,29.021,29.206,0.6065,2.0771
5516,4,TD3,B,54.606,30.192,29.008,0.6307,2.0826
5517,4,TD3,B,56.421,30.56,28.144,0.6231,2.0611
5518,4,TD3,B,55.813,31.604,28.15,0.622,2.107
5519,4,TD3,B,55.999,32.265,27.305,0.6109,2.1611
5520,4,TD3,B,54.303,33.176,25.838,0.6117,2.0655
5521,4,TD3,B,55.344,34.009,26.589,0.6113,2.0535
5522,4,TD3,B,54.29,33.565,25.215,0.6023,2.0884
5523,4,TD3,B,51.596,32.567,26.208,0.6152,2.111
5524,4,TD3,B,53.473,31.753,26.288,0.6295,2.119
5525,4,TD3,B,55.27,30.591,26.931,0.6296,2.0792
5526,4,TD3,B,55.413,33.26,26.716,0.5993,2.1408
5527,4,TD3,B,54.091,34.051,26.298,0.6037,2.0983
5528,4,TD3,B,53.078,32.609,27.185,0.6057,2.1169
5529,4,TD3,B,52.446,33.414,26.798,0.6049,2.1485
5530,4,TD3,B,54.192,33.962,26.724,0.6126,2.206
5531,4,TD3,B,54.685,33.259,26.904,0.6008,2.1243
5532,4,TD3,B,58.56,31.978,26.814,0.6159,2.029
5533,4,TD3,B,55.617,30.924,26.956,0.6088,2.1073
5534,4,TD3,B,57.65,31.171,27.652,0.6151,2.1211
5535,4,TD3,B,57.169,30.009,25.482,0.5989,2.1037
5536,4,TD3,B,54.754,32.188,24.339,0.6034,2.1457
5537,4,TD3,B,58.73,31.778,27.43,0.6014,2.2384
5538,4,TD3,B,57.571,32.575,27.567,0.5946,2.2274
5539,4,TD3,B,58.249,33.562,28.888,0.61,2.1062
5540,4,TD3,B,57.59,34.31,29.559,0.6266,2.1728
5541,4,TD3,B,60.907,32.953,27.663,0.6077,2.076
5542,4,TD3,B,60.724,32.173,27.782,0.6146,2.1073
5543,4,TD3,B,60.002,31.833,27.366,0.6129,2.1447
5544,4,TD3,B,59.825,30.714,27.965,0.6205,2.1723
5545,4,TD3,B,58.011,30.222,28.374,0.63,2.2115
5546,4,TD3,B,59.354,28.853,27.92,0.6243,2.084
5547,4,TD3,B,58.174,30.076,27.399,0.6413,2.1803
5548,4,TD3,B,56.337,31.621,27.163,0.6333,2.2071
5549,4,TD3,B,55.109,32.192,24.331,0.6281,2.2145
5550,4,TD3,B,57.632,30.165,23.543,0.6169,2.2452
5551,4,TD3,B,58.995,29.932,24.28,0.6013,2.2226
5552,4,TD3,B,60.033,30.607,25.206,0.5948,2.2738
5553,4,TD3,B,61.916,30.988,26.407,0.5969,2.2388
5554,4,TD3,B,59.805,30.079,26.831,0.5969,2.2403
5555,4,TD3,B,59.122,29.795,23.432,0.5956,2.249
5556,4,TD3,B,59.751,30.987,24.438,0.5798,2.3013
5557,4,TD3,B,61.116,30.971,23.058,0.5904,2.3772
5558,4,TD3,B,60.339,29.953,24.109,0.5866,2.4186
5559,4,TD3,B,58.236,29.96,22.312,0.5689,2.3295
5560,4,TD3,B,57.409,30.547,20.958,0.5774,2.3692
5561,4,TD3,B,56.304,30.714,20.941,0.5797,2.3164
5562,4,TD3,B,54.724,31.665,22.958,0.5911,2.2825
5563,4,TD3,B,56.825,29.521,23.153,0.599,2.3399
5564,4,TD3,B,57.468,31.882,21.767,0.611,2.2311
5565,4,TD3,B,54.464,32.621,23.525,0.6139,2.1934
5566,4,TD3,B,52.135,32.818,21.619,0.6142,2.2411
5567,4,TD3,B,50.348,33.77,21.997,0.608,2.1835
5568,4,TD3,B,54.861,32.702,21.647,0.6173,2.1495
5569,4,TD3,B,56.675,34.5,22.647,0.6147,2.1013
5570,4,TD3,B,56.277,32.886,23.287,0.6406,2.0782
5571,4,TD3,B,55.791,32.622,23.445,0.6439,2.154
5572,4,TD3,B,56.56,34.226,21.687,0.6461,2.1707
5573,4,TD3,B,56.707,36.369,21.414,0.6529,2.1299
5574,4,TD3,B,56.048,35.81,22.866,0.6548,2.1972
5575,4,TD3,B,56.909,33.17,23.768,0.647,2.1631
5576,4,TD3,B,58.015,32.353,23.419,0.6585,2.2985
5577,4,TD3,B,58.703,32.838,23.306,0.668,2.2961
5578,4,TD3,B,60.083,33.677,22.836,0.6765,2.2917
5579,4,TD3,B,59.954,33.771,24.808,0.6544,2.3322
5580,4,TD3,B,59.918,32.355,24.402,0.6476,2.4242
5581,4,TD3,B,60.007,30.523,24.06,0.6529,2.4142
5582,4,TD3,B,59.539,29.743,24.093,0.6421,2.4554
5583,4,TD3,B,59.098,29.048,24.91,0.6347,2.3333
5584,4,TD3,B,60.681,32.839,24.779,0.6305,2.3707
5585,4,TD3,B,58.292,32.047,23.99,0.6347,2.2961
5586,4,TD3,B,57.227,33.907,24.76,0.6176,2.2465
5587,4,TD3,B,56.27,35.359,24.932,0.6156,2.1877
5588,4,TD3,B,58.568,35.974,24.678,0.615,2.1823
5589,4,TD3,B,55.995,33.988,24.663,0.6001,2.2142
5590,4,TD3,B,56.576,33.99,24.41,0.6091,2.2189
5591,4,TD3,B,55.644,34.36,26.23,0.6273,2.2901
5592,4,TD3,B,56.783,34.337,25.717,0.6348,2.3319
5593,4,TD3,B,56.887,35.546,25.475,0.6386,2.3357
5594,4,TD3,B,57.159,34.576,23.733,0.6218,2.3163
5595,4,TD3,B,54.718,34.646,22.859,0.6301,2.3914
5596,4,TD3,B,54.95,33.006,23.537,0.6134,2.4424
5597,4,TD3,B,54.005,33.211,23.67,0.5905,2.4605
5598,4,TD3,B,55.277,35.006,24.423,0.5928,2.448
5599,4,TD3,B,54.67,36.273,25.469,0.6214,2.2979
5600,4,TD3,B,56.185,34.972,24.259,0.6293,2.3029
5601,4,TD3,B,56.657,35.662,23.477,0.6238,2.3662
5602,4,TD3,B,57.15,35.729,23.928,0.6068,2.4207
5603,4,TD3,B,55.169,35.056,23.192,0.6056,2.3795
5604,4,TD3,B,55.883,35.89,22.285,0.6063,2.3796
5605,4,TD3,B,55.81,34.578,23.491,0.6049,2.3473
5606,4,TD3,B,57.391,32.851,24.268,0.6102,2.3823
5607,4,TD3,B,55.539,33.256,24.503,0.6325,2.4583
5608,4,TD3,B,53.62,31.922,25.381,0.6286,2.5084
5609,4,TD3,B,54.255,31.091,23.039,0.635,2.4103
5610,4,TD3,B,55.938,32.697,24.027,0.6318,2.438
5611,4,TD3,B,53.789,32.366,23.263,0.6354,2.444
5612,4,TD3,B,54.311,30.793,23.35,0.628,2.4579
5613,4,TD3,B,56.311,29.603,24.584,0.6171,2.3655
5614,4,TD3,B,56.212,31.281,24.586,0.6145,2.375
5615,4,TD3,B,54.466,33.349,24.808,0.5932,2.356
5616,4,TD3,B,55.788,33.769,25.861,0.6136,2.3448
5617,4,TD3,B,56.405,31.683,26.221,0.6004,2.3239
5618,4,TD3,B,53.663,32.635,25.706,0.5982,2.2958
5619,4,TD3,B,56.245,33.414,26.924,0.6203,2.2676
5620,4,TD3,B,55.858,34.861,25.318,0.6282,2.3373
5621,4,TD3,B,55.182,33.812,27.481,0.6371,2.3273
5622,4,TD3,B,59.52,33.089,26.44,0.6204,2.3222
5623,4,TD3,B,59.597,31.655,27.275,0.626,2.3682
5624,4,TD3,B,60.751,32.8,24.714,0.6208,2.3858
5625,4,TD3,B,60.249,31.788,25.22,0.6161,2.4366
5626,4,TD3,B,58.903,30.334,25.666,0.6084,2.3824
5627,4,TD3,B,59.46,31.213,25.339,0.6279,2.2767
5628,4,TD3,B,60.055,31.596,25.708,0.6154,2.1942
5629,4,TD3,B,60.968,30.045,27.064,0.6202,2.1678
5630,4,TD3,B,60.323,29.507,27.715,0.6282,2.1854
5631,4,TD3,B,59.573,30.355,26.574,0.6166,2.1721
5632,4,TD3,B,61.575,30.721,25.85,0.6037,2.3197
5633,4,TD3,B,60.873,29.955,26.344,0.609,2.3108
5634,4,TD3,B,59.934,29.023,26.832,0.5988,2.1895
5635,4,TD3,B,60.375,28.497,28.718,0.5901,2.2034
5636,4,TD3,B,62.139,29.765,28.551,0.6,2.193
5637,4,TD3,B,61.589,29.469,28.52,0.597,2.2309
5638,4,TD3,B,59.219,28.261,27.457,0.5965,2.1692
5639,4,TD3,B,58.87,29.122,27.632,0.5939,2.2143
5640,4,TD3,B,59.157,30.435,27.079,0.5941,2.2376
5641,4,TD3,B,58.374,31.68,27.456,0.6068,2.228
5642,4,TD3,B,55.731,34.1,25.947,0.6081,2.1893
5643,4,TD3,B,57.345,34.144,22.689,0.6198,2.2189
5644,4,TD3,B,55.749,32.757,23.146,0.6276,2.177
5645,4,TD3,B,54.573,32.411,23.614,0.6278,2.1737
5646,4,TD3,B,53.982,33.591,23.888,0.6146,2.1533
5647,4,TD3,B,54.38,33.599,23.109,0.6427,2.1899
5648,4,TD3,B,56.37,34.562,22.519,0.6264,2.1312
5649,4,TD3,B,55.942,33.424,23.045,0.6145,2.0266
5650,4,TD3,B,55.386,34.8,22.086,0.6299,2.0994
5651,4,TD3,B,55.554,34.733,22.523,0.6137,2.1296
5652,4,TD3,B,57.397,34.069,22.501,0.6008,2.2299
5653,4,TD3,B,57.214,35.424,24.521,0.5892,2.2983
5654,4,TD3,B,58.313,34.173,25.101,0.6057,2.3155
5655,4,TD3,B,55.936,33.481,26.495,0.6133,2.2526
5656,4,TD3,B,54.291,30.879,25.952,0.619,2.331
5657,4,TD3,B,54.507,30.68,24.754,0.618,2.2925
5658,4,TD3,B,52.958,29.024,23.459,0.6304,2.2604
5659,4,TD3,B,52.311,29.858,24.972,0.6422,2.1855
5660,4,TD3,B,54.045,28.341,24.689,0.6379,2.1651
5661,4,TD3,B,54.663,29.046,23.567,0.6315,2.171
5662,4,TD3,B,55.334,28.891,25.129,0.6344,2.1365
5663,4,TD3,B,53.565,30.542,25.065,0.6352,2.2486
5664,4,TD3,B,55.374,31.648,25.35,0.6312,2.2828
5665,4,TD3,B,54.902,30.136,26.575,0.6268,2.241
5666,4,TD3,B,55.798,30.492,27.281,0.6346,2.112
5667,4,TD3,B,57.59,30.514,27.466,0.6213,2.2008
5668,4,TD3,B,59.238,29.536,27.658,0.5983,2.2255
5669,4,TD3,B,58.966,30.408,26.559,0.5904,2.2673
5670,4,TD3,B,55.916,33.331,25.498,0.5959,2.3872
5671,4,TD3,B,55.399,32.986,25.866,0.6007,2.4326
5672,4,TD3,B,54.401,32.522,26.244,0.6007,2.4237
5673,4,TD3,B,51.748,33.6,24.901,0.6096,2.4464
5674,4,TD3,B,51.269,34.247,23.919,0.6206,2.4878
5675,4,TD3,B,52.136,33.455,24.021,0.6195,2.4564
5676,4,TD3,B,49.827,35.559,24.109,0.6207,2.4559
5677,4,TD3,B,51.129,34.967,24.255,0.6183,2.3802
5678,4,TD3,B,50.985,32.991,26.221,0.6025,2.3128
5679,4,TD3,B,50.02,32.037,24.847,0.6081,2.2844
5680,4,TD3,B,52.378,30.275,25.516,0.6069,2.281
5681,4,TD3,B,53.387,31.566,25.06,0.6055,2.3285
5682,4,TD3,B,52.194,31.703,24.629,0.6082,2.4091
5683,4,TD3,B,53.239,31.752,25.705,0.5988,2.3897
5684,4,TD3,B,51.552,31.709,27.384,0.6055,2.3135
5685,4,TD3,B,50.504,31.091,27.109,0.6117,2.3695
5686,4,TD3,B,49.428,30.771,28.254,0.6291,2.3301
5687,4,TD3,B,50.254,30.298,27.114,0.6472,2.1889
5688,4,TD3,B,50.838,30.888,26.761,0.6398,2.3503
5689,4,TD3,B,53.349,30.031,26.878,0.6494,2.3973
5690,4,TD3,B,52.445,31.96,27.506,0.6396,2.3454
5691,4,TD3,B,54.025,33.946,27.689,0.6423,2.3053
5692,4,TD3,B,52.473,33.228,27.068,0.6264,2.2722
5693,4,TD3,B,52.009,33.322,26.862,0.6155,2.2864
5694,4,TD3,B,51.345,31.804,25.931,0.6218,2.2994
5695,4,TD3,B,52.442,31.824,26.495,0.6149,2.184
5696,4,TD3,B,53.546,31.651,25.763,0.6043,2.1842
5697,4,TD3,B,55.908,30.77,27.07,0.6112,2.1241
5698,4,TD3,B,55.107,29.826,29.294,0.6106,2.0838
5699,4,TD3,B,54.503,29.045,26.682,0.6224,2.1544
5700,4,TD3,B,55.22,30.196,27.592,0.613,2.2159
5701,4,TD3,B,55.993,29.837,25.424,0.6263,2.24
5702,4,TD3,B,55.135,28.113,24.613,0.6469,2.1962
5703,4,TD3,B,53.208,28.498,25.208,0.6514,2.2167
5704,4,TD3,B,55.249,29.344,24.78,0.6559,2.2125
5705,4,TD3,B,56.991,29.081,25.522,0.6558,2.1942
5706,4,TD3,B,56.683,29.709,26.568,0.6491,2.2644
5707,4,TD3,B,56.522,28.611,28.069,0.6443,2.2498
5708,4,TD3,B,57.393,29.056,27.78,0.6377,2.3211
5709,4,TD3,B,56.454,30.156,28.397,0.6436,2.3219
5710,4,TD3,B,53.912,28.967,28.107,0.6264,2.3439
5711,4,TD3,B,53.884,29.555,26.566,0.6272,2.4706
5712,4,TD3,B,54.17,28.305,25.988,0.6088,2.3457
5713,4,TD3,B,56.346,28.996,24.234,0.6022,2.3682
5714,4,TD3,B,55.928,31.176,23.456,0.6092,2.4002
5715,4,TD3,B,55.405,31.131,24.414,0.6136,2.3236
5716,4,TD3,B,53.401,32.482,25.492,0.6166,2.3078
