Episode,mIoU,Geo_MAE,Success_Rate
1818,74.162,0.2724,64.754
1819,72.748,0.2986,65.18
1820,74.111,0.2955,67.624
1821,75.128,0.2882,67.961
1822,75.501,0.2937,66.467
1823,73.885,0.274,67.986
1824,72.921,0.2721,66.179
1825,74.015,0.2681,67.195
1826,74.5,0.2764,66.088
1827,73.799,0.2536,67.157
1828,72.895,0.2501,64.637
1829,73.378,0.2561,64.893
1830,74.2,0.283,64.279
1831,75.44,0.296,64.977
1832,74.05,0.316,66.182
1833,74.35,0.3085,63.288
1834,75.974,0.2986,62.271
1835,74.76,0.289,62.749
1836,75.518,0.2981,63.833
1837,75.587,0.2884,65.492
1838,75.552,0.2985,63.207
1839,74.212,0.297,63.501
1840,74.093,0.3096,62.069
1841,74.725,0.2955,63.075
1842,75.611,0.3018,61.934
1843,74.911,0.306,60.454
1844,76.697,0.3088,61.101
1845,76.005,0.3032,60.943
1846,75.52,0.304,61.555
1847,75.103,0.2902,61.877
1848,73.306,0.3247,63.296
1849,73.101,0.3199,64.947
1850,72.945,0.3207,65.303
1851,73.63,0.3282,65.838
1852,73.559,0.3008,66.664
1853,73.438,0.3073,66.806
1854,74.376,0.2976,63.933
1855,73.968,0.2779,63.756
1856,71.666,0.2771,65.594
1857,69.993,0.2494,63.578
1858,69.983,0.2669,62.977
1859,70.689,0.2772,64.124
1860,71.447,0.2737,64.76
1861,72.638,0.2877,65.075
1862,72.404,0.2695,65.488
1863,71.261,0.2656,64.046
1864,72.604,0.2548,64.483
1865,73.839,0.2714,64.9
1866,74.623,0.2777,66.504
1867,74.724,0.2747,67.355
1868,74.109,0.3098,66.824
1869,74.242,0.2976,66.973
1870,74.601,0.2953,67.693
1871,75.48,0.2879,69.901
1872,75.088,0.296,69.826
1873,74.109,0.2794,72.154
1874,74.332,0.2874,70.394
1875,73.319,0.296,71.263
1876,74.28,0.2794,71.935
1877,75.184,0.2859,72.128
1878,74.183,0.2844,72.108
1879,74.142,0.2713,73.604
1880,75.025,0.2437,73.171
1881,73.785,0.2443,73.712
1882,74.858,0.2469,71.955
1883,74.814,0.236,72.961
1884,74.851,0.2402,72.567
1885,75.198,0.2574,73.735
1886,75.433,0.2512,73.351
1887,76.066,0.2557,75.171
1888,75.594,0.2498,73.3
1889,75.193,0.2624,72.412
1890,74.766,0.2589,72.188
1891,73.844,0.247,71.545
1892,72.179,0.2534,69.701
1893,72.246,0.2756,71.012
1894,73.079,0.2956,69.877
1895,74.842,0.3008,69.471
1896,74.763,0.3163,69.767
1897,74.646,0.3148,69.04
1898,73.146,0.2972,68.642
1899,73.984,0.3051,67.892
1900,74.088,0.2883,65.507
1901,73.775,0.2695,64.42
1902,74.341,0.2775,63.881
1903,74.135,0.2742,64.036
1904,74.266,0.2798,64.706
1905,75.436,0.2606,63.584
1906,76.594,0.2354,64.417
1907,75.809,0.2287,62.761
1908,77.158,0.2554,64.657
1909,76.112,0.2555,64.463
1910,75.681,0.2676,66.362
1911,76.23,0.265,66.434
1912,75.721,0.2688,66.693
1913,75.16,0.2737,67.763
1914,76.724,0.2791,66.718
1915,75.837,0.2702,66.064
1916,76.453,0.2971,64.56
1917,77.701,0.2712,64.315
1918,77.455,0.2853,64.674
1919,78.075,0.2755,65.76
1920,77.524,0.2789,65.907
1921,76.758,0.2973,66.228
1922,77.407,0.2725,64.399
1923,77.053,0.2833,65.063
1924,77.355,0.2949,64.123
1925,75.862,0.2772,65.835
1926,76.116,0.2855,65.871
1927,76.402,0.2931,66.492
1928,76.045,0.2881,66.851
1929,77.276,0.2932,67.994
1930,77.904,0.3071,68.205
1931,77.732,0.2908,67.57
1932,76.048,0.3036,66.889
1933,77.028,0.2832,66.325
1934,76.484,0.2838,66.191
1935,77.075,0.3073,67.964
1936,76.723,0.3069,68.546
1937,75.447,0.3117,66.685
1938,75.246,0.3033,66.282
1939,75.269,0.2818,67.443
1940,75.844,0.3061,68.745
1941,76.551,0.292,67.38
1942,76.531,0.2944,68.73
1943,75.931,0.3049,66.677
1944,74.658,0.3061,68.394
1945,75.557,0.2833,68.707
1946,76.067,0.2659,69.104
1947,76.299,0.2636,68.827
1948,76.464,0.2923,68.603
1949,77.669,0.2918,67.555
1950,77.415,0.2679,66.955
1951,76.719,0.2861,67.191
1952,75.772,0.2896,66.983
1953,73.527,0.2871,67.351
1954,74.223,0.2923,65.866
1955,74.32,0.3201,66.799
1956,74.771,0.2943,66.59
1957,75.661,0.3219,65.517
1958,74.815,0.3223,64.834
1959,74.638,0.3318,66.2
1960,75.055,0.3258,65.311
1961,75.45,0.3091,64.083
1962,75.287,0.3062,63.984
1963,76.056,0.308,65.125
1964,76.137,0.3026,64.835
1965,76.81,0.2803,65.027
1966,77.592,0.2944,65.414
1967,78.25,0.291,66.934
1968,77.682,0.2782,67.243
1969,77.18,0.2675,67.926
1970,78.257,0.279,69.391
1971,78.377,0.2731,69.962
1972,79.832,0.2612,67.739
1973,79.302,0.2803,66.868
1974,78.242,0.2707,68.521
1975,78.191,0.2676,68.136
1976,77.116,0.2835,67.79
1977,75.802,0.2762,69.712
1978,76.462,0.2761,67.825
1979,76.583,0.3027,67.125
1980,77.411,0.2823,68.221
1981,76.995,0.2671,67.029
1982,75.445,0.2659,68.112
1983,75.51,0.2595,67.028
1984,76.431,0.2801,67.893
1985,76.256,0.2982,66.279
1986,76.262,0.2987,65.797
1987,75.178,0.2881,65.313
1988,73.438,0.2763,66.729
1989,73.279,0.2974,65.045
1990,72.922,0.2894,65.756
1991,72.521,0.2926,65.042
1992,72.155,0.2956,66.209
1993,73.039,0.294,67.558
1994,73.463,0.3186,66.455
1995,73.986,0.3044,67.146
1996,74.153,0.3054,67.793
1997,74.099,0.3028,66.437
1998,75.632,0.3124,65.215
1999,75.703,0.2967,64.252
2000,76.516,0.2998,64.527
2001,76.869,0.3056,66.225
2002,76.698,0.3055,65.754
2003,75.621,0.3162,66.425
2004,75.527,0.3102,67.276
2005,76.162,0.3107,66.991
2006,76.551,0.3104,66.256
2007,75.802,0.3195,67.088
2008,74.871,0.3051,69.746
2009,75.851,0.3017,69.526
2010,75.372,0.3037,70.239
2011,75.788,0.2887,70.151
2012,76.072,0.309,69.238
2013,75.73,0.2909,68.701
2014,75.571,0.2978,69.947
2015,76.241,0.2927,72.504
2016,76.241,0.321,71.757
2017,75.976,0.3154,73.729
2018,76.042,0.3045,73.191
2019,73.873,0.3107,74.745
2020,74.238,0.3235,75.354
2021,75.264,0.321,74.806
2022,76.535,0.2872,76.059
2023,77.73,0.297,71.83
2024,79.278,0.2894,72.258
2025,76.334,0.312,71.632
2026,76.718,0.3022,71.207
2027,77.287,0.3126,69.525
2028,76.511,0.297,71.695
2029,76.482,0.3027,72.271
2030,75.522,0.3161,71.845
2031,74.84,0.3312,71.354
2032,74.805,0.3216,71.63
2033,76.77,0.3245,70.264
2034,76.631,0.2992,68.722
2035,77.605,0.2998,68.813
2036,77.138,0.2963,69.018
2037,76.838,0.3056,68.611
2038,75.96,0.2781,70.297
2039,76.042,0.2797,69.901
2040,75.936,0.2775,67.433
2041,77.319,0.2795,67.068
2042,77.53,0.2692,68.101
2043,76.627,0.2914,70.581
2044,75.916,0.2854,70.521
2045,74.96,0.2687,69.678
2046,74.478,0.2939,71.292
2047,76.524,0.2776,70.288
2048,76.055,0.2532,70.328
2049,76.417,0.2628,70.17
2050,78.685,0.2787,70.115
2051,77.867,0.2703,71.947
2052,80.128,0.2884,71.51
2053,79.951,0.2864,71.691
2054,78.479,0.3149,68.442
2055,77.489,0.3163,67.783
2056,75.798,0.2873,68.035
2057,76.265,0.2911,68.856
2058,75.968,0.274,68.424
2059,76.814,0.2904,67.938
2060,77.215,0.2927,69.3
2061,77.73,0.3002,67.942
2062,76.921,0.2904,68.383
2063,77.146,0.2773,66.078
2064,76.909,0.2921,67.198
2065,77.023,0.3016,67.306
2066,77.722,0.3225,66.118
2067,79.511,0.3105,65.782
2068,79.138,0.2978,66.59
2069,79.476,0.304,66.846
2070,80.064,0.3057,69.042
2071,79.987,0.3132,68.675
2072,80.36,0.3033,68.079
2073,79.5,0.2937,67.667
2074,79.735,0.2883,68.609
2075,80.507,0.3028,69.308
2076,80.758,0.3112,71.122
2077,79.98,0.3205,71.069
2078,78.991,0.3323,71.023
2079,77.557,0.3274,69.415
2080,79.952,0.3203,70.311
2081,80.37,0.3151,71.764
2082,81.475,0.3083,69.999
2083,79.78,0.3144,70.712
2084,78.843,0.3247,70.987
2085,77.894,0.3015,68.253
2086,76.729,0.3077,68.464
2087,75.557,0.3154,68.654
2088,74.406,0.2957,68.699
2089,73.953,0.2771,70.024
2090,74.094,0.2885,68.302
2091,74.13,0.2672,67.873
2092,74.551,0.2599,69.681
2093,75.307,0.2707,69.987
2094,74.925,0.2581,69.208
2095,74.652,0.2843,70.096
2096,75.521,0.2831,69.101
2097,75.659,0.2968,70.265
2098,77.691,0.3028,68.047
2099,77.968,0.3047,68.19
2100,78.615,0.3073,67.494
2101,77.978,0.2983,66.463
2102,78.368,0.263,66.44
2103,77.703,0.2735,69.107
2104,77.573,0.2573,67.064
2105,77.627,0.2688,68.784
2106,77.951,0.267,70.225
2107,77.102,0.2685,69.949
2108,78.347,0.2412,69.712
2109,77.598,0.2341,69.368
2110,77.268,0.2613,68.979
2111,77.584,0.2886,69.575
2112,78.485,0.2845,69.07
2113,79.458,0.2981,67.926
2114,78.813,0.2967,68.172
2115,76.856,0.3032,68.988
2116,78.227,0.2871,68.106
2117,77.427,0.3283,68.593
2118,76.965,0.3158,68.222
2119,76.025,0.346,67.148
2120,75.774,0.3431,67.57
2121,76.325,0.3362,66.737
2122,77.05,0.317,67.297
2123,77.042,0.3151,66.979
2124,76.652,0.3068,69.579
2125,77.297,0.2802,68.624
2126,76.932,0.282,67.756
2127,78.157,0.259,68.531
2128,78.755,0.2632,68.654
2129,78.788,0.3075,70.611
2130,78.06,0.2876,72.392
2131,78.749,0.2714,71.32
2132,80.28,0.2832,69.631
2133,79.49,0.2906,70.753
2134,78.827,0.275,71.085
2135,78.696,0.3079,71.349
2136,77.602,0.3202,69.321
2137,77.122,0.323,70.422
2138,76.41,0.3315,69.965
2139,77.792,0.3353,69.187
2140,77.547,0.3166,69.204
2141,77.022,0.3262,69.143
2142,76.288,0.2954,68.162
2143,74.348,0.2996,66.603
2144,73.83,0.2804,66.831
2145,73.116,0.2785,67.423
2146,74.566,0.2917,69.709
2147,74.324,0.2638,70.358
2148,75.342,0.2588,71.231
2149,76.03,0.2544,69.931
2150,76.704,0.2574,69.217
2151,76.019,0.2348,68.061
2152,77.476,0.2346,68.634
2153,78.38,0.2469,68.063
2154,76.692,0.2401,65.208
2155,77.577,0.2438,66.015
2156,76.767,0.231,67.273
2157,78.067,0.2574,69.487
2158,79.367,0.2297,67.417
2159,80.665,0.2355,67.916
2160,78.604,0.2555,67.967
2161,79.616,0.2682,68.649
2162,79.365,0.2753,68.258
2163,78.043,0.273,69.065
2164,78.517,0.2669,68.742
2165,79.431,0.2632,68.929
2166,79.054,0.2515,70.37
2167,79.148,0.2506,70.665
2168,78.452,0.2532,71.02
2169,76.494,0.2553,70.59
2170,76.088,0.2591,70.568
2171,75.034,0.2779,72.087
2172,76.102,0.2768,69.905
2173,76.862,0.2761,69.591
2174,78.318,0.2774,68.26
2175,76.743,0.2738,68.295
2176,75.657,0.2728,68.283
2177,75.695,0.2524,68.731
2178,77.013,0.2547,70.097
2179,76.787,0.2451,70.926
2180,75.942,0.2575,71.787
2181,75.372,0.2796,70.947
2182,75.162,0.2833,70.345
2183,75.438,0.2477,70.416
2184,74.736,0.2427,69.327
2185,75.91,0.2601,71.675
2186,76.949,0.2651,69.285
2187,77.28,0.2727,69.906
2188,76.766,0.2637,69.509
2189,75.701,0.2464,68.752
2190,75.872,0.2398,69.58
2191,75.507,0.2342,68.722
2192,76.718,0.2327,70.202
2193,76.3,0.2217,72.181
2194,75.983,0.2433,73.208
2195,74.903,0.2305,72.162
2196,74.556,0.2156,72.631
2197,75.013,0.2192,72.515
2198,76.641,0.2553,73.329
2199,75.413,0.2598,72.748
2200,75.746,0.2512,72.435
2201,74.844,0.2956,71.023
2202,75.172,0.2623,70.991
2203,76.897,0.243,71.607
2204,76.369,0.2792,71.722
2205,76.234,0.276,70.315
2206,77.0,0.2936,69.455
2207,75.467,0.3036,70.288
2208,77.109,0.3068,70.833
2209,76.895,0.3111,71.294
2210,75.008,0.3022,69.994
2211,74.696,0.3085,70.097
2212,74.82,0.2947,69.849
2213,74.234,0.2808,70.886
2214,74.402,0.3007,69.482
2215,75.562,0.2826,70.762
2216,75.631,0.2804,70.497
2217,76.706,0.2617,69.144
2218,75.3,0.2725,67.942
2219,76.1,0.2762,70.968
2220,77.347,0.2646,69.924
2221,77.617,0.2688,69.691
2222,76.596,0.2634,68.989
2223,77.925,0.264,69.569
2224,79.065,0.2876,70.247
2225,78.247,0.2971,68.646
2226,78.632,0.2866,70.533
2227,78.756,0.287,71.736
2228,77.401,0.2815,69.48
2229,77.16,0.2824,69.868
2230,76.653,0.2943,70.855
2231,77.153,0.3065,71.705
2232,75.82,0.314,73.24
2233,75.65,0.2998,73.362
2234,74.362,0.3023,73.11
2235,73.582,0.3207,72.899
2236,75.168,0.3347,73.815
2237,75.266,0.2948,73.23
2238,74.291,0.2912,74.373
2239,74.308,0.2967,73.271
2240,74.603,0.291,72.923
2241,74.532,0.2644,74.433
2242,75.277,0.2417,74.652
2243,75.17,0.2547,74.413
2244,75.445,0.2708,72.914
2245,77.729,0.2756,73.351
2246,77.844,0.274,73.418
2247,78.367,0.2687,72.305
2248,77.232,0.2957,71.719
2249,77.637,0.2897,72.38
2250,77.402,0.2884,72.171
2251,77.111,0.2965,69.279
2252,78.658,0.2913,70.252
2253,78.438,0.2973,69.667
2254,78.514,0.2891,67.303
2255,78.704,0.2728,66.49
2256,77.439,0.2906,67.855
2257,76.018,0.294,69.577
2258,77.362,0.2931,70.437
2259,77.235,0.2698,71.168
2260,75.516,0.2731,73.534
2261,76.435,0.2851,73.479
2262,77.961,0.2769,73.201
2263,77.542,0.2846,76.656
2264,77.07,0.2975,76.473
2265,76.943,0.2902,75.732
2266,75.885,0.3155,74.272
2267,75.826,0.3027,75.168
2268,75.251,0.3117,75.99
2269,75.454,0.309,75.467
2270,76.301,0.3062,74.861
2271,77.355,0.2529,75.91
2272,76.898,0.2613,75.838
2273,77.791,0.2729,75.816
2274,76.519,0.2713,75.73
2275,77.114,0.2883,76.001
2276,76.088,0.2838,77.136
2277,78.028,0.2619,76.882
2278,78.3,0.2671,73.407
2279,79.114,0.268,71.82
2280,78.632,0.2686,70.704
2281,78.387,0.2685,72.422
2282,77.774,0.2903,72.362
2283,78.708,0.2842,71.007
2284,77.91,0.2569,72.339
2285,77.165,0.2712,72.729
2286,77.663,0.2665,72.867
2287,77.312,0.2605,71.969
2288,77.264,0.2633,73.748
2289,76.969,0.2475,75.225
2290,77.215,0.2412,75.066
2291,77.539,0.2376,74.826
2292,77.535,0.2633,75.044
2293,77.046,0.2548,75.637
2294,78.024,0.2755,75.198
2295,76.798,0.2733,74.258
2296,75.99,0.2785,73.498
2297,77.722,0.2906,74.144
2298,77.898,0.2823,74.964
2299,78.025,0.291,73.732
2300,77.908,0.275,74.736
2301,78.69,0.2811,73.185
2302,79.976,0.2704,72.378
2303,80.18,0.278,74.371
2304,81.073,0.3,72.586
2305,81.592,0.2771,72.287
2306,80.91,0.2681,69.31
2307,80.157,0.2704,69.231
2308,80.075,0.2858,70.936
2309,80.034,0.2995,70.504
2310,79.957,0.3032,69.257
2311,79.636,0.3121,71.929
2312,80.442,0.3295,72.386
2313,79.313,0.3131,72.124
2314,78.057,0.333,72.065
2315,78.559,0.3315,72.803
2316,77.952,0.3243,73.486
2317,77.044,0.3342,72.472
2318,77.141,0.3154,70.674
2319,77.003,0.2967,69.156
2320,78.527,0.2636,69.711
2321,79.285,0.256,70.685
2322,79.111,0.2758,68.171
2323,79.479,0.2661,66.932
2324,79.13,0.2485,68.699
2325,79.236,0.2527,70.046
2326,78.231,0.2656,70.99
2327,78.851,0.2485,71.198
2328,78.451,0.2456,71.569
2329,78.738,0.2691,71.818
2330,79.006,0.2796,71.026
2331,78.925,0.2955,71.422
2332,80.316,0.2617,70.495
2333,81.189,0.2618,70.992
2334,81.158,0.2875,69.742
2335,80.852,0.2818,71.347
2336,79.832,0.2889,70.725
2337,79.359,0.2953,68.662
2338,79.101,0.2839,69.094
2339,78.983,0.2625,69.974
2340,78.251,0.2621,70.304
2341,78.893,0.2746,70.107
2342,79.53,0.2648,70.448
2343,78.913,0.2939,71.163
2344,77.134,0.2805,70.123
2345,77.753,0.2685,70.297
2346,77.297,0.3025,69.481
2347,75.114,0.2953,73.278
2348,75.751,0.2854,74.691
2349,77.411,0.31,74.77
2350,76.665,0.2881,74.788
2351,77.015,0.2798,74.943
2352,76.403,0.2773,74.341
2353,78.339,0.2699,73.817
2354,77.607,0.2933,73.976
2355,78.351,0.2957,76.605
2356,77.625,0.3006,75.335
2357,76.898,0.2873,74.97
2358,76.972,0.2703,73.852
2359,78.83,0.25,75.198
2360,78.789,0.2844,75.38
2361,79.062,0.2739,74.011
2362,79.56,0.2859,74.739
2363,80.625,0.2807,72.345
2364,79.561,0.2818,73.125
2365,79.532,0.2868,74.452
2366,79.178,0.2848,74.105
2367,79.759,0.2641,74.279
2368,80.307,0.2955,74.448
2369,80.048,0.2645,74.782
2370,79.011,0.2751,74.747
2371,78.7,0.2789,73.138
2372,77.932,0.2946,72.981
2373,77.726,0.2667,74.911
2374,78.231,0.283,75.776
2375,77.39,0.2618,73.918
2376,78.301,0.2827,74.065
2377,78.15,0.2821,74.37
2378,80.291,0.2686,73.156
2379,80.107,0.2861,73.386
2380,80.671,0.2833,70.981
2381,79.214,0.2729,71.67
2382,78.5,0.2656,70.751
2383,77.456,0.2593,70.975
2384,79.127,0.253,73.252
2385,78.968,0.2746,72.277
2386,80.251,0.2767,72.247
2387,78.475,0.2871,74.785
2388,78.133,0.2799,77.394
2389,78.025,0.2966,76.184
2390,78.154,0.2964,73.455
2391,78.144,0.3024,72.351
2392,78.355,0.3023,71.82
2393,77.739,0.3194,72.084
2394,78.238,0.3279,71.769
2395,79.331,0.2887,72.65
2396,78.534,0.309,73.271
2397,78.751,0.3123,72.785
2398,78.774,0.3083,71.845
2399,79.436,0.3039,73.207
2400,77.8,0.2949,74.483
2401,77.988,0.2953,74.483
2402,78.674,0.2916,73.624
2403,78.794,0.2789,73.061
2404,79.763,0.2741,71.905
2405,78.862,0.2868,71.859
2406,79.706,0.2745,69.294
2407,79.717,0.265,68.989
2408,80.158,0.2779,70.244
2409,79.689,0.2696,71.45
2410,79.101,0.2846,74.208
2411,79.198,0.2824,75.318
2412,80.019,0.292,74.678
2413,81.16,0.2893,74.27
2414,79.59,0.3056,74.071
2415,78.063,0.3092,74.706
2416,77.982,0.2939,75.266
2417,77.416,0.3027,75.228
2418,79.227,0.3018,75.043
2419,79.657,0.2929,73.065
2420,80.047,0.2887,73.83
2421,80.636,0.2722,73.479
2422,79.708,0.268,73.209
2423,79.524,0.2441,72.44
2424,78.713,0.2566,73.558
2425,78.319,0.2627,71.89
2426,77.54,0.2281,73.604
2427,77.694,0.2413,72.65
2428,76.155,0.2442,72.065
2429,75.496,0.245,73.886
2430,74.763,0.2773,72.998
2431,75.601,0.3019,71.48
2432,75.633,0.304,73.632
2433,76.661,0.2942,73.6
2434,76.997,0.3052,73.78
2435,77.007,0.2756,75.586
2436,76.769,0.285,74.796
2437,76.134,0.2625,73.977
2438,76.17,0.2426,74.771
2439,75.865,0.2568,73.593
2440,77.525,0.2514,71.656
2441,76.103,0.246,75.416
2442,76.452,0.2693,74.817
2443,76.206,0.2771,75.342
2444,78.176,0.2743,74.693
2445,79.514,0.2656,74.779
2446,80.134,0.2825,71.218
2447,80.942,0.2681,70.252
2448,80.683,0.2727,71.774
2449,81.822,0.2639,70.577
2450,80.954,0.2608,71.027
2451,79.277,0.261,70.114
2452,79.881,0.2637,72.471
2453,80.038,0.233,72.806
2454,81.469,0.2489,73.33
2455,81.616,0.2344,75.053
2456,82.558,0.2325,76.209
2457,82.017,0.2354,72.762
2458,82.26,0.2531,71.977
2459,82.28,0.2556,70.161
2460,80.757,0.2297,71.177
2461,80.592,0.2368,71.702
2462,80.433,0.2319,71.691
2463,80.39,0.2218,71.625
2464,80.037,0.2275,70.751
2465,78.721,0.2442,70.395
2466,79.157,0.2264,68.537
2467,78.401,0.2516,68.315
2468,77.45,0.2326,68.273
2469,76.44,0.2483,68.777
2470,76.046,0.2411,69.659
2471,77.216,0.2567,70.962
2472,76.718,0.2341,71.206
2473,76.476,0.2451,69.53
2474,75.862,0.2486,70.722
2475,77.553,0.2687,71.772
2476,78.372,0.2639,72.084
2477,78.093,0.2383,72.565
2478,78.549,0.2265,72.643
2479,76.679,0.2282,71.002
2480,76.402,0.2368,70.813
2481,77.213,0.2232,70.17
2482,77.961,0.198,70.971
2483,77.937,0.2231,71.462
2484,78.012,0.2365,69.85
2485,77.518,0.2208,72.355
2486,77.88,0.233,71.419
2487,79.759,0.2324,71.27
2488,78.955,0.2326,70.353
2489,78.774,0.2364,71.046
2490,79.252,0.2724,70.434
2491,77.545,0.2623,70.292
2492,77.443,0.29,72.149
2493,78.808,0.2827,72.377
2494,78.224,0.2872,71.779
2495,77.295,0.28,72.743
2496,77.381,0.2811,72.637
2497,78.49,0.2968,73.805
2498,77.739,0.2895,73.931
2499,78.373,0.2567,73.838
2500,78.267,0.234,72.966
2501,78.861,0.2583,73.469
2502,77.364,0.238,72.706
2503,76.537,0.222,73.601
2504,75.764,0.2178,75.972
2505,75.549,0.2323,73.551
2506,76.67,0.2291,72.692
2507,76.15,0.2295,71.8
2508,76.622,0.252,72.763
2509,76.923,0.2402,71.585
2510,76.352,0.2519,73.018
2511,77.594,0.2657,72.278
2512,79.442,0.2547,72.605
2513,81.077,0.2282,71.818
2514,81.958,0.2517,70.118
2515,80.42,0.2474,70.365
2516,79.41,0.2228,71.757
2517,77.922,0.2535,71.453
2518,77.858,0.2671,71.401
2519,76.909,0.2654,74.42
2520,77.561,0.2652,72.979
2521,78.431,0.2673,71.597
2522,77.455,0.2653,73.066
2523,78.123,0.2595,75.653
2524,77.619,0.2608,73.763
2525,78.249,0.2543,74.346
2526,78.676,0.2694,74.672
2527,78.587,0.2816,71.544
2528,78.249,0.2615,71.297
2529,80.076,0.271,70.624
2530,81.907,0.2676,71.17
2531,79.699,0.2914,71.782
2532,80.433,0.2678,73.349
2533,79.126,0.2632,75.592
2534,79.266,0.2533,76.002
2535,79.479,0.2634,74.992
2536,78.796,0.2628,75.735
2537,79.935,0.2616,77.128
2538,79.681,0.2515,78.235
2539,79.954,0.2642,79.353
2540,79.674,0.2724,78.496
2541,80.733,0.2818,76.632
2542,79.807,0.2649,75.838
2543,78.954,0.2812,75.299
2544,79.878,0.2688,74.845
2545,80.141,0.2868,75.03
2546,79.292,0.2883,73.896
2547,78.879,0.2902,75.004
2548,79.844,0.2926,76.576
2549,78.684,0.2994,74.875
2550,78.179,0.2648,73.816
2551,79.088,0.2764,73.773
2552,79.687,0.2674,75.559
2553,80.968,0.2673,74.313
2554,79.415,0.2828,74.578
2555,77.985,0.2722,74.323
2556,79.974,0.2747,73.841
2557,78.989,0.2648,72.507
2558,77.975,0.2688,73.175
2559,78.504,0.2544,73.036
2560,79.245,0.268,73.904
2561,78.892,0.2775,73.7
2562,78.335,0.2733,72.781
2563,78.386,0.2531,71.81
2564,79.595,0.2674,72.038
2565,80.609,0.276,72.55
2566,79.971,0.2635,72.413
2567,78.77,0.2613,73.228
2568,79.493,0.2619,74.736
2569,78.898,0.2468,73.794
2570,77.321,0.26,74.921
2571,78.017,0.2607,73.508
2572,76.887,0.2391,72.314
2573,77.006,0.2347,70.934
2574,79.052,0.225,72.605
2575,79.792,0.2271,74.615
2576,80.059,0.2156,76.165
2577,79.708,0.2227,73.422
2578,81.772,0.2347,72.827
2579,80.426,0.2474,73.628
2580,82.309,0.2481,74.57
2581,82.358,0.2436,73.693
2582,82.976,0.2538,72.874
2583,83.273,0.223,74.5
2584,84.192,0.2502,75.848
2585,84.487,0.2297,77.852
2586,84.461,0.2265,76.228
2587,84.658,0.2324,76.282
2588,83.221,0.2573,76.736
2589,81.832,0.2793,74.946
2590,80.952,0.262,73.782
2591,81.413,0.2567,75.425
2592,80.601,0.2481,74.37
2593,80.773,0.2828,75.242
2594,81.152,0.2863,74.236
2595,81.745,0.2826,72.166
2596,81.825,0.2871,72.906
2597,80.57,0.2889,72.862
2598,79.964,0.2769,71.854
2599,79.089,0.265,71.908
2600,79.67,0.2618,73.422
2601,79.856,0.2584,74.077
2602,80.653,0.2455,74.99
2603,78.594,0.2464,74.09
2604,79.413,0.246,74.452
2605,79.049,0.2503,73.923
2606,77.772,0.2689,75.264
2607,78.048,0.2583,74.641
2608,78.967,0.2497,75.887
2609,79.569,0.2413,75.266
2610,80.293,0.2365,74.784
2611,80.395,0.2304,75.443
2612,79.46,0.2183,76.581
2613,79.272,0.2326,72.709
2614,80.742,0.2298,73.466
2615,80.661,0.2496,72.072
2616,80.87,0.2513,71.262
2617,81.006,0.2287,73.264
2618,80.894,0.2245,73.666
2619,79.483,0.2253,75.992
2620,79.703,0.2386,75.968
2621,79.972,0.2528,75.511
2622,80.989,0.2511,76.308
2623,81.713,0.2518,77.669
2624,80.226,0.2436,76.225
2625,80.49,0.2647,75.604
2626,80.65,0.2457,75.541
2627,80.761,0.234,76.635
2628,81.645,0.236,74.35
2629,82.383,0.2468,75.958
2630,82.588,0.2248,76.064
2631,83.192,0.2346,74.163
2632,83.126,0.2279,74.139
2633,82.117,0.2263,72.584
2634,83.1,0.2391,70.58
2635,82.111,0.2349,69.692
2636,81.305,0.2274,71.834
2637,81.65,0.2101,73.154
2638,81.088,0.1984,75.099
2639,80.678,0.2089,74.793
2640,81.034,0.2357,74.463
2641,83.288,0.2421,75.916
2642,82.836,0.2565,74.609
2643,82.084,0.2565,77.131
2644,81.867,0.2539,76.126
2645,80.839,0.2461,76.692
2646,81.485,0.2462,75.667
2647,80.413,0.2414,75.59
2648,79.007,0.2322,76.495
2649,79.899,0.2167,74.531
2650,80.485,0.2106,74.394
2651,79.885,0.223,74.373
2652,80.736,0.2307,72.824
2653,81.065,0.2116,73.371
2654,79.703,0.2268,74.259
2655,79.464,0.2119,74.78
2656,80.298,0.2212,77.213
2657,79.918,0.2127,76.043
2658,79.592,0.2269,74.185
2659,79.548,0.2277,73.832
2660,80.08,0.215,73.352
2661,80.761,0.2342,75.073
2662,81.191,0.2334,75.196
2663,81.877,0.2628,73.598
2664,80.637,0.258,73.406
2665,79.811,0.272,74.948
2666,80.097,0.2621,75.444
2667,80.044,0.2542,74.026
2668,80.267,0.2764,75.357
2669,80.819,0.2727,75.078
2670,81.086,0.2686,76.765
2671,81.893,0.2651,75.574
2672,81.13,0.2588,75.689
2673,81.078,0.2523,77.848
2674,82.08,0.25,77.664
2675,81.899,0.2242,74.895
2676,81.05,0.2169,75.553
2677,79.658,0.2048,75.127
2678,79.052,0.2114,73.832
2679,78.908,0.2091,73.821
2680,80.207,0.2113,73.007
2681,80.002,0.2298,73.072
2682,80.074,0.2365,72.299
2683,79.504,0.2323,70.943
2684,80.755,0.2428,72.719
2685,80.555,0.2589,74.349
2686,79.593,0.2719,74.362
2687,79.849,0.2598,74.821
2688,81.948,0.2429,72.769
2689,80.725,0.2451,71.235
2690,81.198,0.2501,72.527
2691,81.37,0.2581,71.193
2692,81.809,0.2528,73.148
2693,81.44,0.2474,74.212
2694,82.514,0.2499,75.69
2695,82.858,0.2157,75.522
2696,82.083,0.2133,75.866
