Episode,mIoU,Geo_MAE,Success_Rate
1818,79.28,0.2331,76.948
1819,80.3,0.2406,77.256
1820,80.676,0.2286,77.558
1821,81.121,0.2283,79.188
1822,81.795,0.2342,78.457
1823,80.709,0.2355,77.862
1824,81.533,0.259,78.5
1825,81.705,0.2519,81.216
1826,82.867,0.2375,80.643
1827,83.193,0.2355,80.589
1828,81.944,0.2421,78.822
1829,81.945,0.2435,78.178
1830,81.867,0.243,79.24
1831,82.515,0.2389,78.064
1832,83.048,0.2322,78.173
1833,83.264,0.2371,78.268
1834,84.273,0.224,80.773
1835,82.046,0.2388,80.812
1836,82.325,0.222,79.619
1837,83.368,0.2089,80.997
1838,83.847,0.2298,81.605
1839,82.347,0.2353,80.305
1840,81.447,0.2542,80.383
1841,80.438,0.2566,79.177
1842,81.165,0.2734,81.492
1843,81.02,0.2568,80.036
1844,81.576,0.2404,78.427
1845,81.985,0.2394,78.481
1846,83.066,0.2556,81.121
1847,82.772,0.2355,81.119
1848,82.121,0.2525,80.873
1849,81.069,0.2379,79.34
1850,81.54,0.236,79.342
1851,82.256,0.2634,78.827
1852,82.882,0.2674,78.441
1853,82.74,0.2669,78.445
1854,82.04,0.2591,77.712
1855,81.818,0.2523,77.47
1856,82.62,0.2608,80.822
1857,83.582,0.2368,82.619
1858,82.956,0.2397,82.486
1859,83.247,0.2174,81.696
1860,82.784,0.2044,79.627
1861,82.629,0.2054,81.8
1862,81.334,0.2158,81.618
1863,81.158,0.2124,80.161
1864,80.929,0.2182,79.994
1865,80.008,0.2299,78.694
1866,80.175,0.2242,78.649
1867,81.668,0.2376,78.481
1868,82.637,0.2323,80.418
1869,82.648,0.2112,80.467
1870,81.989,0.2105,78.269
1871,83.121,0.218,77.072
1872,83.33,0.2294,77.398
1873,82.208,0.2141,78.288
1874,82.399,0.2279,77.948
1875,82.177,0.2351,77.772
1876,83.484,0.2408,77.798
1877,84.866,0.2284,78.382
1878,84.758,0.2287,80.101
1879,85.031,0.232,78.018
1880,85.648,0.2375,78.567
1881,84.475,0.2373,80.49
1882,83.665,0.2107,78.692
1883,82.081,0.2272,80.189
1884,81.752,0.2368,78.466
1885,82.683,0.2355,80.483
1886,82.058,0.249,81.809
1887,82.077,0.2457,82.782
1888,80.25,0.2305,81.921
1889,80.229,0.2099,81.674
1890,80.877,0.2126,81.639
1891,79.621,0.2375,82.125
1892,80.19,0.2418,81.96
1893,79.351,0.2382,81.501
1894,78.154,0.2366,83.599
1895,78.512,0.2502,82.933
1896,80.357,0.2468,81.02
1897,80.293,0.2516,82.616
1898,79.881,0.2505,82.741
1899,81.937,0.228,82.731
1900,81.629,0.2419,80.549
1901,81.547,0.2398,80.412
1902,81.003,0.224,79.939
1903,80.502,0.2377,81.02
1904,80.028,0.2265,80.836
1905,79.815,0.2184,81.454
1906,79.454,0.2276,81.112
1907,80.097,0.2289,81.165
1908,80.521,0.2303,81.566
1909,80.121,0.232,79.894
1910,79.829,0.2435,81.023
1911,80.721,0.2471,80.316
1912,80.612,0.2515,78.399
1913,81.044,0.2538,78.702
1914,81.261,0.2619,79.521
1915,81.121,0.2496,78.696
1916,81.747,0.249,78.718
1917,83.485,0.2247,79.174
1918,82.844,0.2257,78.434
1919,81.697,0.2263,77.375
1920,80.699,0.2355,78.334
1921,80.387,0.2358,77.734
1922,80.228,0.2347,77.981
1923,81.888,0.2433,79.122
1924,81.301,0.2315,79.075
1925,80.976,0.2252,79.405
1926,80.067,0.2238,79.526
1927,80.489,0.2505,78.541
1928,80.654,0.2521,77.326
1929,80.145,0.2393,75.924
1930,80.222,0.2503,76.86
1931,80.121,0.2659,77.577
1932,80.301,0.2467,78.731
1933,80.592,0.2568,78.266
1934,81.6,0.2523,78.319
1935,82.611,0.2561,78.041
1936,82.23,0.2717,77.722
1937,81.822,0.271,77.72
1938,81.907,0.257,77.954
1939,82.666,0.256,79.065
1940,82.251,0.2604,78.842
1941,82.814,0.2554,77.378
1942,82.447,0.2529,78.564
1943,82.481,0.2309,76.574
1944,83.277,0.2423,78.188
1945,82.594,0.23,79.57
1946,83.05,0.229,79.013
1947,84.972,0.2361,79.637
1948,85.556,0.2193,81.039
1949,83.301,0.214,81.804
1950,82.57,0.2048,80.673
1951,81.602,0.1938,81.164
1952,81.738,0.2306,79.954
1953,80.905,0.2342,79.173
1954,81.397,0.2445,78.932
1955,81.564,0.2451,79.121
1956,82.135,0.2365,79.338
1957,81.398,0.2273,80.477
1958,80.665,0.2118,79.505
1959,80.78,0.2013,79.067
1960,78.744,0.199,78.837
1961,77.099,0.2068,78.913
1962,76.987,0.2056,78.525
1963,76.165,0.1969,80.124
1964,76.659,0.2028,80.964
1965,75.117,0.1946,80.879
1966,77.789,0.2106,83.422
1967,77.336,0.2017,81.61
1968,78.529,0.2068,82.589
1969,79.799,0.2098,81.929
1970,80.596,0.2086,81.499
1971,81.485,0.2093,81.772
1972,83.036,0.2115,82.398
1973,81.797,0.2021,84.391
1974,82.259,0.2031,82.602
1975,80.603,0.2033,81.981
1976,81.417,0.2017,82.294
1977,81.991,0.2193,82.515
1978,82.461,0.1991,82.5
1979,82.988,0.1936,82.104
1980,84.32,0.2184,80.162
1981,84.281,0.2202,78.828
1982,86.0,0.2224,77.799
1983,85.288,0.2237,77.563
1984,85.435,0.2054,78.408
1985,84.558,0.1955,81.914
1986,82.357,0.1861,81.488
1987,81.743,0.1972,82.062
1988,82.578,0.2234,81.774
1989,81.351,0.2307,81.344
1990,82.483,0.2418,80.206
1991,83.414,0.2397,79.896
1992,82.673,0.242,80.072
1993,82.634,0.2503,80.848
1994,82.797,0.2494,79.099
1995,83.169,0.2608,80.316
1996,84.083,0.2643,80.345
1997,84.402,0.2634,80.051
1998,83.314,0.2637,79.322
1999,83.442,0.2568,79.21
2000,82.873,0.2563,78.73
2001,82.635,0.2533,79.13
2002,82.78,0.2391,80.527
2003,82.265,0.2551,80.171
2004,82.482,0.2486,79.448
2005,81.335,0.2541,80.201
2006,84.3,0.2544,82.851
2007,84.686,0.2438,82.817
2008,83.542,0.252,80.202
2009,84.657,0.2403,81.531
2010,84.208,0.2604,80.518
2011,83.283,0.2516,81.898
2012,84.352,0.2455,79.47
2013,83.719,0.2628,80.031
2014,82.859,0.263,80.79
2015,83.172,0.2502,82.33
2016,83.217,0.2485,82.492
2017,83.798,0.2449,83.597
2018,83.513,0.2509,84.558
2019,83.454,0.2556,84.673
2020,84.044,0.2548,82.532
2021,82.193,0.2555,83.283
2022,81.878,0.2371,82.502
2023,82.193,0.2585,82.338
2024,80.21,0.2552,82.205
2025,82.086,0.2578,84.464
2026,81.86,0.2593,85.972
2027,83.301,0.2552,87.857
2028,83.209,0.2627,86.102
2029,82.629,0.2676,85.855
2030,81.632,0.2738,86.26
2031,81.182,0.2639,85.469
2032,80.548,0.2475,85.572
2033,81.467,0.2373,86.063
2034,82.061,0.2428,85.922
2035,81.118,0.2451,84.92
2036,81.676,0.2327,82.249
2037,82.061,0.2221,83.677
2038,83.538,0.1972,84.218
2039,81.44,0.2161,83.566
2040,82.735,0.2017,84.516
2041,82.069,0.2147,83.669
2042,82.664,0.2207,83.411
2043,83.651,0.2172,80.606
2044,82.655,0.233,79.87
2045,81.116,0.2449,80.384
2046,82.487,0.2455,81.727
2047,82.605,0.2436,80.645
2048,82.016,0.2516,79.643
2049,82.972,0.2631,81.313
2050,83.267,0.2539,81.908
2051,84.57,0.2386,83.369
2052,83.807,0.24,83.417
2053,83.955,0.2376,83.812
2054,84.283,0.2344,83.858
2055,84.479,0.2246,81.616
2056,83.65,0.2345,80.504
2057,86.075,0.2251,81.257
2058,85.355,0.2261,80.688
2059,84.508,0.2232,80.382
2060,83.898,0.2352,81.206
2061,82.298,0.2341,81.466
2062,81.76,0.2515,82.083
2063,82.0,0.2629,82.48
2064,80.453,0.2749,82.161
2065,81.754,0.2598,81.794
2066,81.848,0.2705,82.065
2067,82.15,0.2585,81.329
2068,82.605,0.2526,82.913
2069,82.714,0.2642,82.363
2070,83.788,0.2833,80.368
2071,83.057,0.2517,80.296
2072,82.141,0.2455,79.215
2073,81.991,0.2536,80.291
2074,81.758,0.2593,82.147
2075,82.929,0.2358,81.201
2076,81.534,0.2416,80.365
2077,82.271,0.2519,78.892
2078,83.767,0.2527,79.392
2079,83.69,0.2531,81.173
2080,83.847,0.2467,78.705
2081,83.83,0.2447,79.405
2082,83.242,0.2487,80.569
2083,83.47,0.2474,81.418
2084,83.568,0.2608,81.702
2085,83.696,0.2418,80.852
2086,82.908,0.2591,79.751
2087,82.521,0.2351,81.363
2088,83.961,0.2585,80.457
2089,83.254,0.2464,80.043
2090,83.18,0.2127,80.594
2091,81.636,0.2054,80.211
2092,81.622,0.2143,82.198
2093,82.402,0.2283,81.954
2094,82.302,0.2201,81.517
2095,82.384,0.2427,82.937
2096,83.224,0.2409,82.921
2097,83.206,0.2311,82.67
2098,83.649,0.2323,82.857
2099,84.81,0.2202,82.065
2100,84.236,0.2222,81.744
2101,84.702,0.2107,82.97
2102,84.111,0.214,82.281
2103,83.073,0.2171,83.642
2104,83.451,0.2302,82.826
2105,82.725,0.2422,79.856
2106,83.974,0.2216,80.894
2107,83.889,0.2021,80.047
2108,82.496,0.2068,81.459
2109,82.758,0.1998,81.24
2110,84.256,0.1788,77.331
2111,84.791,0.1899,77.63
2112,84.413,0.1964,76.782
2113,86.162,0.198,75.585
2114,85.921,0.2079,77.257
2115,84.884,0.2014,78.568
2116,84.093,0.2198,78.681
2117,83.432,0.2238,80.192
2118,83.77,0.2067,80.854
2119,84.602,0.1859,80.506
2120,84.031,0.192,83.837
2121,83.799,0.1998,82.991
2122,83.191,0.1929,82.016
2123,83.393,0.1898,82.67
2124,83.238,0.1998,83.984
2125,81.957,0.2025,84.272
2126,83.13,0.2144,82.924
2127,83.222,0.2245,83.149
2128,83.129,0.2231,84.005
2129,82.539,0.2328,81.179
2130,83.24,0.2311,82.617
2131,83.531,0.2296,82.062
2132,84.342,0.2292,83.592
2133,85.199,0.2155,83.541
2134,84.601,0.2141,81.927
2135,84.831,0.2168,80.874
2136,84.707,0.2164,81.341
2137,84.649,0.2091,81.215
2138,83.222,0.2035,82.438
2139,84.867,0.2081,82.59
2140,84.148,0.2104,82.96
2141,84.864,0.1897,80.36
2142,84.965,0.1847,80.281
2143,84.695,0.2016,82.001
2144,83.757,0.2169,80.359
2145,83.696,0.219,81.269
2146,83.279,0.2365,82.203
2147,84.903,0.2432,81.926
2148,82.914,0.2511,81.404
2149,83.692,0.2352,79.106
2150,83.544,0.2356,79.71
2151,83.148,0.2365,77.717
2152,82.21,0.242,78.89
2153,81.782,0.2305,79.586
2154,81.874,0.2312,79.41
2155,81.889,0.2352,79.086
2156,83.81,0.2478,78.981
2157,83.514,0.238,78.621
2158,85.903,0.2548,79.971
2159,84.713,0.2449,80.538
2160,83.988,0.2485,81.912
2161,82.559,0.2436,81.388
2162,81.172,0.2356,82.916
2163,81.017,0.2299,84.055
2164,83.465,0.2143,83.197
2165,82.922,0.2283,83.219
2166,81.815,0.2289,83.763
2167,82.724,0.2293,83.949
2168,82.949,0.2423,83.369
2169,84.841,0.2449,82.435
2170,85.169,0.2477,83.155
2171,85.265,0.2532,85.505
2172,85.28,0.2281,84.059
2173,83.558,0.2502,85.374
2174,82.97,0.2591,83.867
2175,83.15,0.2441,83.378
2176,82.234,0.2351,83.046
2177,82.066,0.2344,84.748
2178,82.603,0.2429,81.207
2179,81.951,0.2479,82.511
2180,82.541,0.2421,83.048
2181,82.005,0.2323,83.451
2182,81.343,0.24,81.001
2183,82.652,0.2416,80.81
2184,82.758,0.274,81.239
2185,81.625,0.2571,81.207
2186,80.803,0.2482,80.245
2187,80.962,0.2581,80.561
2188,80.999,0.2522,80.277
2189,81.316,0.2193,82.373
2190,81.963,0.2177,80.836
2191,81.843,0.2094,80.992
2192,81.299,0.2073,81.19
2193,82.379,0.2104,81.396
2194,80.687,0.2176,80.528
2195,81.449,0.2363,79.762
2196,82.77,0.2427,81.273
2197,82.033,0.2361,81.172
2198,81.629,0.2388,81.467
2199,82.355,0.2391,82.129
2200,81.92,0.2387,81.148
2201,82.369,0.239,83.79
2202,80.969,0.2418,84.352
2203,80.168,0.2513,82.811
2204,80.089,0.2328,82.198
2205,80.465,0.2385,82.887
2206,82.362,0.2436,82.109
2207,82.777,0.2215,80.04
2208,83.575,0.2358,79.174
2209,83.705,0.2559,80.669
2210,83.743,0.2366,80.027
2211,83.116,0.2422,78.571
2212,81.315,0.219,79.391
2213,81.532,0.2339,78.521
2214,83.143,0.2401,80.494
2215,83.885,0.2473,81.474
2216,82.862,0.2547,82.564
2217,81.869,0.2674,80.988
2218,81.269,0.2614,79.619
2219,81.408,0.2586,76.986
2220,81.199,0.2661,80.577
2221,79.824,0.2616,81.977
2222,80.109,0.2586,82.226
2223,80.85,0.2497,83.808
2224,80.299,0.2357,81.915
2225,82.099,0.2107,81.105
2226,83.071,0.211,80.814
2227,81.096,0.2122,81.142
2228,80.344,0.2026,82.299
2229,82.042,0.222,82.961
2230,83.192,0.2354,83.221
2231,83.016,0.2277,82.978
2232,84.745,0.2293,82.501
2233,83.694,0.2216,83.97
2234,84.077,0.2315,83.143
2235,84.301,0.2167,83.637
2236,84.294,0.2064,84.221
2237,84.584,0.2268,84.615
2238,84.212,0.2414,86.172
2239,83.25,0.2415,85.588
2240,82.879,0.2389,86.124
2241,83.332,0.253,84.542
2242,81.529,0.2372,83.347
2243,81.764,0.2316,83.875
2244,81.856,0.2467,82.281
2245,82.338,0.2468,83.879
2246,82.105,0.2678,83.002
2247,83.537,0.2521,83.146
2248,83.858,0.2378,83.221
2249,83.277,0.2286,82.505
2250,82.837,0.2256,80.366
2251,83.013,0.2211,79.728
2252,82.408,0.2111,80.181
2253,82.092,0.2233,81.611
2254,82.604,0.2208,81.664
2255,81.797,0.208,81.614
2256,82.287,0.195,81.276
2257,83.206,0.1858,80.611
2258,83.95,0.2031,81.885
2259,85.234,0.1904,82.125
2260,84.597,0.1962,83.089
2261,83.992,0.2131,83.568
2262,83.046,0.2055,84.048
2263,84.199,0.2167,87.578
2264,83.294,0.2086,86.358
2265,82.679,0.1873,87.048
2266,82.28,0.2038,85.809
2267,82.999,0.195,84.849
2268,82.071,0.2078,86.146
2269,82.614,0.1951,85.148
2270,82.005,0.2251,84.893
2271,83.849,0.2276,85.593
2272,84.468,0.2304,86.502
2273,85.692,0.2292,85.858
2274,85.563,0.2273,87.536
2275,84.342,0.2272,85.833
2276,83.265,0.2498,84.508
2277,82.932,0.2375,84.887
2278,84.305,0.2474,85.275
2279,83.658,0.2387,85.319
2280,82.708,0.2525,86.093
2281,82.364,0.2328,85.367
2282,82.6,0.2614,84.163
2283,83.783,0.2616,83.459
2284,83.356,0.2576,82.415
2285,82.71,0.2712,82.24
2286,82.414,0.2633,81.345
2287,81.99,0.2624,80.384
2288,81.311,0.2447,79.746
2289,81.66,0.237,78.825
2290,82.547,0.2415,77.568
2291,83.967,0.2485,81.874
2292,84.044,0.2334,82.2
2293,83.983,0.2236,82.997
2294,83.292,0.2203,81.781
2295,84.025,0.2263,80.917
2296,84.744,0.2376,81.193
2297,84.276,0.2442,81.616
2298,84.077,0.2465,81.817
2299,83.466,0.219,80.348
2300,82.525,0.2344,82.139
2301,81.251,0.2305,82.857
2302,82.05,0.225,83.667
2303,82.069,0.2096,85.166
2304,81.238,0.2266,83.593
2305,81.071,0.2263,84.203
2306,83.45,0.2479,84.501
2307,83.741,0.2349,84.156
2308,83.351,0.2091,84.164
2309,82.569,0.2136,82.722
2310,81.496,0.2184,82.549
2311,82.867,0.2316,83.069
2312,82.718,0.2263,82.316
2313,83.247,0.2263,81.559
2314,82.812,0.2323,82.689
2315,83.675,0.2384,84.292
2316,83.201,0.2302,83.794
2317,84.753,0.2203,85.659
2318,84.262,0.22,85.688
2319,82.783,0.218,84.533
2320,82.038,0.2318,84.289
2321,82.033,0.2121,83.858
2322,81.563,0.2169,84.081
2323,81.407,0.2476,84.256
2324,83.734,0.2466,80.65
2325,83.555,0.2485,80.062
2326,84.094,0.2577,78.199
2327,83.176,0.2132,78.433
2328,83.203,0.2397,80.232
2329,84.085,0.2475,82.418
2330,83.287,0.2474,81.679
2331,84.065,0.2331,81.406
2332,82.592,0.2217,80.157
2333,81.024,0.2295,80.569
2334,81.308,0.2148,82.665
2335,81.227,0.2203,81.888
2336,81.808,0.2265,82.149
2337,83.023,0.2343,80.981
2338,82.644,0.2085,82.253
2339,83.864,0.2198,82.929
2340,85.261,0.2197,82.098
2341,85.187,0.2343,83.635
2342,85.67,0.2207,84.579
2343,85.788,0.2264,85.923
2344,86.538,0.2399,86.775
2345,86.081,0.2295,87.365
2346,86.178,0.224,87.6
2347,85.224,0.2243,87.994
2348,86.207,0.2219,86.886
2349,86.41,0.2219,87.176
2350,86.535,0.2163,87.535
2351,85.492,0.2168,87.483
2352,84.423,0.2338,88.196
2353,84.88,0.2361,86.401
2354,83.372,0.2253,85.153
2355,83.501,0.2235,85.106
2356,83.858,0.2287,84.299
2357,84.128,0.2199,83.723
2358,85.974,0.2264,83.411
2359,85.709,0.2461,83.867
2360,85.105,0.2522,84.316
2361,84.885,0.2526,84.797
2362,85.581,0.2525,84.817
2363,86.141,0.252,84.32
2364,83.339,0.2364,82.906
2365,83.257,0.2416,82.232
2366,82.62,0.2528,82.377
2367,82.236,0.2309,82.521
2368,81.489,0.2314,82.094
2369,82.651,0.2313,82.342
2370,82.52,0.2337,83.923
2371,82.62,0.2372,81.298
2372,83.379,0.2203,81.333
2373,83.915,0.2362,81.468
2374,84.451,0.2482,81.583
2375,85.027,0.227,79.149
2376,84.97,0.2195,80.941
2377,84.37,0.2197,81.659
2378,84.846,0.2307,82.592
2379,84.902,0.2082,80.706
2380,84.783,0.2177,80.272
2381,84.563,0.196,79.564
2382,83.717,0.2078,80.155
2383,84.995,0.2188,81.08
2384,82.795,0.2028,81.053
2385,82.289,0.2169,81.594
2386,81.825,0.2355,80.617
2387,82.373,0.2436,81.348
2388,82.066,0.2443,83.518
2389,84.295,0.2325,80.313
2390,84.665,0.2505,79.6
2391,84.936,0.2372,80.81
2392,83.718,0.261,78.593
2393,83.192,0.251,77.464
2394,84.042,0.2385,79.156
2395,86.152,0.2287,80.03
2396,86.581,0.2272,80.989
2397,85.812,0.2498,80.797
2398,86.082,0.2308,81.257
2399,86.225,0.2282,83.659
2400,86.533,0.2266,84.457
2401,87.326,0.2402,84.908
2402,87.517,0.2497,82.207
2403,87.779,0.2477,83.067
2404,87.454,0.2306,82.113
2405,85.65,0.255,83.435
2406,85.537,0.2386,84.595
2407,84.819,0.2497,85.101
2408,84.219,0.2456,85.629
2409,83.288,0.2382,84.566
2410,82.407,0.2334,82.171
2411,82.68,0.2348,80.359
2412,81.488,0.2275,79.234
2413,82.441,0.241,79.777
2414,84.226,0.2144,80.574
2415,83.924,0.1965,81.47
2416,85.007,0.2082,81.63
2417,86.049,0.199,80.715
2418,85.793,0.1915,81.635
2419,85.324,0.2116,82.543
2420,83.554,0.2143,83.061
2421,82.739,0.2158,84.176
2422,83.333,0.2113,82.553
2423,82.652,0.2005,82.949
2424,82.056,0.1987,83.696
2425,81.451,0.1973,82.011
2426,80.749,0.1871,83.966
2427,79.879,0.1999,83.14
2428,81.066,0.2101,82.062
2429,81.301,0.211,82.652
2430,81.237,0.2231,83.4
2431,82.114,0.2185,84.604
2432,81.659,0.2248,85.112
2433,81.965,0.2219,84.209
2434,83.393,0.2392,82.751
2435,82.911,0.2347,83.165
2436,83.983,0.2315,83.662
2437,83.56,0.2246,84.011
2438,83.084,0.2247,82.754
2439,83.348,0.2272,83.662
2440,84.13,0.2199,82.292
2441,83.321,0.2163,79.781
2442,82.255,0.1898,80.157
2443,82.197,0.2094,80.839
2444,82.844,0.1986,79.77
2445,83.935,0.1898,81.517
2446,84.8,0.2096,81.434
2447,84.639,0.202,82.988
2448,84.623,0.1977,82.604
2449,84.361,0.2001,82.927
2450,84.843,0.1961,84.323
2451,84.303,0.1975,84.206
2452,84.674,0.196,83.903
2453,83.609,0.1992,83.157
2454,83.846,0.212,81.295
2455,83.503,0.2106,80.368
2456,84.1,0.2017,79.043
2457,83.734,0.2041,80.081
2458,85.371,0.2029,80.551
2459,83.91,0.2046,81.239
2460,84.097,0.1993,79.554
2461,85.06,0.1938,79.317
2462,86.41,0.2108,80.928
2463,84.488,0.2093,79.666
2464,83.849,0.2176,79.543
2465,84.23,0.2235,79.294
2466,84.727,0.2123,81.086
2467,84.459,0.1965,80.823
2468,83.716,0.1924,80.437
2469,84.846,0.1833,80.834
2470,83.434,0.154,80.344
2471,83.843,0.182,82.693
2472,84.673,0.171,84.051
2473,84.668,0.1621,83.457
2474,82.478,0.1674,84.492
2475,82.294,0.18,84.515
2476,83.886,0.1987,85.145
2477,83.678,0.2217,85.952
2478,83.967,0.2079,85.441
2479,83.293,0.2086,86.733
2480,82.656,0.2092,86.489
2481,82.6,0.21,87.512
2482,82.258,0.2164,85.694
2483,82.338,0.2215,84.104
2484,84.043,0.2156,84.09
2485,83.534,0.2153,82.12
2486,82.464,0.1969,82.976
2487,82.232,0.1881,83.169
2488,82.375,0.1984,83.964
2489,83.499,0.2022,85.528
2490,82.609,0.2047,83.357
2491,82.613,0.1987,82.523
2492,83.562,0.2088,85.601
2493,83.108,0.2241,86.33
2494,83.394,0.2093,88.915
2495,82.279,0.2025,88.914
2496,83.078,0.2168,88.71
2497,83.21,0.2423,88.458
2498,84.769,0.246,88.119
2499,83.013,0.2317,87.898
2500,82.436,0.2337,86.494
2501,82.536,0.2378,87.571
2502,80.798,0.241,86.284
2503,80.849,0.22,85.397
2504,81.532,0.2398,83.707
2505,82.33,0.2332,84.474
2506,81.995,0.2289,84.557
2507,83.268,0.2071,83.971
2508,83.308,0.2044,84.439
2509,83.087,0.1907,82.523
2510,83.018,0.1929,80.665
2511,82.121,0.1882,81.414
2512,82.472,0.2051,83.553
2513,83.049,0.2005,84.949
2514,82.294,0.1977,83.354
2515,82.218,0.2101,82.198
2516,80.259,0.226,83.195
2517,80.241,0.2234,86.054
2518,81.161,0.2081,85.921
2519,82.813,0.1835,86.082
2520,82.832,0.1871,87.292
2521,83.151,0.1771,84.963
2522,84.77,0.1781,85.685
2523,85.864,0.1865,86.401
2524,86.78,0.1902,86.139
2525,86.458,0.2075,85.498
2526,85.65,0.1979,84.826
2527,86.906,0.1924,83.769
2528,86.556,0.1871,85.969
2529,87.525,0.1857,87.873
2530,85.671,0.1825,89.247
2531,85.498,0.1474,85.274
2532,84.514,0.165,84.15
2533,83.685,0.1641,84.735
2534,84.533,0.1924,85.091
2535,83.908,0.1835,82.595
2536,83.917,0.1761,83.485
2537,85.567,0.1672,81.835
2538,86.496,0.1875,83.827
2539,87.305,0.2031,84.074
2540,85.83,0.1926,85.077
2541,85.275,0.1965,83.312
2542,84.625,0.1978,84.141
2543,84.457,0.204,84.202
2544,85.238,0.2008,84.391
2545,85.746,0.2047,85.11
2546,87.936,0.2035,83.993
2547,86.864,0.2112,83.651
2548,86.01,0.2141,84.514
2549,85.364,0.2073,85.506
2550,84.435,0.2098,86.187
2551,83.667,0.1999,84.876
2552,83.577,0.1964,86.032
2553,84.651,0.2068,84.385
2554,84.412,0.2398,86.263
2555,83.795,0.2438,84.925
2556,84.36,0.2417,85.163
2557,85.099,0.2361,83.806
2558,86.398,0.2257,84.683
2559,85.621,0.2225,84.029
2560,83.391,0.2203,83.108
2561,83.611,0.2194,85.216
2562,84.806,0.1984,85.102
2563,86.189,0.2057,82.76
2564,83.555,0.2073,83.16
2565,82.453,0.2009,82.582
2566,83.93,0.2106,84.663
2567,83.948,0.22,83.262
2568,84.171,0.2357,84.329
2569,83.197,0.2332,87.109
2570,84.121,0.2272,86.436
2571,83.233,0.2109,86.529
2572,81.843,0.2166,87.107
2573,82.542,0.2085,86.422
2574,83.448,0.1989,86.151
2575,83.872,0.1928,86.508
2576,84.539,0.191,85.503
2577,84.43,0.1933,86.869
2578,83.868,0.1917,86.524
2579,82.379,0.1873,85.476
2580,82.149,0.196,85.032
2581,82.543,0.1775,86.686
2582,84.471,0.1896,85.27
2583,84.973,0.1851,87.567
2584,84.852,0.1823,85.853
2585,84.75,0.1929,84.764
2586,84.442,0.1767,85.537
2587,85.48,0.1891,85.298
2588,85.799,0.1973,87.571
2589,87.11,0.1844,85.506
2590,86.457,0.1729,85.349
2591,87.01,0.1619,85.578
2592,87.349,0.1988,85.83
2593,87.926,0.207,88.046
2594,87.6,0.1866,86.648
2595,87.45,0.165,85.04
2596,86.518,0.1768,84.714
2597,85.908,0.1797,84.552
2598,85.756,0.1824,82.896
2599,86.001,0.17,83.215
2600,86.478,0.1765,82.393
2601,86.975,0.1675,83.293
2602,87.44,0.164,82.303
2603,87.067,0.1772,84.047
2604,86.393,0.1797,84.875
2605,87.017,0.1839,84.075
2606,85.752,0.1765,84.245
2607,86.351,0.1649,84.441
2608,87.001,0.1672,84.087
2609,86.305,0.1466,83.747
2610,86.17,0.1624,83.715
2611,85.265,0.1835,83.425
2612,84.882,0.1802,83.963
2613,85.157,0.1756,86.458
2614,84.726,0.1805,85.134
2615,84.233,0.1683,86.463
2616,83.093,0.183,86.199
2617,84.669,0.199,85.935
2618,85.842,0.1973,83.109
2619,86.503,0.1837,84.242
2620,86.84,0.1796,83.731
2621,86.966,0.2086,82.692
2622,84.297,0.222,85.292
2623,84.572,0.2463,86.924
2624,86.099,0.2386,87.858
2625,86.797,0.2284,85.919
2626,85.293,0.207,85.036
2627,84.868,0.2037,83.636
2628,84.514,0.2,84.668
2629,85.659,0.2148,83.921
2630,86.685,0.2228,83.447
2631,86.344,0.231,83.845
2632,86.109,0.2173,84.128
2633,85.504,0.2164,84.632
2634,86.442,0.1973,84.806
2635,87.353,0.2076,84.164
2636,84.692,0.2157,85.187
2637,85.654,0.2076,88.337
2638,84.924,0.2059,88.84
2639,84.013,0.1918,88.305
2640,83.648,0.2256,88.296
2641,85.532,0.2154,87.016
2642,83.846,0.2103,87.026
2643,83.601,0.2192,87.512
2644,83.674,0.1998,87.406
2645,84.664,0.1915,88.799
2646,85.733,0.1973,87.238
2647,85.365,0.2045,89.339
2648,86.036,0.1842,88.794
2649,85.097,0.1735,87.645
2650,84.965,0.1701,89.028
2651,85.35,0.1788,86.5
2652,85.658,0.1942,86.335
2653,86.277,0.1909,84.775
2654,86.023,0.1905,86.791
2655,85.245,0.1914,87.514
2656,85.352,0.1796,88.112
2657,85.354,0.1828,86.811
2658,84.192,0.1896,87.656
2659,82.698,0.1892,88.345
2660,82.02,0.1765,88.979
2661,82.584,0.1796,88.097
2662,83.262,0.1706,89.744
2663,81.874,0.177,88.495
2664,83.069,0.1744,89.232
2665,82.807,0.1653,87.959
2666,83.861,0.1726,89.599
2667,85.401,0.1664,89.012
2668,86.526,0.1698,87.783
2669,87.272,0.1773,87.182
2670,86.254,0.1778,87.251
2671,85.116,0.1888,85.394
2672,86.893,0.1702,85.943
2673,87.144,0.1766,85.779
2674,87.685,0.1954,85.267
2675,86.412,0.2145,84.698
2676,86.709,0.1903,84.594
2677,87.639,0.1864,84.451
2678,86.278,0.1704,85.129
2679,85.716,0.1628,85.783
2680,86.388,0.1749,86.078
2681,86.065,0.1755,86.011
2682,84.347,0.1751,86.476
2683,84.15,0.1788,89.29
2684,82.798,0.1957,90.51
2685,83.068,0.2083,88.147
2686,81.654,0.2071,86.001
2687,81.095,0.1911,82.722
2688,83.12,0.2038,85.869
2689,83.208,0.194,84.819
2690,83.345,0.2047,85.011
2691,83.972,0.1992,84.903
2692,84.275,0.204,86.444
2693,85.127,0.1967,86.691
2694,85.559,0.1912,86.96
2695,86.256,0.1781,85.047
