Episode,mIoU,Geo_MAE,Success_Rate
1818,75.6,0.3704,57.185
1819,76.077,0.363,57.902
1820,75.414,0.3894,58.797
1821,75.6,0.3775,60.359
1822,75.304,0.3817,60.23
1823,74.873,0.389,58.558
1824,74.053,0.3839,60.046
1825,75.146,0.4079,59.711
1826,73.045,0.3818,60.367
1827,72.901,0.3708,60.922
1828,72.713,0.3604,59.967
1829,72.425,0.3561,59.097
1830,73.084,0.3755,58.358
1831,71.312,0.3466,60.353
1832,72.616,0.3543,60.831
1833,72.642,0.3718,61.257
1834,73.911,0.3531,60.229
1835,72.952,0.3579,60.604
1836,73.573,0.3645,59.481
1837,71.746,0.3628,59.266
1838,72.222,0.337,60.556
1839,72.485,0.3231,59.591
1840,72.899,0.3265,58.689
1841,72.105,0.3183,55.922
1842,71.035,0.3196,55.961
1843,74.095,0.3284,54.682
1844,73.218,0.3413,56.125
1845,71.666,0.356,56.271
1846,73.812,0.3594,56.04
1847,74.771,0.365,54.022
1848,73.807,0.3939,54.426
1849,73.511,0.375,54.92
1850,71.75,0.3771,56.269
1851,72.767,0.3939,55.858
1852,73.231,0.4059,57.19
1853,72.284,0.3945,56.271
1854,72.443,0.3868,55.92
1855,69.262,0.3909,55.742
1856,69.812,0.3598,55.756
1857,68.956,0.3655,57.148
1858,71.474,0.3541,56.797
1859,72.412,0.3569,58.86
1860,73.722,0.3502,59.676
1861,72.79,0.3509,60.614
1862,73.503,0.3284,61.517
1863,73.808,0.3406,62.501
1864,74.75,0.3694,62.011
1865,74.355,0.3643,59.182
1866,75.944,0.3537,58.859
1867,76.168,0.3553,60.167
1868,76.414,0.3856,61.401
1869,78.403,0.3852,61.779
1870,77.81,0.3813,61.542
1871,75.72,0.3849,62.838
1872,75.007,0.3999,62.614
1873,74.956,0.3934,61.898
1874,74.249,0.387,60.499
1875,74.849,0.3737,60.923
1876,72.77,0.3655,58.921
1877,73.798,0.3844,61.026
1878,73.65,0.3591,60.739
1879,72.909,0.3401,60.08
1880,73.866,0.334,59.138
1881,73.911,0.34,59.793
1882,73.844,0.341,60.94
1883,74.208,0.3556,61.548
1884,74.94,0.3489,59.566
1885,75.209,0.3628,58.592
1886,73.681,0.3675,58.048
1887,73.731,0.3712,56.918
1888,73.786,0.366,57.354
1889,75.069,0.3811,55.967
1890,75.018,0.3544,58.473
1891,77.281,0.3637,57.426
1892,77.021,0.3617,56.685
1893,77.016,0.3669,55.689
1894,77.347,0.393,54.558
1895,77.327,0.3874,56.151
1896,77.425,0.3695,56.206
1897,75.476,0.3736,56.196
1898,73.841,0.3928,55.567
1899,73.27,0.3726,56.673
1900,75.131,0.391,58.486
1901,73.939,0.3901,57.211
1902,74.14,0.37,56.518
1903,75.22,0.3554,57.193
1904,75.683,0.3525,59.476
1905,74.457,0.3587,58.53
1906,74.986,0.3408,57.193
1907,74.906,0.3494,57.239
1908,75.499,0.3533,58.451
1909,75.321,0.3329,56.913
1910,75.322,0.331,56.786
1911,75.434,0.3503,59.754
1912,74.243,0.3451,60.262
1913,74.985,0.3351,59.991
1914,74.737,0.3323,58.842
1915,73.69,0.3274,57.478
1916,73.36,0.3214,57.723
1917,74.299,0.3446,56.539
1918,76.127,0.3467,57.171
1919,75.881,0.3564,60.415
1920,76.522,0.3472,59.114
1921,74.238,0.3402,58.416
1922,74.305,0.343,57.464
1923,73.587,0.3447,55.665
1924,72.919,0.3253,57.642
1925,74.335,0.3329,57.618
1926,73.756,0.3394,58.193
1927,74.148,0.3499,60.906
1928,74.896,0.3612,62.226
1929,75.34,0.3672,60.747
1930,74.814,0.3697,62.095
1931,75.025,0.3661,61.324
1932,76.086,0.363,61.184
1933,76.046,0.3597,60.388
1934,76.124,0.3651,60.836
1935,73.867,0.3562,60.422
1936,73.791,0.3675,61.24
1937,73.995,0.3514,59.799
1938,74.69,0.3458,61.782
1939,73.925,0.3435,60.797
1940,74.124,0.3525,60.295
1941,75.512,0.3708,57.178
1942,75.027,0.3735,55.851
1943,74.407,0.3404,57.792
1944,74.999,0.3512,60.355
1945,75.483,0.3704,60.891
1946,74.609,0.3542,61.48
1947,73.588,0.3509,59.643
1948,72.293,0.3558,57.357
1949,74.052,0.3535,58.311
1950,77.418,0.354,57.658
1951,78.073,0.3659,55.313
1952,77.858,0.3555,55.952
1953,77.291,0.3656,56.574
1954,74.997,0.364,58.384
1955,75.533,0.3804,57.316
1956,74.294,0.3617,60.663
1957,74.036,0.3453,59.597
1958,74.243,0.3447,58.788
1959,74.513,0.3216,59.05
1960,73.24,0.3284,58.137
1961,73.267,0.3099,60.071
1962,74.31,0.3085,58.15
1963,75.277,0.3278,59.861
1964,74.135,0.3156,58.223
1965,72.133,0.3244,59.138
1966,73.245,0.3202,61.232
1967,71.808,0.3252,61.027
1968,73.701,0.314,61.661
1969,73.046,0.2934,60.027
1970,73.112,0.2931,61.052
1971,73.705,0.3076,61.452
1972,73.102,0.3129,60.745
1973,72.067,0.3196,58.694
1974,71.186,0.3216,58.096
1975,72.572,0.3506,58.618
1976,72.811,0.3369,57.246
1977,74.17,0.3558,57.553
1978,74.625,0.37,55.958
1979,75.395,0.3725,57.302
1980,74.7,0.3987,57.607
1981,75.437,0.4054,57.351
1982,75.997,0.4041,55.681
1983,76.978,0.4202,54.359
1984,75.976,0.4093,56.312
1985,75.148,0.4263,57.098
1986,74.355,0.4008,59.312
1987,74.3,0.3725,56.631
1988,75.017,0.3674,59.065
1989,76.032,0.3568,57.75
1990,76.304,0.3625,58.189
1991,74.479,0.3474,60.347
1992,74.811,0.3614,60.645
1993,73.72,0.3563,61.947
1994,74.181,0.3673,59.602
1995,75.019,0.3893,61.299
1996,74.796,0.377,61.773
1997,75.157,0.3688,62.339
1998,75.34,0.3848,61.184
1999,75.479,0.3636,62.724
2000,77.026,0.3787,62.202
2001,77.04,0.3616,61.118
2002,77.249,0.3637,62.039
2003,76.165,0.3513,63.4
2004,74.568,0.3375,60.639
2005,75.125,0.3387,60.481
2006,75.451,0.3493,60.56
2007,74.604,0.3474,59.296
2008,73.537,0.3481,59.977
2009,72.729,0.3298,58.04
2010,74.095,0.3536,59.865
2011,73.861,0.3402,61.151
2012,73.264,0.3394,62.339
2013,72.607,0.3434,63.281
2014,71.515,0.3513,63.693
2015,72.176,0.3157,62.081
2016,72.784,0.3172,60.284
2017,72.686,0.3157,61.466
2018,72.75,0.3231,61.446
2019,71.449,0.2992,60.394
2020,72.988,0.3231,61.423
2021,73.891,0.3209,61.753
2022,73.769,0.3401,61.249
2023,74.461,0.3135,62.278
2024,74.307,0.3249,61.655
2025,75.13,0.2965,62.174
2026,74.247,0.3325,59.605
2027,75.514,0.358,61.812
2028,75.8,0.3672,62.371
2029,76.015,0.3811,60.683
2030,76.295,0.3994,61.422
2031,77.035,0.3901,61.072
2032,77.356,0.3838,60.261
2033,75.894,0.3702,58.717
2034,76.386,0.3897,57.435
2035,75.781,0.3701,54.495
2036,74.693,0.3853,55.336
2037,75.036,0.3765,58.023
2038,75.88,0.3653,58.212
2039,76.413,0.3725,59.502
2040,75.751,0.3686,60.103
2041,76.396,0.355,58.06
2042,76.214,0.3451,58.38
2043,74.194,0.361,58.603
2044,74.066,0.3696,59.031
2045,75.203,0.3737,60.073
2046,74.601,0.3926,58.302
2047,74.108,0.3875,58.177
2048,74.078,0.4074,59.993
2049,75.426,0.3645,59.332
2050,76.366,0.37,61.975
2051,75.061,0.3486,63.386
2052,73.959,0.3552,62.747
2053,75.531,0.3734,63.854
2054,75.329,0.3729,63.896
2055,76.606,0.3525,64.285
2056,75.564,0.373,65.152
2057,74.644,0.3708,64.106
2058,73.524,0.3471,65.72
2059,73.649,0.3467,65.334
2060,73.071,0.3474,62.891
2061,72.682,0.3841,62.257
2062,73.498,0.3746,64.538
2063,74.227,0.3602,66.596
2064,75.188,0.3763,65.718
2065,74.995,0.3763,65.593
2066,76.261,0.38,64.406
2067,75.052,0.3715,62.815
2068,74.892,0.3715,62.382
2069,75.066,0.3689,63.397
2070,73.155,0.3961,63.13
2071,73.136,0.354,65.459
2072,74.014,0.3688,64.322
2073,74.077,0.3792,63.409
2074,73.517,0.3687,61.277
2075,73.697,0.3575,59.991
2076,73.44,0.3552,61.043
2077,73.079,0.3713,60.622
2078,72.428,0.3875,62.089
2079,73.193,0.3872,61.555
2080,72.783,0.3767,62.511
2081,72.412,0.3947,63.361
2082,71.849,0.3816,61.974
2083,72.304,0.3574,62.433
2084,72.071,0.362,61.799
2085,73.434,0.3603,61.536
2086,73.736,0.3525,59.478
2087,73.36,0.3429,58.543
2088,74.105,0.3342,58.486
2089,74.156,0.3308,59.084
2090,73.11,0.337,61.766
2091,74.383,0.3433,63.316
2092,74.241,0.3491,63.252
2093,73.918,0.3451,63.908
2094,75.264,0.3609,64.303
2095,74.199,0.3428,64.042
2096,73.843,0.3487,62.261
2097,75.814,0.3526,61.289
2098,75.063,0.3416,60.283
2099,74.665,0.3446,60.889
2100,75.044,0.3617,60.779
2101,74.184,0.348,61.453
2102,75.438,0.3364,59.006
2103,75.89,0.3437,57.231
2104,76.179,0.3278,57.972
2105,75.756,0.3285,55.935
2106,75.379,0.3234,55.463
2107,75.083,0.321,55.106
2108,75.374,0.311,57.496
2109,74.973,0.3161,58.795
2110,74.612,0.3109,62.06
2111,74.158,0.3294,63.039
2112,74.646,0.347,63.861
2113,74.295,0.3626,63.111
2114,75.361,0.3481,63.592
2115,74.779,0.3665,64.569
2116,75.26,0.3789,64.112
2117,74.767,0.3734,62.661
2118,74.069,0.3866,63.904
2119,74.765,0.3558,63.189
2120,74.987,0.3542,61.104
2121,75.614,0.3674,62.049
2122,75.148,0.3665,62.877
2123,75.24,0.3745,61.668
2124,74.803,0.3587,64.922
2125,76.413,0.355,60.842
2126,77.262,0.365,60.747
2127,76.998,0.3743,60.493
2128,76.355,0.3428,59.158
2129,77.21,0.3594,60.711
2130,75.743,0.3561,62.826
2131,76.968,0.3353,60.912
2132,76.604,0.3543,61.343
2133,76.518,0.345,60.632
2134,76.577,0.3592,60.088
2135,75.478,0.3494,60.738
2136,75.235,0.3445,62.24
2137,73.432,0.3556,60.722
2138,73.188,0.3505,61.301
2139,72.556,0.3476,60.629
2140,73.269,0.3246,60.28
2141,72.362,0.3253,60.108
2142,72.967,0.3258,59.363
2143,72.935,0.3411,60.484
2144,73.384,0.3427,58.578
2145,72.992,0.3349,58.284
2146,72.911,0.3469,59.429
2147,73.046,0.3268,59.552
2148,73.247,0.3492,60.245
2149,74.93,0.3479,60.395
2150,73.727,0.3625,59.043
2151,75.199,0.3572,59.289
2152,74.752,0.366,59.53
2153,74.435,0.377,58.608
2154,75.474,0.3605,56.556
2155,74.251,0.3481,56.264
2156,73.116,0.3331,56.202
2157,73.728,0.3444,57.788
2158,74.706,0.3467,59.624
2159,73.702,0.347,59.311
2160,74.005,0.3411,60.331
2161,74.537,0.3455,60.983
2162,75.852,0.2935,60.03
2163,76.398,0.3251,61.656
2164,75.664,0.3126,62.945
2165,76.052,0.3091,60.945
2166,76.863,0.3361,61.715
2167,76.255,0.3263,59.384
2168,76.118,0.3369,59.56
2169,76.063,0.3567,58.124
2170,76.207,0.3467,58.701
2171,77.665,0.346,59.438
2172,76.351,0.3466,57.569
2173,75.296,0.3511,60.091
2174,74.791,0.3586,59.553
2175,73.933,0.3532,60.129
2176,73.74,0.3437,60.134
2177,74.703,0.3525,59.584
2178,73.665,0.3577,59.988
2179,74.325,0.3238,62.145
2180,74.518,0.3434,62.118
2181,75.086,0.3465,64.834
2182,74.457,0.3405,63.313
2183,72.546,0.3313,61.76
2184,72.373,0.3281,62.201
2185,73.417,0.3272,62.368
2186,72.419,0.3275,63.005
2187,73.969,0.33,59.855
2188,74.125,0.3264,62.304
2189,74.923,0.3327,61.51
2190,75.702,0.3318,61.714
2191,75.51,0.3211,60.009
2192,77.022,0.3263,60.717
2193,76.528,0.3184,62.305
2194,76.034,0.3243,63.158
2195,75.806,0.3302,62.203
2196,76.299,0.3349,61.396
2197,77.022,0.3406,59.515
2198,76.04,0.3524,59.855
2199,76.051,0.338,60.783
2200,75.157,0.3392,60.502
2201,75.443,0.3211,59.388
2202,74.09,0.2958,59.022
2203,75.258,0.2944,60.556
2204,75.538,0.332,63.108
2205,75.604,0.348,60.551
2206,77.98,0.3217,60.586
2207,77.427,0.32,59.599
2208,77.306,0.3283,60.017
2209,76.64,0.304,59.831
2210,76.3,0.308,59.91
2211,76.039,0.3469,60.53
2212,75.445,0.3538,59.383
2213,75.005,0.3341,60.298
2214,75.743,0.3293,59.317
2215,75.403,0.341,60.159
2216,74.847,0.3437,61.324
2217,75.081,0.3413,62.573
2218,76.118,0.3315,62.604
2219,76.071,0.3359,65.019
2220,74.946,0.316,64.172
2221,75.215,0.3355,63.037
2222,74.684,0.3415,64.928
2223,74.745,0.3774,64.293
2224,74.876,0.3697,65.694
2225,74.26,0.3679,65.22
2226,74.308,0.3389,64.828
2227,74.922,0.3804,63.601
2228,74.912,0.3564,61.787
2229,74.89,0.3475,62.733
2230,74.963,0.3474,61.622
2231,74.933,0.3321,60.261
2232,73.966,0.3481,63.121
2233,73.225,0.3242,64.628
2234,73.394,0.3339,62.319
2235,72.794,0.3326,65.677
2236,72.833,0.325,63.937
2237,73.567,0.3307,64.12
2238,74.926,0.3044,63.712
2239,74.016,0.318,61.816
2240,74.917,0.3479,61.243
2241,75.54,0.3309,61.206
2242,75.258,0.3281,61.195
2243,75.341,0.3074,63.005
2244,74.279,0.3099,63.652
2245,74.308,0.3292,63.026
2246,73.813,0.3362,62.873
2247,73.067,0.3464,62.759
2248,74.609,0.3387,61.098
2249,73.67,0.3202,59.055
2250,72.973,0.3322,58.087
2251,75.037,0.3228,59.983
2252,75.342,0.3145,59.373
2253,75.818,0.3239,60.891
2254,75.82,0.3242,60.879
2255,74.114,0.3425,64.461
2256,73.241,0.3222,62.467
2257,72.815,0.3429,63.021
2258,75.104,0.3127,62.088
2259,76.376,0.349,62.67
2260,77.042,0.353,62.654
2261,77.227,0.3576,62.472
2262,75.363,0.3569,61.57
2263,75.04,0.3348,60.335
2264,76.45,0.34,61.552
2265,74.92,0.3391,62.037
2266,76.505,0.3257,61.563
2267,77.019,0.3518,62.395
2268,78.004,0.3276,63.163
2269,78.346,0.3399,63.432
2270,78.302,0.3585,60.339
2271,77.446,0.3559,59.588
2272,77.061,0.3602,58.137
2273,76.919,0.3633,58.135
2274,76.027,0.3525,57.092
2275,74.366,0.3557,58.969
2276,75.069,0.3536,59.049
2277,76.306,0.3491,61.84
2278,75.309,0.3014,60.857
2279,76.113,0.3227,62.484
2280,76.103,0.3205,62.162
2281,75.988,0.3454,62.561
2282,76.443,0.3492,59.281
2283,76.933,0.3713,61.016
2284,77.964,0.3456,59.338
2285,76.662,0.3649,60.869
2286,76.594,0.3757,61.474
2287,75.825,0.3846,64.446
2288,75.724,0.3781,66.58
2289,76.869,0.3719,67.708
2290,76.821,0.3697,67.114
2291,77.168,0.37,65.92
2292,75.464,0.3751,65.962
2293,75.195,0.3677,65.486
2294,75.654,0.3844,61.82
2295,77.568,0.3592,61.675
2296,77.638,0.3544,63.617
2297,78.67,0.355,63.8
2298,77.566,0.3472,64.976
2299,77.958,0.3141,64.502
2300,77.828,0.3129,65.444
2301,78.445,0.2894,63.757
2302,78.366,0.2885,60.945
2303,78.785,0.3081,62.993
2304,80.326,0.3007,63.512
2305,79.613,0.3133,63.845
2306,79.027,0.3134,65.523
2307,78.393,0.3189,65.993
2308,77.243,0.325,65.163
2309,78.196,0.3325,64.326
2310,78.896,0.3228,61.907
2311,78.375,0.3316,61.639
2312,78.563,0.3374,64.141
2313,79.039,0.3387,62.351
2314,78.336,0.349,63.682
2315,78.809,0.3368,64.233
2316,78.897,0.3333,63.935
2317,79.216,0.3348,63.811
2318,79.367,0.3359,62.22
2319,78.889,0.339,61.836
2320,77.323,0.3003,63.119
2321,77.658,0.3166,62.724
2322,76.829,0.3278,62.963
2323,77.279,0.3204,61.67
2324,77.163,0.3178,62.737
2325,77.585,0.3401,62.441
2326,77.181,0.3351,65.363
2327,76.789,0.3444,65.915
2328,75.235,0.341,65.467
2329,75.98,0.3337,65.644
2330,76.29,0.3309,65.364
2331,74.526,0.3584,65.486
2332,76.384,0.3436,63.377
2333,76.573,0.3444,63.71
2334,75.855,0.3505,62.349
2335,77.155,0.3486,61.166
2336,77.318,0.3478,61.607
2337,76.761,0.3312,64.302
2338,77.045,0.329,64.558
2339,77.795,0.3065,63.185
2340,80.724,0.3169,63.086
2341,79.91,0.3371,64.091
2342,78.82,0.3196,65.706
2343,79.989,0.3275,63.382
2344,78.501,0.3563,62.162
2345,76.322,0.346,63.61
2346,74.62,0.3474,62.184
2347,75.035,0.3463,61.061
2348,75.577,0.3509,61.67
2349,75.343,0.3431,62.346
2350,76.577,0.3353,62.382
2351,76.304,0.3374,61.419
2352,76.304,0.3206,61.564
2353,76.411,0.3215,59.922
2354,77.585,0.3206,61.974
2355,76.359,0.3241,62.343
2356,77.13,0.3484,60.937
2357,76.687,0.3368,62.057
2358,77.665,0.3526,61.365
2359,77.623,0.3342,59.881
2360,77.657,0.3242,60.315
2361,76.795,0.3302,62.627
2362,77.537,0.3119,62.35
2363,75.929,0.3298,63.122
2364,75.892,0.3157,63.889
2365,75.874,0.315,63.447
2366,76.485,0.344,63.253
2367,77.324,0.344,61.587
2368,76.878,0.3581,63.089
2369,76.842,0.3297,61.288
2370,75.465,0.3086,62.279
2371,75.723,0.3163,63.319
2372,76.789,0.3066,62.696
2373,76.787,0.3019,62.451
2374,77.575,0.2962,61.135
2375,77.211,0.3086,63.632
2376,78.304,0.3109,61.615
2377,77.545,0.3043,63.102
2378,76.089,0.3215,63.36
2379,76.129,0.3163,62.549
2380,75.64,0.3176,62.458
2381,77.202,0.3358,61.656
2382,76.577,0.3204,59.184
2383,76.664,0.3302,61.133
2384,76.8,0.3253,61.405
2385,76.668,0.3235,62.105
2386,76.759,0.3356,61.138
2387,76.923,0.3251,58.202
2388,76.452,0.3341,59.846
2389,74.769,0.3339,59.512
2390,74.681,0.3223,60.543
2391,74.13,0.3135,59.428
2392,75.921,0.309,60.874
2393,75.475,0.3165,62.14
2394,75.758,0.2943,62.614
2395,76.087,0.299,62.744
2396,76.71,0.2858,62.848
2397,77.145,0.3048,62.598
2398,77.213,0.3071,60.93
2399,76.612,0.3097,61.682
2400,77.028,0.307,60.665
2401,77.344,0.3252,60.805
2402,77.392,0.3078,60.601
2403,76.704,0.3174,63.529
2404,75.237,0.3209,62.486
2405,74.508,0.3439,62.805
2406,75.53,0.3496,64.135
2407,74.025,0.3458,66.632
2408,73.701,0.3279,67.967
2409,73.949,0.3368,66.979
2410,73.913,0.3221,66.963
2411,73.735,0.3217,65.544
2412,72.807,0.3428,64.598
2413,73.767,0.3336,62.825
2414,73.425,0.3379,62.673
2415,74.67,0.3215,61.812
2416,73.583,0.3271,61.011
2417,73.826,0.3083,60.65
2418,74.946,0.3104,61.407
2419,75.17,0.3035,62.347
2420,74.353,0.3036,63.008
2421,73.332,0.3322,63.08
2422,74.011,0.312,62.352
2423,76.056,0.3253,64.862
2424,76.682,0.3245,63.839
2425,76.849,0.3194,63.073
2426,76.775,0.3119,63.618
2427,76.689,0.3197,63.212
2428,75.882,0.3162,64.436
2429,75.923,0.3424,64.203
2430,77.212,0.338,65.261
2431,76.719,0.3421,63.913
2432,75.489,0.3688,63.295
2433,76.087,0.3552,63.597
2434,75.959,0.3476,63.397
2435,77.372,0.34,62.95
2436,76.788,0.3578,61.753
2437,77.509,0.3597,60.929
2438,76.505,0.354,61.679
2439,76.966,0.3465,62.619
2440,77.165,0.3416,62.161
2441,76.452,0.3674,63.96
2442,76.199,0.3569,64.019
2443,77.599,0.3413,63.476
2444,77.583,0.3489,62.2
2445,78.566,0.3667,61.608
2446,78.82,0.3879,61.944
2447,78.526,0.3723,58.337
2448,77.417,0.3607,59.258
2449,78.945,0.3636,59.229
2450,78.835,0.3485,59.766
2451,79.6,0.3441,58.422
2452,80.935,0.3285,58.113
2453,80.678,0.3396,59.945
2454,80.174,0.3465,60.031
2455,79.584,0.3178,59.644
2456,78.681,0.3356,60.833
2457,78.239,0.3312,61.04
2458,77.94,0.353,61.679
2459,77.072,0.3264,62.29
2460,78.953,0.3041,61.465
2461,78.83,0.3161,62.12
2462,77.967,0.3343,61.801
2463,77.54,0.3442,63.843
2464,77.927,0.336,64.92
2465,78.098,0.3212,62.719
2466,77.658,0.3371,62.501
2467,77.865,0.3225,61.963
2468,77.269,0.3007,62.219
2469,77.883,0.319,63.001
2470,77.57,0.3124,62.784
2471,76.789,0.3054,64.478
2472,75.401,0.354,65.564
2473,75.852,0.357,64.278
2474,76.433,0.3639,63.977
2475,74.926,0.3689,65.274
2476,73.134,0.353,63.056
2477,73.77,0.3453,63.928
2478,75.271,0.3269,63.71
2479,75.94,0.3315,64.197
2480,74.904,0.3297,65.184
2481,76.087,0.3411,65.688
2482,75.151,0.3546,62.696
2483,74.212,0.3451,62.672
2484,76.199,0.3318,62.854
2485,76.157,0.3272,62.758
2486,75.87,0.3246,60.503
2487,75.911,0.3469,60.612
2488,76.483,0.3425,60.667
2489,78.002,0.3336,60.388
2490,79.912,0.3188,59.961
2491,79.284,0.3378,59.268
2492,79.527,0.3435,59.189
2493,80.199,0.3486,59.206
2494,77.821,0.3696,59.647
2495,77.765,0.3746,59.58
2496,77.657,0.3693,61.545
2497,77.871,0.3725,61.236
2498,77.267,0.3652,63.126
2499,77.522,0.3652,63.852
2500,75.838,0.3523,63.709
2501,75.807,0.3588,62.487
2502,78.034,0.3124,61.334
2503,77.595,0.3192,61.984
2504,77.991,0.3398,60.768
2505,77.819,0.3201,62.46
2506,77.331,0.3213,62.286
2507,76.936,0.3071,65.046
2508,78.192,0.2981,65.267
2509,78.471,0.2719,64.754
2510,77.906,0.2813,66.19
2511,77.172,0.282,64.21
2512,78.1,0.2861,63.792
2513,78.274,0.2856,61.949
2514,78.929,0.3049,61.093
2515,78.565,0.3,61.859
2516,78.049,0.2928,60.561
2517,78.424,0.2954,61.22
2518,77.939,0.3138,61.635
2519,77.913,0.3226,60.888
2520,77.3,0.3101,61.131
2521,76.981,0.3163,61.708
2522,77.969,0.3393,61.844
2523,79.133,0.3257,61.888
2524,79.497,0.3254,62.697
2525,77.405,0.308,62.965
2526,76.33,0.3134,61.549
2527,76.502,0.3107,62.832
2528,75.726,0.3342,63.735
2529,75.125,0.3169,63.313
2530,75.405,0.3136,64.016
2531,75.861,0.3216,64.576
2532,75.805,0.3098,62.16
2533,76.539,0.331,61.094
2534,78.471,0.3194,59.904
2535,77.63,0.3113,62.638
2536,76.787,0.3126,63.056
2537,76.546,0.3078,62.607
2538,77.442,0.285,63.927
2539,77.194,0.2849,64.422
2540,76.49,0.2843,64.046
2541,76.985,0.2875,64.405
2542,77.381,0.29,65.551
2543,77.804,0.2881,64.419
2544,77.237,0.2755,63.879
2545,78.362,0.3044,63.468
2546,78.735,0.2998,63.915
2547,78.761,0.3118,64.433
2548,77.596,0.315,65.142
2549,77.631,0.3116,64.563
2550,78.112,0.3369,65.718
2551,77.994,0.317,65.512
2552,77.209,0.3193,67.709
2553,78.284,0.3068,65.603
2554,78.434,0.3239,64.209
2555,79.154,0.3336,64.369
2556,79.884,0.3218,66.404
2557,79.534,0.3596,63.24
2558,80.225,0.3571,63.332
2559,78.9,0.3411,62.748
2560,79.446,0.3613,62.182
2561,80.073,0.3493,63.593
2562,78.821,0.3478,64.174
2563,78.886,0.3483,64.827
2564,78.974,0.3439,63.428
2565,78.862,0.332,62.526
2566,77.727,0.3344,63.439
2567,78.22,0.3366,63.12
2568,78.489,0.3319,62.828
2569,80.097,0.3336,63.388
2570,80.803,0.3222,62.0
2571,77.83,0.3306,62.876
2572,76.355,0.3397,59.994
2573,76.729,0.3508,60.393
2574,76.523,0.3592,62.624
2575,76.401,0.3629,60.618
2576,78.131,0.3507,60.994
2577,78.46,0.3149,62.457
2578,78.171,0.3203,62.941
2579,79.062,0.3159,62.525
2580,78.674,0.2937,62.032
2581,79.161,0.332,63.1
2582,77.696,0.3295,65.173
2583,77.457,0.3136,61.386
2584,77.791,0.3241,61.222
2585,76.382,0.3177,59.93
2586,75.891,0.3331,62.613
2587,77.233,0.3116,62.357
2588,77.33,0.3391,63.353
2589,77.62,0.3444,64.092
2590,76.544,0.3535,62.553
2591,77.54,0.3488,63.518
2592,75.987,0.3407,62.873
2593,76.103,0.327,60.992
2594,75.054,0.3121,63.539
2595,73.726,0.3141,63.87
2596,73.636,0.2935,61.477
2597,73.225,0.2846,61.768
2598,74.055,0.2797,60.334
2599,74.515,0.2912,60.378
2600,75.534,0.3258,62.533
2601,76.094,0.3214,61.195
2602,76.816,0.3352,61.28
2603,75.798,0.3198,62.908
2604,74.577,0.306,61.489
2605,74.741,0.2839,62.466
2606,75.174,0.3116,62.099
2607,74.245,0.3136,60.575
2608,74.967,0.3431,60.752
2609,75.131,0.3328,59.449
2610,75.152,0.337,57.833
2611,75.845,0.3448,58.815
2612,76.143,0.3306,59.031
2613,78.374,0.3237,60.727
2614,77.141,0.371,60.537
2615,76.989,0.3401,59.498
2616,76.559,0.3427,58.022
2617,76.985,0.3077,57.844
2618,76.819,0.3236,58.023
2619,77.855,0.3298,56.679
2620,77.485,0.3338,56.917
2621,77.283,0.3176,55.964
2622,78.334,0.2999,58.809
2623,77.694,0.3126,59.445
2624,77.614,0.3336,58.352
2625,77.034,0.3199,59.057
2626,78.151,0.3039,60.551
2627,76.492,0.3074,63.208
2628,77.559,0.3027,64.042
2629,78.138,0.3305,64.786
2630,78.445,0.3327,65.632
2631,77.359,0.3153,64.196
2632,77.289,0.3208,62.585
2633,77.567,0.3377,62.469
2634,77.801,0.3354,63.406
2635,78.125,0.3151,62.396
2636,77.893,0.319,60.87
2637,77.477,0.3084,61.867
2638,78.5,0.3069,61.563
2639,77.703,0.3122,61.045
2640,78.663,0.2969,59.712
2641,77.535,0.3068,59.883
2642,76.524,0.3051,60.4
2643,77.129,0.3015,60.911
2644,76.422,0.3233,61.066
2645,78.984,0.3238,59.121
2646,78.793,0.3188,58.594
2647,77.921,0.3299,59.477
2648,78.07,0.3387,61.504
2649,78.784,0.3345,59.541
2650,77.966,0.3224,61.375
2651,78.217,0.3451,60.54
2652,76.983,0.3414,61.069
2653,76.163,0.3305,62.685
2654,76.734,0.3106,62.371
2655,77.536,0.3045,62.856
2656,76.801,0.2985,63.393
2657,77.512,0.3188,63.412
2658,78.038,0.3129,64.602
2659,78.422,0.316,64.109
2660,78.097,0.3095,62.723
2661,79.146,0.3291,63.639
2662,80.287,0.3026,61.189
2663,80.098,0.2933,62.604
2664,79.302,0.2932,63.664
2665,78.398,0.2924,63.542
2666,79.266,0.2712,60.439
2667,79.947,0.29,61.416
2668,80.425,0.3059,62.76
2669,79.791,0.3181,61.972
2670,79.754,0.2999,62.972
2671,80.115,0.3237,61.673
2672,78.785,0.326,60.521
2673,77.962,0.3263,61.997
2674,79.085,0.3501,62.137
2675,78.476,0.3492,63.504
2676,79.745,0.3432,63.655
2677,81.037,0.3245,62.338
2678,79.897,0.3474,62.374
2679,78.028,0.359,61.33
2680,76.516,0.3598,61.615
2681,74.657,0.341,58.948
2682,73.75,0.3543,59.698
2683,74.526,0.3634,62.064
2684,74.508,0.3475,62.022
2685,75.484,0.3468,62.517
2686,76.17,0.3348,61.865
2687,77.212,0.3411,59.942
2688,77.9,0.3466,60.53
2689,77.658,0.3171,59.372
2690,77.708,0.3254,57.958
2691,77.418,0.3011,57.872
2692,77.532,0.2998,58.26
2693,77.852,0.2899,57.457
2694,77.018,0.2778,57.317
2695,77.246,0.2938,60.401
2696,77.414,0.2913,61.102
